game_id,date,league,season_type,home_team_id,away_team_id,home_score,away_score,winning_team_id
nba_21000159,2010-11-17,nba,regular,nba_PHI,nba_PHI,,,nba_TOR
nba_21000160,2010-11-17,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000161,2010-11-17,nba,regular,nba_DET,nba_DET,,,nba_LAL
nba_21000162,2010-11-17,nba,regular,nba_LAC,nba_LAC,,,nba_MIN
nba_21000163,2010-11-17,nba,regular,nba_DAL,nba_DAL,,,nba_NOH
nba_21000164,2010-11-17,nba,regular,nba_HOU,nba_HOU,,,nba_OKC
nba_21000165,2010-11-17,nba,regular,nba_NJN,nba_NJN,,,nba_UTA
nba_21000166,2010-11-17,nba,regular,nba_CHI,nba_CHI,,,nba_SAS
nba_21000167,2010-11-17,nba,regular,nba_NYK,nba_NYK,,,nba_NYK
nba_21000168,2010-11-18,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000169,2010-11-18,nba,regular,nba_ORL,nba_ORL,,,nba_ORL
nba_21000170,2010-11-18,nba,regular,nba_DEN,nba_DEN,,,nba_POR
nba_21000171,2010-11-19,nba,regular,nba_BOS,nba_BOS,,,nba_OKC
nba_21000172,2010-11-19,nba,regular,nba_MIL,nba_MIL,,,nba_PHI
nba_21000173,2010-11-19,nba,regular,nba_HOU,nba_HOU,,,nba_TOR
nba_21000174,2010-11-19,nba,regular,nba_MEM,nba_MEM,,,nba_WAS
nba_21000175,2010-11-19,nba,regular,nba_CHA,nba_CHA,,,nba_MIA
nba_21000176,2010-11-19,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000177,2010-11-19,nba,regular,nba_CLE,nba_CLE,,,nba_NOH
nba_21000178,2010-11-19,nba,regular,nba_SAS,nba_SAS,,,nba_SAS
nba_21000179,2010-11-19,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000180,2010-11-19,nba,regular,nba_NJN,nba_NJN,,,nba_SAC
nba_21000181,2010-11-19,nba,regular,nba_GSW,nba_GSW,,,nba_NYK
nba_21000182,2010-11-20,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000183,2010-11-20,nba,regular,nba_IND,nba_IND,,,nba_ORL
nba_21000184,2010-11-20,nba,regular,nba_ATL,nba_ATL,,,nba_DAL
nba_21000185,2010-11-20,nba,regular,nba_MEM,nba_MEM,,,nba_MEM
nba_21000186,2010-11-20,nba,regular,nba_MIL,nba_MIL,,,nba_OKC
nba_21000187,2010-11-20,nba,regular,nba_CLE,nba_CLE,,,nba_SAS
nba_21000188,2010-11-20,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000189,2010-11-20,nba,regular,nba_POR,nba_POR,,,nba_UTA
nba_21000190,2010-11-20,nba,regular,nba_LAC,nba_LAC,,,nba_NYK
nba_21000191,2010-11-21,nba,regular,nba_BOS,nba_BOS,,,nba_TOR
nba_21000192,2010-11-21,nba,regular,nba_DET,nba_DET,,,nba_DET
nba_21000193,2010-11-21,nba,regular,nba_NOH,nba_NOH,,,nba_NOH
nba_21000194,2010-11-21,nba,regular,nba_GSW,nba_GSW,,,nba_LAL
nba_21000195,2010-11-22,nba,regular,nba_ATL,nba_ATL,,,nba_BOS
nba_21000196,2010-11-22,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000197,2010-11-22,nba,regular,nba_MIN,nba_MIN,,,nba_OKC
nba_21000198,2010-11-22,nba,regular,nba_HOU,nba_HOU,,,nba_PHX
nba_21000199,2010-11-22,nba,regular,nba_ORL,nba_ORL,,,nba_SAS
nba_21000200,2010-11-22,nba,regular,nba_SAC,nba_SAC,,,nba_UTA
nba_21000201,2010-11-22,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000202,2010-11-22,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000203,2010-11-23,nba,regular,nba_CLE,nba_CLE,,,nba_IND
nba_21000204,2010-11-23,nba,regular,nba_ATL,nba_ATL,,,nba_NJN
nba_21000205,2010-11-23,nba,regular,nba_PHI,nba_PHI,,,nba_WAS
nba_21000206,2010-11-23,nba,regular,nba_CHA,nba_CHA,,,nba_NYK
nba_21000207,2010-11-23,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000208,2010-11-23,nba,regular,nba_CHI,nba_CHI,,,nba_LAL
nba_21000209,2010-11-24,nba,regular,nba_CHA,nba_CHA,,,nba_NYK
nba_21000210,2010-11-24,nba,regular,nba_CLE,nba_CLE,,,nba_CLE
nba_21000211,2010-11-24,nba,regular,nba_PHI,nba_PHI,,,nba_TOR
nba_21000212,2010-11-24,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000213,2010-11-24,nba,regular,nba_MIA,nba_MIA,,,nba_ORL
nba_21000214,2010-11-24,nba,regular,nba_DET,nba_DET,,,nba_MEM
nba_21000215,2010-11-24,nba,regular,nba_MIN,nba_MIN,,,nba_SAS
nba_21000216,2010-11-24,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000217,2010-11-24,nba,regular,nba_GSW,nba_GSW,,,nba_HOU
nba_21000218,2010-11-24,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000219,2010-11-24,nba,regular,nba_NOH,nba_NOH,,,nba_UTA
nba_21000220,2010-11-25,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000221,2010-11-25,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000222,2010-11-26,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000223,2010-11-26,nba,regular,nba_CLE,nba_CLE,,,nba_ORL
nba_21000224,2010-11-26,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000225,2010-11-26,nba,regular,nba_DET,nba_DET,,,nba_DET
nba_21000226,2010-11-26,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000227,2010-11-26,nba,regular,nba_IND,nba_IND,,,nba_OKC
nba_21000228,2010-11-26,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000229,2010-11-26,nba,regular,nba_CHI,nba_CHI,,,nba_DEN
nba_21000230,2010-11-26,nba,regular,nba_LAC,nba_LAC,,,nba_PHX
nba_21000231,2010-11-26,nba,regular,nba_LAL,nba_LAL,,,nba_UTA
nba_21000232,2010-11-26,nba,regular,nba_GSW,nba_GSW,,,nba_MEM
nba_21000233,2010-11-26,nba,regular,nba_NOH,nba_NOH,,,nba_NOH
nba_21000234,2010-11-27,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000235,2010-11-27,nba,regular,nba_ORL,nba_ORL,,,nba_ORL
nba_21000236,2010-11-27,nba,regular,nba_CLE,nba_CLE,,,nba_CLE
nba_21000237,2010-11-27,nba,regular,nba_NJN,nba_NJN,,,nba_PHI
nba_21000238,2010-11-27,nba,regular,nba_GSW,nba_GSW,,,nba_GSW
nba_21000239,2010-11-27,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000240,2010-11-27,nba,regular,nba_CHA,nba_CHA,,,nba_MIL
nba_21000241,2010-11-27,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000242,2010-11-28,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000243,2010-11-28,nba,regular,nba_DET,nba_DET,,,nba_NYK
nba_21000244,2010-11-28,nba,regular,nba_NOH,nba_NOH,,,nba_SAS
nba_21000245,2010-11-28,nba,regular,nba_LAC,nba_LAC,,,nba_UTA
nba_21000246,2010-11-28,nba,regular,nba_NJN,nba_NJN,,,nba_NJN
nba_21000247,2010-11-28,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000248,2010-11-28,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000249,2010-11-28,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000250,2010-11-29,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000251,2010-11-29,nba,regular,nba_NOH,nba_NOH,,,nba_OKC
nba_21000252,2010-11-29,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000253,2010-11-29,nba,regular,nba_MIL,nba_MIL,,,nba_UTA
nba_21000254,2010-11-30,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000255,2010-11-30,nba,regular,nba_DET,nba_DET,,,nba_ORL
nba_21000256,2010-11-30,nba,regular,nba_PHI,nba_PHI,,,nba_PHI
nba_21000257,2010-11-30,nba,regular,nba_NJN,nba_NJN,,,nba_NYK
nba_21000258,2010-11-30,nba,regular,nba_LAL,nba_LAL,,,nba_MEM
nba_21000259,2010-11-30,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000260,2010-11-30,nba,regular,nba_GSW,nba_GSW,,,nba_SAS
nba_21000261,2010-12-01,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000262,2010-12-01,nba,regular,nba_NJN,nba_NJN,,,nba_OKC
nba_21000263,2010-12-01,nba,regular,nba_TOR,nba_TOR,,,nba_TOR
nba_21000264,2010-12-01,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000265,2010-12-01,nba,regular,nba_DET,nba_DET,,,nba_MIA
nba_21000266,2010-12-01,nba,regular,nba_CHI,nba_CHI,,,nba_ORL
nba_21000267,2010-12-01,nba,regular,nba_CHA,nba_CHA,,,nba_NOH
nba_21000268,2010-12-01,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000269,2010-12-01,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000270,2010-12-01,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000271,2010-12-01,nba,regular,nba_IND,nba_IND,,,nba_UTA
nba_21000272,2010-12-01,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000273,2010-12-02,nba,regular,nba_CLE,nba_CLE,,,nba_MIA
nba_21000274,2010-12-02,nba,regular,nba_GSW,nba_GSW,,,nba_PHX
nba_21000275,2010-12-03,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000276,2010-12-03,nba,regular,nba_OKC,nba_OKC,,,nba_TOR
nba_21000277,2010-12-03,nba,regular,nba_POR,nba_POR,,,nba_WAS
nba_21000278,2010-12-03,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000279,2010-12-03,nba,regular,nba_DET,nba_DET,,,nba_ORL
nba_21000280,2010-12-03,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000281,2010-12-03,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000282,2010-12-03,nba,regular,nba_NOH,nba_NOH,,,nba_NYK
nba_21000283,2010-12-03,nba,regular,nba_MIN,nba_MIN,,,nba_SAS
nba_21000284,2010-12-03,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000285,2010-12-03,nba,regular,nba_IND,nba_IND,,,nba_PHX
nba_21000286,2010-12-03,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000287,2010-12-03,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000288,2010-12-04,nba,regular,nba_ATL,nba_ATL,,,nba_MIA
nba_21000289,2010-12-04,nba,regular,nba_CHA,nba_CHA,,,nba_PHI
nba_21000290,2010-12-04,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000291,2010-12-04,nba,regular,nba_CLE,nba_CLE,,,nba_MIN
nba_21000292,2010-12-04,nba,regular,nba_MIL,nba_MIL,,,nba_MIL
nba_21000293,2010-12-04,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000294,2010-12-05,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000295,2010-12-05,nba,regular,nba_NYK,nba_NYK,,,nba_NYK
nba_21000296,2010-12-05,nba,regular,nba_CLE,nba_CLE,,,nba_DET
nba_21000297,2010-12-05,nba,regular,nba_GSW,nba_GSW,,,nba_OKC
nba_21000298,2010-12-05,nba,regular,nba_NOH,nba_NOH,,,nba_SAS
nba_21000299,2010-12-05,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000300,2010-12-05,nba,regular,nba_PHX,nba_PHX,,,nba_PHX
nba_21000301,2010-12-05,nba,regular,nba_LAC,nba_LAC,,,nba_POR
nba_21000302,2010-12-06,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000303,2010-12-06,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000304,2010-12-06,nba,regular,nba_MIN,nba_MIN,,,nba_NYK
nba_21000305,2010-12-06,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000306,2010-12-06,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000307,2010-12-06,nba,regular,nba_MEM,nba_MEM,,,nba_UTA
nba_21000308,2010-12-06,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000309,2010-12-07,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000310,2010-12-07,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000311,2010-12-07,nba,regular,nba_CLE,nba_CLE,,,nba_PHI
nba_21000312,2010-12-07,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000313,2010-12-07,nba,regular,nba_DET,nba_DET,,,nba_HOU
nba_21000314,2010-12-07,nba,regular,nba_PHX,nba_PHX,,,nba_POR
nba_21000315,2010-12-07,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000316,2010-12-08,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000317,2010-12-08,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000318,2010-12-08,nba,regular,nba_NYK,nba_NYK,,,nba_NYK
nba_21000319,2010-12-08,nba,regular,nba_IND,nba_IND,,,nba_MIL
nba_21000320,2010-12-08,nba,regular,nba_MIN,nba_MIN,,,nba_OKC
nba_21000321,2010-12-08,nba,regular,nba_DET,nba_DET,,,nba_NOH
nba_21000322,2010-12-08,nba,regular,nba_GSW,nba_GSW,,,nba_SAS
nba_21000323,2010-12-08,nba,regular,nba_MEM,nba_MEM,,,nba_MEM
nba_21000324,2010-12-08,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000325,2010-12-08,nba,regular,nba_SAC,nba_SAC,,,nba_SAC
nba_21000326,2010-12-08,nba,regular,nba_LAC,nba_LAC,,,nba_LAL
nba_21000327,2010-12-09,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000328,2010-12-09,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000329,2010-12-09,nba,regular,nba_ORL,nba_ORL,,,nba_POR
nba_21000330,2010-12-10,nba,regular,nba_CHA,nba_CHA,,,nba_IND
nba_21000331,2010-12-10,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000332,2010-12-10,nba,regular,nba_NYK,nba_NYK,,,nba_NYK
nba_21000333,2010-12-10,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000334,2010-12-10,nba,regular,nba_DET,nba_DET,,,nba_MIN
nba_21000335,2010-12-10,nba,regular,nba_NOH,nba_NOH,,,nba_OKC
nba_21000336,2010-12-10,nba,regular,nba_HOU,nba_HOU,,,nba_MIL
nba_21000337,2010-12-10,nba,regular,nba_ATL,nba_ATL,,,nba_SAS
nba_21000338,2010-12-10,nba,regular,nba_PHX,nba_PHX,,,nba_POR
nba_21000339,2010-12-10,nba,regular,nba_ORL,nba_ORL,,,nba_UTA
nba_21000340,2010-12-10,nba,regular,nba_GSW,nba_GSW,,,nba_MIA
nba_21000341,2010-12-11,nba,regular,nba_LAC,nba_LAC,,,nba_MEM
nba_21000342,2010-12-11,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000343,2010-12-11,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000344,2010-12-11,nba,regular,nba_DET,nba_DET,,,nba_TOR
nba_21000345,2010-12-11,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000346,2010-12-11,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000347,2010-12-11,nba,regular,nba_CLE,nba_CLE,,,nba_HOU
nba_21000348,2010-12-11,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000349,2010-12-12,nba,regular,nba_DEN,nba_DEN,,,nba_NYK
nba_21000350,2010-12-12,nba,regular,nba_NOH,nba_NOH,,,nba_PHI
nba_21000351,2010-12-12,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000352,2010-12-12,nba,regular,nba_CLE,nba_CLE,,,nba_OKC
nba_21000353,2010-12-12,nba,regular,nba_POR,nba_POR,,,nba_SAS
nba_21000354,2010-12-12,nba,regular,nba_LAC,nba_LAC,,,nba_ORL
nba_21000355,2010-12-13,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000356,2010-12-13,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000357,2010-12-13,nba,regular,nba_MEM,nba_MEM,,,nba_MEM
nba_21000358,2010-12-13,nba,regular,nba_DAL,nba_DAL,,,nba_MIL
nba_21000359,2010-12-13,nba,regular,nba_GSW,nba_GSW,,,nba_UTA
nba_21000360,2010-12-14,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000361,2010-12-14,nba,regular,nba_NJN,nba_NJN,,,nba_PHI
nba_21000362,2010-12-14,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000363,2010-12-14,nba,regular,nba_ATL,nba_ATL,,,nba_DET
nba_21000364,2010-12-14,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000365,2010-12-14,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000366,2010-12-14,nba,regular,nba_GSW,nba_GSW,,,nba_GSW
nba_21000367,2010-12-15,nba,regular,nba_IND,nba_IND,,,nba_LAL
nba_21000368,2010-12-15,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000369,2010-12-15,nba,regular,nba_LAC,nba_LAC,,,nba_PHI
nba_21000370,2010-12-15,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000371,2010-12-15,nba,regular,nba_CLE,nba_CLE,,,nba_MIA
nba_21000372,2010-12-15,nba,regular,nba_CHA,nba_CHA,,,nba_MEM
nba_21000373,2010-12-15,nba,regular,nba_NOH,nba_NOH,,,nba_NOH
nba_21000374,2010-12-15,nba,regular,nba_HOU,nba_HOU,,,nba_OKC
nba_21000375,2010-12-15,nba,regular,nba_MIL,nba_MIL,,,nba_SAS
nba_21000376,2010-12-15,nba,regular,nba_MIN,nba_MIN,,,nba_PHX
nba_21000377,2010-12-15,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000378,2010-12-16,nba,regular,nba_NJN,nba_NJN,,,nba_NJN
nba_21000379,2010-12-16,nba,regular,nba_ATL,nba_ATL,,,nba_BOS
nba_21000380,2010-12-16,nba,regular,nba_DEN,nba_DEN,,,nba_SAS
nba_21000381,2010-12-17,nba,regular,nba_CLE,nba_CLE,,,nba_IND
nba_21000382,2010-12-17,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000383,2010-12-17,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000384,2010-12-17,nba,regular,nba_NJN,nba_NJN,,,nba_TOR
nba_21000385,2010-12-17,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000386,2010-12-17,nba,regular,nba_DET,nba_DET,,,nba_LAC
nba_21000387,2010-12-17,nba,regular,nba_NOH,nba_NOH,,,nba_NOH
nba_21000388,2010-12-17,nba,regular,nba_OKC,nba_OKC,,,nba_OKC
nba_21000389,2010-12-17,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000390,2010-12-17,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000391,2010-12-17,nba,regular,nba_MIN,nba_MIN,,,nba_POR
nba_21000392,2010-12-18,nba,regular,nba_ORL,nba_ORL,,,nba_PHI
nba_21000393,2010-12-18,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000394,2010-12-18,nba,regular,nba_CLE,nba_CLE,,,nba_CLE
nba_21000395,2010-12-18,nba,regular,nba_CHI,nba_CHI,,,nba_LAC
nba_21000396,2010-12-18,nba,regular,nba_MIL,nba_MIL,,,nba_UTA
nba_21000397,2010-12-18,nba,regular,nba_MEM,nba_MEM,,,nba_SAS
nba_21000398,2010-12-18,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000399,2010-12-18,nba,regular,nba_GSW,nba_GSW,,,nba_POR
nba_21000400,2010-12-19,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000401,2010-12-19,nba,regular,nba_ATL,nba_ATL,,,nba_NJN
nba_21000402,2010-12-19,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000403,2010-12-19,nba,regular,nba_DET,nba_DET,,,nba_DET
nba_21000404,2010-12-19,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000405,2010-12-19,nba,regular,nba_OKC,nba_OKC,,,nba_PHX
nba_21000406,2010-12-20,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000407,2010-12-20,nba,regular,nba_CLE,nba_CLE,,,nba_UTA
nba_21000408,2010-12-20,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000409,2010-12-20,nba,regular,nba_CHA,nba_CHA,,,nba_WAS
nba_21000410,2010-12-20,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000411,2010-12-20,nba,regular,nba_PHX,nba_PHX,,,nba_SAS
nba_21000412,2010-12-20,nba,regular,nba_MIL,nba_MIL,,,nba_POR
nba_21000413,2010-12-20,nba,regular,nba_GSW,nba_GSW,,,nba_HOU
nba_21000414,2010-12-20,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000415,2010-12-21,nba,regular,nba_CHA,nba_CHA,,,nba_OKC
nba_21000416,2010-12-21,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000417,2010-12-21,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000418,2010-12-21,nba,regular,nba_MEM,nba_MEM,,,nba_NJN
nba_21000419,2010-12-21,nba,regular,nba_GSW,nba_GSW,,,nba_GSW
nba_21000420,2010-12-21,nba,regular,nba_LAL,nba_LAL,,,nba_MIL
nba_21000421,2010-12-22,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000422,2010-12-22,nba,regular,nba_DET,nba_DET,,,nba_DET
nba_21000423,2010-12-22,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000424,2010-12-22,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000425,2010-12-22,nba,regular,nba_NYK,nba_NYK,,,nba_NYK
nba_21000426,2010-12-22,nba,regular,nba_MIN,nba_MIN,,,nba_UTA
nba_21000427,2010-12-22,nba,regular,nba_NJN,nba_NJN,,,nba_NOH
nba_21000428,2010-12-22,nba,regular,nba_DEN,nba_DEN,,,nba_SAS
nba_21000429,2010-12-22,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000430,2010-12-23,nba,regular,nba_ORL,nba_ORL,,,nba_ORL
nba_21000431,2010-12-23,nba,regular,nba_MIL,nba_MIL,,,nba_MIL
nba_21000432,2010-12-23,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000433,2010-12-25,nba,regular,nba_CHI,nba_CHI,,,nba_NYK
nba_21000434,2010-12-25,nba,regular,nba_BOS,nba_BOS,,,nba_ORL
nba_21000435,2010-12-25,nba,regular,nba_LAL,nba_LAL,,,nba_MIA
nba_21000436,2010-12-25,nba,regular,nba_DEN,nba_DEN,,,nba_OKC
nba_21000437,2010-12-25,nba,regular,nba_GSW,nba_GSW,,,nba_GSW
nba_21000438,2010-12-26,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000439,2010-12-26,nba,regular,nba_CLE,nba_CLE,,,nba_MIN
nba_21000440,2010-12-26,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000441,2010-12-26,nba,regular,nba_IND,nba_IND,,,nba_MEM
nba_21000442,2010-12-26,nba,regular,nba_ATL,nba_ATL,,,nba_NOH
nba_21000443,2010-12-26,nba,regular,nba_SAS,nba_SAS,,,nba_SAS
nba_21000444,2010-12-26,nba,regular,nba_DEN,nba_DEN,,,nba_PHI
nba_21000445,2010-12-27,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000446,2010-12-27,nba,regular,nba_NJN,nba_NJN,,,nba_ORL
nba_21000447,2010-12-27,nba,regular,nba_MEM,nba_MEM,,,nba_MEM
nba_21000448,2010-12-27,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000449,2010-12-27,nba,regular,nba_MIN,nba_MIN,,,nba_MIN
nba_21000450,2010-12-27,nba,regular,nba_DAL,nba_DAL,,,nba_DAL
nba_21000451,2010-12-27,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000452,2010-12-27,nba,regular,nba_POR,nba_POR,,,nba_POR
nba_21000453,2010-12-27,nba,regular,nba_LAC,nba_LAC,,,nba_LAC
nba_21000454,2010-12-27,nba,regular,nba_GSW,nba_GSW,,,nba_GSW
nba_21000455,2010-12-28,nba,regular,nba_CLE,nba_CLE,,,nba_ORL
nba_21000456,2010-12-28,nba,regular,nba_BOS,nba_BOS,,,nba_BOS
nba_21000457,2010-12-28,nba,regular,nba_MIA,nba_MIA,,,nba_MIA
nba_21000458,2010-12-28,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000459,2010-12-28,nba,regular,nba_DAL,nba_DAL,,,nba_TOR
nba_21000460,2010-12-28,nba,regular,nba_LAL,nba_LAL,,,nba_SAS
nba_21000461,2010-12-28,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000462,2010-12-29,nba,regular,nba_ATL,nba_ATL,,,nba_ATL
nba_21000463,2010-12-29,nba,regular,nba_CHA,nba_CHA,,,nba_CHA
nba_21000464,2010-12-29,nba,regular,nba_IND,nba_IND,,,nba_WAS
nba_21000465,2010-12-29,nba,regular,nba_BOS,nba_BOS,,,nba_DET
nba_21000466,2010-12-29,nba,regular,nba_DEN,nba_DEN,,,nba_DEN
nba_21000467,2010-12-29,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000468,2010-12-29,nba,regular,nba_NJN,nba_NJN,,,nba_OKC
nba_21000469,2010-12-29,nba,regular,nba_HOU,nba_HOU,,,nba_MIA
nba_21000470,2010-12-29,nba,regular,nba_PHI,nba_PHI,,,nba_PHI
nba_21000471,2010-12-29,nba,regular,nba_MEM,nba_MEM,,,nba_SAC
nba_21000472,2010-12-29,nba,regular,nba_LAC,nba_LAC,,,nba_UTA
nba_21000473,2010-12-30,nba,regular,nba_NYK,nba_NYK,,,nba_ORL
nba_21000474,2010-12-30,nba,regular,nba_DAL,nba_DAL,,,nba_SAS
nba_21000475,2010-12-30,nba,regular,nba_POR,nba_POR,,,nba_POR
nba_21000476,2010-12-31,nba,regular,nba_BOS,nba_BOS,,,nba_NOH
nba_21000477,2010-12-31,nba,regular,nba_CHA,nba_CHA,,,nba_GSW
nba_21000478,2010-12-31,nba,regular,nba_IND,nba_IND,,,nba_IND
nba_21000479,2010-12-31,nba,regular,nba_CHI,nba_CHI,,,nba_CHI
nba_21000480,2010-12-31,nba,regular,nba_HOU,nba_HOU,,,nba_HOU
nba_21000481,2010-12-31,nba,regular,nba_ATL,nba_ATL,,,nba_OKC
nba_21000482,2010-12-31,nba,regular,nba_DET,nba_DET,,,nba_PHX
nba_21000483,2010-12-31,nba,regular,nba_LAL,nba_LAL,,,nba_LAL
nba_21000484,2011-01-01,nba,regular,nba_NOH,nba_NOH,,,nba_NOH
