league,team_id,week_start,index_score_sum,weighted_score_sum,games
mlb,mlb_BOS,2022-10-04,2,2,2
mlb,mlb_BOS,2023-03-28,0,0,4
mlb,mlb_BOS,2023-04-04,0,0,6
mlb,mlb_BOS,2023-04-11,-1,-1,7
mlb,mlb_BOS,2023-04-18,1,1,7
mlb,mlb_BOS,2023-04-25,2,2,6
mlb,mlb_BOS,2023-05-02,4,4,6
mlb,mlb_BOS,2023-05-09,-4,-4,6
mlb,mlb_BOS,2023-05-16,2,2,6
mlb,mlb_BOS,2023-05-23,-1,-1,5
mlb,mlb_BOS,2023-05-30,-2,-2,6
mlb,mlb_BOS,2023-06-06,-1,-1,7
mlb,mlb_BOS,2023-06-13,3,3,5
mlb,mlb_BOS,2023-06-20,-2,-2,6
mlb,mlb_BOS,2023-06-27,0,0,6
mlb,mlb_BOS,2023-07-04,4,4,6
mlb,mlb_BOS,2023-07-11,2,2,4
mlb,mlb_BOS,2023-07-18,-1,-1,5
mlb,mlb_BOS,2023-07-25,0,0,6
mlb,mlb_BOS,2023-08-01,-2,-2,6
mlb,mlb_BOS,2023-08-08,2,2,6
mlb,mlb_BOS,2023-08-15,1,1,7
mlb,mlb_BOS,2023-08-22,-1,-1,7
mlb,mlb_BOS,2023-08-29,0,0,6
mlb,mlb_BOS,2023-09-05,-3,-3,5
mlb,mlb_BOS,2023-09-12,-2,-2,6
mlb,mlb_BOS,2023-09-19,-3,-3,5
mlb,mlb_BOS,2023-09-26,-2,-2,6
mlb,mlb_BOS,2024-03-26,1,1,5
mlb,mlb_BOS,2024-04-02,3,3,5
mlb,mlb_BOS,2024-04-09,-3,-3,7
mlb,mlb_BOS,2024-04-16,2,2,6
mlb,mlb_BOS,2024-04-23,0,0,6
mlb,mlb_BOS,2024-04-30,0,0,6
mlb,mlb_BOS,2024-05-07,-2,-2,6
mlb,mlb_BOS,2024-05-14,-1,-1,7
mlb,mlb_BOS,2024-05-21,0,0,6
mlb,mlb_BOS,2024-05-28,0,0,6
mlb,mlb_BOS,2024-06-04,0,0,6
mlb,mlb_BOS,2024-06-11,3,3,7
mlb,mlb_BOS,2024-06-18,4,4,6
mlb,mlb_BOS,2024-06-25,-3,-3,5
mlb,mlb_BOS,2024-07-02,4,4,6
mlb,mlb_BOS,2024-07-09,2,2,6
mlb,mlb_BOS,2024-07-16,-4,-4,4
mlb,mlb_BOS,2024-07-23,0,0,6
mlb,mlb_BOS,2024-07-30,2,2,6
mlb,mlb_BOS,2024-08-06,-2,-2,6
mlb,mlb_BOS,2024-08-13,-1,-1,7
mlb,mlb_BOS,2024-08-20,-2,-2,6
mlb,mlb_BOS,2024-08-27,-1,-1,7
mlb,mlb_BOS,2024-09-03,0,0,6
mlb,mlb_BOS,2024-09-10,-2,-2,6
mlb,mlb_BOS,2024-09-17,0,0,6
mlb,mlb_BOS,2024-09-24,-1,-1,5
mlb,mlb_CHA,2020-07-21,-1,-1,3
mlb,mlb_CHA,2020-07-28,4,4,6
mlb,mlb_CHA,2020-08-04,-3,-3,7
mlb,mlb_CHA,2020-08-11,3,3,5
mlb,mlb_CHA,2020-08-18,4,4,6
mlb,mlb_CHA,2020-08-25,4,4,6
mlb,mlb_CHA,2020-09-01,2,2,6
mlb,mlb_CHA,2020-09-08,4,4,6
mlb,mlb_CHA,2020-09-15,-1,-1,7
mlb,mlb_CHA,2020-09-22,-4,-4,6
mlb,mlb_CHA,2021-03-30,-1,-1,5
mlb,mlb_CHA,2021-04-06,1,1,5
mlb,mlb_CHA,2021-04-13,-2,-2,6
mlb,mlb_CHA,2021-04-20,4,4,4
mlb,mlb_CHA,2021-04-27,-1,-1,5
mlb,mlb_CHA,2021-05-04,3,3,5
mlb,mlb_CHA,2021-05-11,3,3,7
mlb,mlb_CHA,2021-05-18,-2,-2,6
mlb,mlb_CHA,2021-05-25,4,4,6
mlb,mlb_CHA,2021-06-01,1,1,5
mlb,mlb_CHA,2021-06-08,3,3,7
mlb,mlb_CHA,2021-06-15,-2,-2,6
mlb,mlb_CHA,2021-06-22,-1,-1,5
mlb,mlb_CHA,2021-06-29,1,1,7
mlb,mlb_CHA,2021-07-06,5,5,5
mlb,mlb_CHA,2021-07-13,0,0,4
mlb,mlb_CHA,2021-07-20,-2,-2,6
mlb,mlb_CHA,2021-07-27,0,0,6
mlb,mlb_CHA,2021-08-03,3,3,7
mlb,mlb_CHA,2021-08-10,-2,-2,6
mlb,mlb_CHA,2021-08-17,-1,-1,7
mlb,mlb_CHA,2021-08-24,2,2,6
mlb,mlb_CHA,2021-08-31,1,1,5
mlb,mlb_CHA,2021-09-07,0,0,6
mlb,mlb_CHA,2021-09-14,-1,-1,7
mlb,mlb_CHA,2021-09-21,2,2,6
mlb,mlb_CHA,2021-09-28,3,3,5
mlb,mlb_CHA,2022-04-05,1,1,3
mlb,mlb_CHA,2022-04-12,2,2,6
mlb,mlb_CHA,2022-04-19,-5,-5,5
mlb,mlb_CHA,2022-04-26,-1,-1,7
mlb,mlb_CHA,2022-05-03,4,4,6
mlb,mlb_CHA,2022-05-10,0,0,6
mlb,mlb_CHA,2022-05-17,1,1,5
mlb,mlb_CHA,2022-05-24,-1,-1,5
mlb,mlb_CHA,2022-05-31,-2,-2,6
mlb,mlb_CHA,2022-06-07,-1,-1,7
mlb,mlb_CHA,2022-06-14,2,2,6
mlb,mlb_CHA,2022-06-21,-3,-3,7
mlb,mlb_CHA,2022-06-28,2,2,6
mlb,mlb_CHA,2022-07-05,-1,-1,7
mlb,mlb_CHA,2022-07-12,2,2,6
mlb,mlb_CHA,2022-07-19,-1,-1,3
mlb,mlb_CHA,2022-07-26,0,0,6
mlb,mlb_CHA,2022-08-02,2,2,6
mlb,mlb_CHA,2022-08-09,1,1,7
mlb,mlb_CHA,2022-08-16,-2,-2,6
mlb,mlb_CHA,2022-08-23,-4,-4,6
mlb,mlb_CHA,2022-08-30,3,3,7
mlb,mlb_CHA,2022-09-06,2,2,6
mlb,mlb_CHA,2022-09-13,2,2,6
mlb,mlb_CHA,2022-09-20,-6,-6,6
mlb,mlb_CHA,2022-09-27,1,1,7
mlb,mlb_CHA,2022-10-04,0,0,2
mlb,mlb_CHA,2023-03-28,-1,-1,5
mlb,mlb_CHA,2023-04-04,0,0,6
mlb,mlb_CHA,2023-04-11,-3,-3,5
mlb,mlb_CHA,2023-04-18,-6,-6,6
mlb,mlb_CHA,2023-04-25,-4,-4,6
mlb,mlb_CHA,2023-05-02,1,1,7
mlb,mlb_CHA,2023-05-09,-2,-2,6
mlb,mlb_CHA,2023-05-16,3,3,7
mlb,mlb_CHA,2023-05-23,-1,-1,7
mlb,mlb_CHA,2023-05-30,3,3,5
mlb,mlb_CHA,2023-06-06,1,1,5
mlb,mlb_CHA,2023-06-13,-3,-3,7
mlb,mlb_CHA,2023-06-20,0,0,6
mlb,mlb_CHA,2023-06-27,0,0,6
mlb,mlb_CHA,2023-07-04,-3,-3,5
mlb,mlb_CHA,2023-07-11,1,1,3
mlb,mlb_CHA,2023-07-18,-4,-4,6
mlb,mlb_CHA,2023-07-25,-2,-2,6
mlb,mlb_CHA,2023-08-01,-1,-1,7
mlb,mlb_CHA,2023-08-08,-3,-3,5
mlb,mlb_CHA,2023-08-15,-2,-2,6
mlb,mlb_CHA,2023-08-22,-1,-1,7
mlb,mlb_CHA,2023-08-29,-4,-4,6
mlb,mlb_CHA,2023-09-05,-1,-1,5
mlb,mlb_CHA,2023-09-12,-1,-1,7
mlb,mlb_CHA,2023-09-19,-1,-1,5
mlb,mlb_CHA,2023-09-26,-4,-4,6
mlb,mlb_CHA,2024-03-26,-4,-4,4
mlb,mlb_CHA,2024-04-02,-4,-4,6
mlb,mlb_CHA,2024-04-09,-4,-4,6
mlb,mlb_CHA,2024-04-16,-5,-5,5
mlb,mlb_CHA,2024-04-23,-1,-1,7
mlb,mlb_CHA,2024-04-30,-2,-2,6
mlb,mlb_CHA,2024-05-07,2,2,6
mlb,mlb_CHA,2024-05-14,-4,-4,6
mlb,mlb_CHA,2024-05-21,-5,-5,7
mlb,mlb_CHA,2024-05-28,-5,-5,5
mlb,mlb_CHA,2024-06-04,-3,-3,7
mlb,mlb_CHA,2024-06-11,-2,-2,6
mlb,mlb_CHA,2024-06-18,-3,-3,7
mlb,mlb_CHA,2024-06-25,0,0,6
mlb,mlb_CHA,2024-07-02,-3,-3,7
mlb,mlb_CHA,2024-07-09,-2,-2,4
mlb,mlb_CHA,2024-07-16,-4,-4,4
mlb,mlb_CHA,2024-07-23,-7,-7,7
mlb,mlb_CHA,2024-07-30,-6,-6,6
mlb,mlb_CHA,2024-08-06,-1,-1,5
mlb,mlb_CHA,2024-08-13,-4,-4,6
mlb,mlb_CHA,2024-08-20,-4,-4,6
mlb,mlb_CHA,2024-08-27,-7,-7,7
mlb,mlb_CHA,2024-09-03,-2,-2,6
mlb,mlb_CHA,2024-09-10,0,0,6
mlb,mlb_CHA,2024-09-17,-5,-5,5
mlb,mlb_CHA,2024-09-24,4,4,6
mlb,mlb_CHN,2020-07-21,2,2,4
mlb,mlb_CHN,2020-07-28,4,4,6
mlb,mlb_CHN,2020-08-04,1,1,3
mlb,mlb_CHN,2020-08-11,-1,-1,7
mlb,mlb_CHN,2020-08-18,0,0,6
mlb,mlb_CHN,2020-08-25,-1,-1,5
mlb,mlb_CHN,2020-09-01,1,1,7
mlb,mlb_CHN,2020-09-08,2,2,6
mlb,mlb_CHN,2020-09-15,2,2,6
mlb,mlb_CHN,2020-09-22,-2,-2,6
mlb,mlb_CHN,2021-03-30,2,2,4
mlb,mlb_CHN,2021-04-06,-4,-4,6
mlb,mlb_CHN,2021-04-13,-1,-1,5
mlb,mlb_CHN,2021-04-20,1,1,7
mlb,mlb_CHN,2021-04-27,-2,-2,6
mlb,mlb_CHN,2021-05-04,3,3,5
mlb,mlb_CHN,2021-05-11,0,0,6
mlb,mlb_CHN,2021-05-18,2,2,6
mlb,mlb_CHN,2021-05-25,5,5,7
mlb,mlb_CHN,2021-06-01,-1,-1,7
mlb,mlb_CHN,2021-06-08,4,4,6
mlb,mlb_CHN,2021-06-15,-3,-3,7
mlb,mlb_CHN,2021-06-22,-2,-2,6
mlb,mlb_CHN,2021-06-29,-6,-6,6
mlb,mlb_CHN,2021-07-06,-1,-1,5
mlb,mlb_CHN,2021-07-13,0,0,4
mlb,mlb_CHN,2021-07-20,1,1,7
mlb,mlb_CHN,2021-07-27,-4,-4,6
mlb,mlb_CHN,2021-08-03,-4,-4,6
mlb,mlb_CHN,2021-08-10,-7,-7,7
mlb,mlb_CHN,2021-08-17,0,0,6
mlb,mlb_CHN,2021-08-24,0,0,4
mlb,mlb_CHN,2021-08-31,7,7,7
mlb,mlb_CHN,2021-09-07,-3,-3,5
mlb,mlb_CHN,2021-09-14,-2,-2,6
mlb,mlb_CHN,2021-09-21,-5,-5,5
mlb,mlb_CHN,2021-09-28,2,2,6
mlb,mlb_CHN,2022-04-05,1,1,3
mlb,mlb_CHN,2022-04-12,1,1,7
mlb,mlb_CHN,2022-04-19,-4,-4,6
mlb,mlb_CHN,2022-04-26,-2,-2,6
mlb,mlb_CHN,2022-05-03,-3,-3,5
mlb,mlb_CHN,2022-05-10,2,2,6
mlb,mlb_CHN,2022-05-17,-1,-1,7
mlb,mlb_CHN,2022-05-24,-2,-2,6
mlb,mlb_CHN,2022-05-31,2,2,6
mlb,mlb_CHN,2022-06-07,-5,-5,5
mlb,mlb_CHN,2022-06-14,-3,-3,7
mlb,mlb_CHN,2022-06-21,0,0,6
mlb,mlb_CHN,2022-06-28,1,1,7
mlb,mlb_CHN,2022-07-05,-2,-2,6
mlb,mlb_CHN,2022-07-12,-3,-3,5
mlb,mlb_CHN,2022-07-19,4,4,4
mlb,mlb_CHN,2022-07-26,-1,-1,5
mlb,mlb_CHN,2022-08-02,0,0,6
mlb,mlb_CHN,2022-08-09,0,0,6
mlb,mlb_CHN,2022-08-16,3,3,7
mlb,mlb_CHN,2022-08-23,-1,-1,7
mlb,mlb_CHN,2022-08-30,-3,-3,5
mlb,mlb_CHN,2022-09-06,-1,-1,7
mlb,mlb_CHN,2022-09-13,0,0,6
mlb,mlb_CHN,2022-09-20,4,4,6
mlb,mlb_CHN,2022-09-27,5,5,7
mlb,mlb_CHN,2022-10-04,0,0,2
mlb,mlb_CHN,2023-03-28,-2,-2,4
mlb,mlb_CHN,2023-04-04,3,3,5
mlb,mlb_CHN,2023-04-11,2,2,6
mlb,mlb_CHN,2023-04-18,0,0,6
mlb,mlb_CHN,2023-04-25,-1,-1,7
mlb,mlb_CHN,2023-05-02,-3,-3,7
mlb,mlb_CHN,2023-05-09,-2,-2,6
mlb,mlb_CHN,2023-05-16,-3,-3,5
mlb,mlb_CHN,2023-05-23,-1,-1,7
mlb,mlb_CHN,2023-05-30,0,0,6
mlb,mlb_CHN,2023-06-06,-2,-2,6
mlb,mlb_CHN,2023-06-13,5,5,7
mlb,mlb_CHN,2023-06-20,2,2,4
mlb,mlb_CHN,2023-06-27,-5,-5,7
mlb,mlb_CHN,2023-07-04,2,2,6
mlb,mlb_CHN,2023-07-11,-2,-2,4
mlb,mlb_CHN,2023-07-18,4,4,6
mlb,mlb_CHN,2023-07-25,3,3,7
mlb,mlb_CHN,2023-08-01,3,3,7
mlb,mlb_CHN,2023-08-08,1,1,5
mlb,mlb_CHN,2023-08-15,2,2,6
mlb,mlb_CHN,2023-08-22,1,1,7
mlb,mlb_CHN,2023-08-29,4,4,6
mlb,mlb_CHN,2023-09-05,1,1,7
mlb,mlb_CHN,2023-09-12,-5,-5,5
mlb,mlb_CHN,2023-09-19,2,2,6
mlb,mlb_CHN,2023-09-26,-4,-4,6
mlb,mlb_CHN,2024-03-26,0,0,4
mlb,mlb_CHN,2024-04-02,2,2,6
mlb,mlb_CHN,2024-04-09,2,2,6
mlb,mlb_CHN,2024-04-16,-1,-1,5
mlb,mlb_CHN,2024-04-23,3,3,7
mlb,mlb_CHN,2024-04-30,-1,-1,7
mlb,mlb_CHN,2024-05-07,0,0,6
mlb,mlb_CHN,2024-05-14,-2,-2,6
mlb,mlb_CHN,2024-05-21,-4,-4,6
mlb,mlb_CHN,2024-05-28,-2,-2,6
mlb,mlb_CHN,2024-06-04,0,0,6
mlb,mlb_CHN,2024-06-11,-3,-3,7
mlb,mlb_CHN,2024-06-18,0,0,6
mlb,mlb_CHN,2024-06-25,-2,-2,6
mlb,mlb_CHN,2024-07-02,0,0,6
mlb,mlb_CHN,2024-07-09,4,4,6
mlb,mlb_CHN,2024-07-16,0,0,4
mlb,mlb_CHN,2024-07-23,-2,-2,6
mlb,mlb_CHN,2024-07-30,1,1,7
mlb,mlb_CHN,2024-08-06,3,3,5
mlb,mlb_CHN,2024-08-13,-1,-1,5
mlb,mlb_CHN,2024-08-20,3,3,7
mlb,mlb_CHN,2024-08-27,4,4,6
mlb,mlb_CHN,2024-09-03,0,0,6
mlb,mlb_CHN,2024-09-10,0,0,6
mlb,mlb_CHN,2024-09-17,-1,-1,7
mlb,mlb_CHN,2024-09-24,1,1,5
mlb,mlb_CIN,2020-07-21,-2,-2,4
mlb,mlb_CIN,2020-07-28,1,1,5
mlb,mlb_CIN,2020-08-04,-2,-2,6
mlb,mlb_CIN,2020-08-11,0,0,4
mlb,mlb_CIN,2020-08-18,-4,-4,6
mlb,mlb_CIN,2020-08-25,-2,-2,6
mlb,mlb_CIN,2020-09-01,1,1,5
mlb,mlb_CIN,2020-09-08,1,1,7
mlb,mlb_CIN,2020-09-15,4,4,6
mlb,mlb_CIN,2020-09-22,1,1,5
mlb,mlb_CIN,2021-03-30,2,2,4
mlb,mlb_CIN,2021-04-06,2,2,6
mlb,mlb_CIN,2021-04-13,-1,-1,5
mlb,mlb_CIN,2021-04-20,-5,-5,7
mlb,mlb_CIN,2021-04-27,1,1,5
mlb,mlb_CIN,2021-05-04,1,1,5
mlb,mlb_CIN,2021-05-11,-1,-1,7
mlb,mlb_CIN,2021-05-18,-4,-4,6
mlb,mlb_CIN,2021-05-25,1,1,7
mlb,mlb_CIN,2021-06-01,3,3,5
mlb,mlb_CIN,2021-06-08,3,3,7
mlb,mlb_CIN,2021-06-15,-3,-3,7
mlb,mlb_CIN,2021-06-22,2,2,6
mlb,mlb_CIN,2021-06-29,3,3,7
mlb,mlb_CIN,2021-07-06,2,2,6
mlb,mlb_CIN,2021-07-13,-4,-4,4
mlb,mlb_CIN,2021-07-20,0,0,6
mlb,mlb_CIN,2021-07-27,4,4,6
mlb,mlb_CIN,2021-08-03,3,3,7
mlb,mlb_CIN,2021-08-10,1,1,7
mlb,mlb_CIN,2021-08-17,2,2,6
mlb,mlb_CIN,2021-08-24,-3,-3,7
mlb,mlb_CIN,2021-08-31,-3,-3,5
mlb,mlb_CIN,2021-09-07,-1,-1,5
mlb,mlb_CIN,2021-09-14,-1,-1,7
mlb,mlb_CIN,2021-09-21,2,2,6
mlb,mlb_CIN,2021-09-28,-3,-3,5
mlb,mlb_CIN,2022-04-05,0,0,4
mlb,mlb_CIN,2022-04-12,-7,-7,7
mlb,mlb_CIN,2022-04-19,-3,-3,5
mlb,mlb_CIN,2022-04-26,-6,-6,6
mlb,mlb_CIN,2022-05-03,0,0,6
mlb,mlb_CIN,2022-05-10,0,0,6
mlb,mlb_CIN,2022-05-17,0,0,6
mlb,mlb_CIN,2022-05-24,2,2,6
mlb,mlb_CIN,2022-05-31,-1,-1,7
mlb,mlb_CIN,2022-06-07,-1,-1,7
mlb,mlb_CIN,2022-06-14,-3,-3,5
mlb,mlb_CIN,2022-06-21,-2,-2,6
mlb,mlb_CIN,2022-06-28,-3,-3,7
mlb,mlb_CIN,2022-07-05,2,2,6
mlb,mlb_CIN,2022-07-12,-1,-1,5
mlb,mlb_CIN,2022-07-19,2,2,4
mlb,mlb_CIN,2022-07-26,1,1,7
mlb,mlb_CIN,2022-08-02,0,0,6
mlb,mlb_CIN,2022-08-09,-4,-4,6
mlb,mlb_CIN,2022-08-16,0,0,6
mlb,mlb_CIN,2022-08-23,-3,-3,7
mlb,mlb_CIN,2022-08-30,0,0,4
mlb,mlb_CIN,2022-09-06,-1,-1,7
mlb,mlb_CIN,2022-09-13,-2,-2,6
mlb,mlb_CIN,2022-09-20,-3,-3,7
mlb,mlb_CIN,2022-09-27,-4,-4,6
mlb,mlb_CIN,2022-10-04,0,0,2
mlb,mlb_CIN,2023-03-28,2,2,4
mlb,mlb_CIN,2023-04-04,-3,-3,5
mlb,mlb_CIN,2023-04-11,-1,-1,7
mlb,mlb_CIN,2023-04-18,-5,-5,7
mlb,mlb_CIN,2023-04-25,2,2,6
mlb,mlb_CIN,2023-05-02,-1,-1,5
mlb,mlb_CIN,2023-05-09,1,1,7
mlb,mlb_CIN,2023-05-16,-2,-2,6
mlb,mlb_CIN,2023-05-23,2,2,6
mlb,mlb_CIN,2023-05-30,-1,-1,7
mlb,mlb_CIN,2023-06-06,3,3,7
mlb,mlb_CIN,2023-06-13,6,6,6
mlb,mlb_CIN,2023-06-20,0,0,6
mlb,mlb_CIN,2023-06-27,4,4,6
mlb,mlb_CIN,2023-07-04,2,2,6
mlb,mlb_CIN,2023-07-11,-4,-4,4
mlb,mlb_CIN,2023-07-18,3,3,7
mlb,mlb_CIN,2023-07-25,2,2,6
mlb,mlb_CIN,2023-08-01,-5,-5,7
mlb,mlb_CIN,2023-08-08,-2,-2,4
mlb,mlb_CIN,2023-08-15,-1,-1,5
mlb,mlb_CIN,2023-08-22,-1,-1,7
mlb,mlb_CIN,2023-08-29,0,0,6
mlb,mlb_CIN,2023-09-05,-1,-1,5
mlb,mlb_CIN,2023-09-12,3,3,7
mlb,mlb_CIN,2023-09-19,-3,-3,5
mlb,mlb_CIN,2023-09-26,-1,-1,5
mlb,mlb_CIN,2024-03-26,2,2,4
mlb,mlb_CIN,2024-04-02,0,0,6
mlb,mlb_CIN,2024-04-09,0,0,6
mlb,mlb_CIN,2024-04-16,0,0,6
mlb,mlb_CIN,2024-04-23,1,1,7
mlb,mlb_CIN,2024-04-30,-5,-5,5
mlb,mlb_CIN,2024-05-07,-5,-5,7
mlb,mlb_CIN,2024-05-14,-2,-2,6
mlb,mlb_CIN,2024-05-21,3,3,7
mlb,mlb_CIN,2024-05-28,0,0,6
mlb,mlb_CIN,2024-06-04,4,4,6
mlb,mlb_CIN,2024-06-11,-2,-2,6
mlb,mlb_CIN,2024-06-18,0,0,6
mlb,mlb_CIN,2024-06-25,-2,-2,6
mlb,mlb_CIN,2024-07-02,1,1,7
mlb,mlb_CIN,2024-07-09,2,2,6
mlb,mlb_CIN,2024-07-16,-2,-2,4
mlb,mlb_CIN,2024-07-23,1,1,5
mlb,mlb_CIN,2024-07-30,0,0,6
mlb,mlb_CIN,2024-08-06,1,1,7
mlb,mlb_CIN,2024-08-13,0,0,6
mlb,mlb_CIN,2024-08-20,-2,-2,6
mlb,mlb_CIN,2024-08-27,-1,-1,7
mlb,mlb_CIN,2024-09-03,2,2,6
mlb,mlb_CIN,2024-09-10,0,0,6
mlb,mlb_CIN,2024-09-17,0,0,6
mlb,mlb_CIN,2024-09-24,-3,-3,5
mlb,mlb_CLE,2020-07-21,1,1,3
mlb,mlb_CLE,2020-07-28,-3,-3,7
mlb,mlb_CLE,2020-08-04,4,4,6
mlb,mlb_CLE,2020-08-11,1,1,5
mlb,mlb_CLE,2020-08-18,1,1,7
mlb,mlb_CLE,2020-08-25,2,2,6
mlb,mlb_CLE,2020-09-01,4,4,6
mlb,mlb_CLE,2020-09-08,-6,-6,6
mlb,mlb_CLE,2020-09-15,1,1,7
mlb,mlb_CLE,2020-09-22,4,4,6
mlb,mlb_CLE,2021-03-30,-2,-2,4
mlb,mlb_CLE,2021-04-06,3,3,5
mlb,mlb_CLE,2021-04-13,0,0,6
mlb,mlb_CLE,2021-04-20,-2,-2,6
mlb,mlb_CLE,2021-04-27,2,2,6
mlb,mlb_CLE,2021-05-04,3,3,5
mlb,mlb_CLE,2021-05-11,-1,-1,7
mlb,mlb_CLE,2021-05-18,2,2,6
mlb,mlb_CLE,2021-05-25,-2,-2,6
mlb,mlb_CLE,2021-06-01,0,0,4
mlb,mlb_CLE,2021-06-08,2,2,6
mlb,mlb_CLE,2021-06-15,3,3,7
mlb,mlb_CLE,2021-06-22,-1,-1,5
mlb,mlb_CLE,2021-06-29,-6,-6,6
mlb,mlb_CLE,2021-07-06,2,2,4
mlb,mlb_CLE,2021-07-13,0,0,4
mlb,mlb_CLE,2021-07-20,-2,-2,6
mlb,mlb_CLE,2021-07-27,0,0,6
mlb,mlb_CLE,2021-08-03,-1,-1,7
mlb,mlb_CLE,2021-08-10,-3,-3,7
mlb,mlb_CLE,2021-08-17,3,3,5
mlb,mlb_CLE,2021-08-24,0,0,6
mlb,mlb_CLE,2021-08-31,1,1,7
mlb,mlb_CLE,2021-09-07,-4,-4,6
mlb,mlb_CLE,2021-09-14,2,2,6
mlb,mlb_CLE,2021-09-21,0,0,6
mlb,mlb_CLE,2021-09-28,0,0,6
mlb,mlb_CLE,2022-04-05,0,0,4
mlb,mlb_CLE,2022-04-12,-1,-1,5
mlb,mlb_CLE,2022-04-19,-2,-2,6
mlb,mlb_CLE,2022-04-26,0,0,6
mlb,mlb_CLE,2022-05-03,1,1,5
mlb,mlb_CLE,2022-05-10,-2,-2,4
mlb,mlb_CLE,2022-05-17,-1,-1,5
mlb,mlb_CLE,2022-05-24,-2,-2,6
mlb,mlb_CLE,2022-05-31,3,3,5
mlb,mlb_CLE,2022-06-07,4,4,6
mlb,mlb_CLE,2022-06-14,4,4,6
mlb,mlb_CLE,2022-06-21,-3,-3,7
mlb,mlb_CLE,2022-06-28,2,2,6
mlb,mlb_CLE,2022-07-05,-2,-2,6
mlb,mlb_CLE,2022-07-12,3,3,5
mlb,mlb_CLE,2022-07-19,0,0,4
mlb,mlb_CLE,2022-07-26,3,3,7
mlb,mlb_CLE,2022-08-02,0,0,6
mlb,mlb_CLE,2022-08-09,5,5,7
mlb,mlb_CLE,2022-08-16,0,0,4
mlb,mlb_CLE,2022-08-23,0,0,6
mlb,mlb_CLE,2022-08-30,-3,-3,7
mlb,mlb_CLE,2022-09-06,4,4,6
mlb,mlb_CLE,2022-09-13,3,3,7
mlb,mlb_CLE,2022-09-20,6,6,6
mlb,mlb_CLE,2022-09-27,1,1,7
mlb,mlb_CLE,2022-10-04,2,2,2
mlb,mlb_CLE,2023-03-28,3,3,5
mlb,mlb_CLE,2023-04-04,0,0,6
mlb,mlb_CLE,2023-04-11,-1,-1,5
mlb,mlb_CLE,2023-04-18,-1,-1,5
mlb,mlb_CLE,2023-04-25,0,0,6
mlb,mlb_CLE,2023-05-02,-2,-2,6
mlb,mlb_CLE,2023-05-09,1,1,5
mlb,mlb_CLE,2023-05-16,-2,-2,6
mlb,mlb_CLE,2023-05-23,0,0,6
mlb,mlb_CLE,2023-05-30,0,0,6
mlb,mlb_CLE,2023-06-06,2,2,6
mlb,mlb_CLE,2023-06-13,-2,-2,6
mlb,mlb_CLE,2023-06-20,2,2,6
mlb,mlb_CLE,2023-06-27,1,1,7
mlb,mlb_CLE,2023-07-04,2,2,6
mlb,mlb_CLE,2023-07-11,-2,-2,4
mlb,mlb_CLE,2023-07-18,0,0,6
mlb,mlb_CLE,2023-07-25,1,1,7
mlb,mlb_CLE,2023-08-01,-4,-4,6
mlb,mlb_CLE,2023-08-08,0,0,6
mlb,mlb_CLE,2023-08-15,-3,-3,5
mlb,mlb_CLE,2023-08-22,-1,-1,7
mlb,mlb_CLE,2023-08-29,2,2,6
mlb,mlb_CLE,2023-09-05,-3,-3,7
mlb,mlb_CLE,2023-09-12,2,2,6
mlb,mlb_CLE,2023-09-19,-2,-2,6
mlb,mlb_CLE,2023-09-26,-1,-1,5
mlb,mlb_CLE,2024-03-26,1,1,5
mlb,mlb_CLE,2024-04-02,5,5,5
mlb,mlb_CLE,2024-04-09,1,1,5
mlb,mlb_CLE,2024-04-16,4,4,6
mlb,mlb_CLE,2024-04-23,0,0,6
mlb,mlb_CLE,2024-04-30,1,1,7
mlb,mlb_CLE,2024-05-07,-1,-1,7
mlb,mlb_CLE,2024-05-14,4,4,6
mlb,mlb_CLE,2024-05-21,4,4,6
mlb,mlb_CLE,2024-05-28,1,1,5
mlb,mlb_CLE,2024-06-04,1,1,5
mlb,mlb_CLE,2024-06-11,-1,-1,5
mlb,mlb_CLE,2024-06-18,5,5,7
mlb,mlb_CLE,2024-06-25,-2,-2,6
mlb,mlb_CLE,2024-07-02,1,1,7
mlb,mlb_CLE,2024-07-09,-2,-2,6
mlb,mlb_CLE,2024-07-16,-2,-2,4
mlb,mlb_CLE,2024-07-23,3,3,7
mlb,mlb_CLE,2024-07-30,0,0,6
mlb,mlb_CLE,2024-08-06,1,1,5
mlb,mlb_CLE,2024-08-13,-1,-1,5
mlb,mlb_CLE,2024-08-20,-1,-1,7
mlb,mlb_CLE,2024-08-27,2,2,6
mlb,mlb_CLE,2024-09-03,0,0,6
mlb,mlb_CLE,2024-09-10,3,3,7
mlb,mlb_CLE,2024-09-17,0,0,6
mlb,mlb_CLE,2024-09-24,0,0,4
mlb,mlb_COL,2020-07-21,1,1,3
mlb,mlb_COL,2020-07-28,4,4,6
mlb,mlb_COL,2020-08-04,1,1,7
mlb,mlb_COL,2020-08-11,-2,-2,6
mlb,mlb_COL,2020-08-18,-5,-5,7
mlb,mlb_COL,2020-08-25,0,0,6
mlb,mlb_COL,2020-09-01,0,0,6
mlb,mlb_COL,2020-09-08,-3,-3,5
mlb,mlb_COL,2020-09-15,-1,-1,7
mlb,mlb_COL,2020-09-22,-2,-2,6
mlb,mlb_COL,2021-03-30,-2,-2,4
mlb,mlb_COL,2021-04-06,-2,-2,6
mlb,mlb_COL,2021-04-13,-5,-5,5
