city_id,month_start,index_score_sum,weighted_score_sum,games
charlotte,2019-10-01,0,0,10
charlotte,2019-11-01,0,0,28
charlotte,2019-12-01,0,0,20
charlotte,2020-01-01,0,0,24
charlotte,2020-02-01,0,0,20
charlotte,2020-03-01,0,0,10
charlotte,2020-12-01,0,0,6
charlotte,2021-01-01,0,0,28
charlotte,2021-02-01,0,0,26
charlotte,2021-03-01,0,0,26
charlotte,2021-04-01,0,0,20
charlotte,2021-05-01,0,0,20
charlotte,2021-10-01,0,0,10
charlotte,2021-11-01,0,0,30
charlotte,2021-12-01,0,0,24
charlotte,2022-01-01,0,0,26
charlotte,2022-02-01,0,0,22
charlotte,2022-03-01,0,0,20
charlotte,2022-04-01,0,0,10
charlotte,2022-10-01,0,0,12
charlotte,2022-11-01,0,0,24
charlotte,2022-12-01,0,0,26
charlotte,2023-01-01,0,0,24
charlotte,2023-02-01,0,0,18
charlotte,2023-03-01,0,0,28
charlotte,2023-04-01,0,0,8
charlotte,2023-10-01,0,0,2
charlotte,2023-11-01,0,0,24
charlotte,2023-12-01,0,0,26
charlotte,2024-01-01,0,0,32
charlotte,2024-02-01,0,0,24
charlotte,2024-03-01,0,0,26
charlotte,2024-04-01,0,0,10
chicago,2010-10-01,0,0,4
chicago,2010-11-01,0,0,24
chicago,2010-12-01,0,0,30
chicago,2011-01-01,0,0,26
chicago,2011-02-01,0,0,20
chicago,2011-03-01,0,0,24
chicago,2011-04-01,0,0,14
chicago,2011-12-01,0,0,8
chicago,2012-01-01,0,0,30
chicago,2012-02-01,0,0,20
chicago,2012-03-01,0,0,30
chicago,2012-04-01,0,0,22
chicago,2012-10-01,0,0,2
chicago,2012-11-01,0,0,24
chicago,2012-12-01,0,0,22
chicago,2013-01-01,0,0,26
chicago,2013-02-01,0,0,18
chicago,2013-03-01,0,0,26
chicago,2013-04-01,0,0,18
chicago,2013-10-01,0,0,4
chicago,2013-11-01,0,0,24
chicago,2013-12-01,0,0,28
chicago,2014-01-01,0,0,22
chicago,2014-02-01,0,0,20
chicago,2014-03-01,0,0,26
chicago,2014-04-01,0,0,12
chicago,2014-10-01,0,0,4
chicago,2014-11-01,0,0,24
chicago,2014-12-01,0,0,22
chicago,2015-01-01,0,0,28
chicago,2015-02-01,0,0,18
chicago,2015-03-01,0,0,26
chicago,2015-04-01,0,0,12
chicago,2015-10-01,0,0,4
chicago,2015-11-01,0,0,20
chicago,2015-12-01,0,0,24
chicago,2016-01-01,0,0,26
chicago,2016-02-01,0,0,18
chicago,2016-03-01,0,0,30
chicago,2016-04-01,0,0,14
chicago,2016-10-01,0,0,2
chicago,2016-11-01,0,0,24
chicago,2016-12-01,0,0,30
chicago,2017-01-01,0,0,24
chicago,2017-02-01,0,0,20
chicago,2017-03-01,0,0,26
chicago,2017-04-01,0,0,8
chicago,2017-10-01,0,0,8
chicago,2017-11-01,0,0,28
chicago,2017-12-01,0,0,26
chicago,2018-01-01,0,0,28
chicago,2018-02-01,0,0,16
chicago,2018-03-01,-6,-6,42
chicago,2018-04-01,-1,-1,7
chicago,2018-10-01,-1,-1,23
chicago,2018-11-01,-7,-7,41
chicago,2018-12-01,-3,-3,39
chicago,2019-01-01,-4,-4,34
chicago,2019-02-01,5,5,27
chicago,2019-03-01,0,0,40
chicago,2019-04-01,0,0,14
chicago,2019-10-01,-5,-5,19
chicago,2019-11-01,-1,-1,39
chicago,2019-12-01,1,1,37
chicago,2020-01-01,2,2,38
chicago,2020-02-01,-4,-4,30
chicago,2020-03-01,1,1,13
chicago,2020-08-01,-1,-3,9
chicago,2020-12-01,0,0,8
chicago,2021-01-01,-4,-4,32
chicago,2021-02-01,5,5,41
chicago,2021-03-01,-4,-4,42
chicago,2021-04-01,-3,-3,39
chicago,2021-05-01,-2,-2,14
chicago,2021-10-01,-9,-9,21
chicago,2021-11-01,2,2,38
chicago,2021-12-01,-1,-1,25
chicago,2022-01-01,-5,-5,43
chicago,2022-02-01,-3,-3,31
chicago,2022-03-01,-4,-4,42
chicago,2022-04-01,-6,-6,20
chicago,2022-10-01,-1,-1,21
chicago,2022-11-01,-9,-9,33
chicago,2022-12-01,-9,-9,39
chicago,2023-01-01,1,1,33
chicago,2023-02-01,0,0,30
chicago,2023-03-01,-9,-9,43
chicago,2023-04-01,-3,-3,15
chicago,2023-10-01,-3,-3,17
chicago,2023-11-01,-4,-4,38
chicago,2023-12-01,-7,-7,39
chicago,2024-01-01,-8,-8,38
chicago,2024-02-01,-8,-8,26
chicago,2024-03-01,0,0,42
chicago,2024-04-01,-6,-6,20
chicago,2024-10-01,-5,-5,11
chicago,2024-11-01,-2,-2,12
chicago,2024-12-01,-7,-7,15
chicago,2025-01-01,-5,-5,13
chicago,2025-02-01,-6,-6,8
chicago,2025-03-01,-7,-7,15
chicago,2025-04-01,0,0,8
chicago-il,2020-07-01,3,3,13
chicago-il,2020-08-01,13,13,51
chicago-il,2020-09-01,4,4,50
chicago-il,2021-04-01,-3,-3,49
chicago-il,2021-05-01,18,18,52
chicago-il,2021-06-01,-1,-1,53
chicago-il,2021-07-01,-6,-6,50
chicago-il,2021-08-01,-7,-7,53
chicago-il,2021-09-01,0,0,50
chicago-il,2021-10-01,2,2,6
chicago-il,2022-04-01,-8,-8,40
chicago-il,2022-05-01,1,1,51
chicago-il,2022-06-01,-9,-9,53
chicago-il,2022-07-01,1,1,49
chicago-il,2022-08-01,-2,-2,56
chicago-il,2022-09-01,5,5,53
chicago-il,2022-10-01,2,2,10
chicago-il,2023-03-01,1,1,3
chicago-il,2023-04-01,-14,-14,52
chicago-il,2023-05-01,-7,-7,57
chicago-il,2023-06-01,4,4,50
chicago-il,2023-07-01,-4,-4,48
chicago-il,2023-08-01,2,2,54
chicago-il,2023-09-01,-13,-13,53
chicago-il,2023-10-01,-2,-2,2
chicago-il,2024-03-01,-4,-4,6
chicago-il,2024-04-01,-10,-10,52
chicago-il,2024-05-01,-19,-19,55
chicago-il,2024-06-01,-15,-15,55
chicago-il,2024-07-01,-16,-16,48
chicago-il,2024-08-01,-8,-8,52
chicago-il,2024-09-01,-5,-5,51
cincinnati-oh,2020-07-01,-3,-3,7
cincinnati-oh,2020-08-01,-6,-6,24
cincinnati-oh,2020-09-01,7,7,23
cincinnati-oh,2021-04-01,-1,-1,25
cincinnati-oh,2021-05-01,-3,-3,27
cincinnati-oh,2021-06-01,3,3,27
cincinnati-oh,2021-07-01,6,6,26
cincinnati-oh,2021-08-01,4,4,28
cincinnati-oh,2021-09-01,-5,-5,25
cincinnati-oh,2021-10-01,-1,-1,3
cincinnati-oh,2022-04-01,-15,-15,21
cincinnati-oh,2022-05-01,2,2,26
cincinnati-oh,2022-06-01,-9,-9,27
cincinnati-oh,2022-07-01,1,1,25
cincinnati-oh,2022-08-01,-6,-6,28
cincinnati-oh,2022-09-01,-9,-9,25
cincinnati-oh,2022-10-01,-1,-1,5
cincinnati-oh,2023-03-01,-1,-1,1
cincinnati-oh,2023-04-01,-3,-3,27
cincinnati-oh,2023-05-01,1,1,27
cincinnati-oh,2023-06-01,9,9,27
cincinnati-oh,2023-07-01,4,4,26
cincinnati-oh,2023-08-01,-9,-9,25
cincinnati-oh,2023-09-01,-1,-1,25
cincinnati-oh,2023-10-01,-1,-1,1
cincinnati-oh,2024-03-01,1,1,3
cincinnati-oh,2024-04-01,1,1,27
cincinnati-oh,2024-05-01,-9,-9,27
cincinnati-oh,2024-06-01,1,1,27
cincinnati-oh,2024-07-01,2,2,24
cincinnati-oh,2024-08-01,-4,-4,28
cincinnati-oh,2024-09-01,1,1,25
cleveland,2010-10-01,0,0,4
cleveland,2010-11-01,0,0,24
cleveland,2010-12-01,0,0,24
cleveland,2011-01-01,0,0,26
cleveland,2011-02-01,0,0,22
cleveland,2011-03-01,0,0,26
cleveland,2011-04-01,0,0,12
cleveland,2011-12-01,0,0,6
cleveland,2012-01-01,0,0,22
cleveland,2012-02-01,0,0,24
cleveland,2012-03-01,0,0,28
cleveland,2012-04-01,0,0,28
cleveland,2012-10-01,0,0,2
cleveland,2012-11-01,0,0,24
cleveland,2012-12-01,0,0,24
cleveland,2013-01-01,0,0,20
cleveland,2013-02-01,0,0,20
cleveland,2013-03-01,0,0,26
cleveland,2013-04-01,0,0,12
cleveland,2013-11-01,0,0,22
cleveland,2013-12-01,0,0,20
cleveland,2014-01-01,0,0,26
cleveland,2014-02-01,0,0,28
cleveland,2014-03-01,0,0,26
cleveland,2014-04-01,0,0,6
cleveland,2014-10-01,0,0,2
cleveland,2014-11-01,0,0,22
cleveland,2014-12-01,0,0,24
cleveland,2015-01-01,0,0,28
cleveland,2015-02-01,0,0,20
cleveland,2015-03-01,0,0,22
cleveland,2015-04-01,0,0,8
cleveland,2015-10-01,0,0,4
cleveland,2015-11-01,0,0,22
cleveland,2015-12-01,0,0,24
cleveland,2016-01-01,0,0,28
cleveland,2016-02-01,0,0,18
cleveland,2016-03-01,0,0,26
cleveland,2016-04-01,0,0,6
cleveland,2016-10-01,0,0,6
cleveland,2016-11-01,0,0,20
cleveland,2016-12-01,0,0,22
cleveland,2017-01-01,0,0,24
cleveland,2017-02-01,0,0,20
cleveland,2017-03-01,0,0,26
cleveland,2017-04-01,0,0,8
cleveland,2017-10-01,0,0,8
cleveland,2017-11-01,0,0,20
cleveland,2017-12-01,0,0,22
cleveland,2018-01-01,0,0,26
cleveland,2018-02-01,0,0,14
cleveland,2018-03-01,0,0,26
cleveland,2018-04-01,0,0,12
cleveland,2018-10-01,0,0,8
cleveland,2018-11-01,0,0,20
cleveland,2018-12-01,0,0,24
cleveland,2019-01-01,0,0,24
cleveland,2019-02-01,0,0,16
cleveland,2019-03-01,0,0,26
cleveland,2019-04-01,0,0,8
cleveland,2019-10-01,0,0,6
cleveland,2019-11-01,0,0,26
cleveland,2019-12-01,0,0,20
cleveland,2020-01-01,0,0,26
cleveland,2020-02-01,0,0,20
cleveland,2020-03-01,0,0,6
cleveland,2020-12-01,0,0,8
cleveland,2021-01-01,0,0,22
cleveland,2021-02-01,0,0,26
cleveland,2021-03-01,0,0,20
cleveland,2021-04-01,0,0,24
cleveland,2021-05-01,0,0,14
cleveland,2021-10-01,0,0,10
cleveland,2021-11-01,0,0,18
cleveland,2021-12-01,0,0,24
cleveland,2022-01-01,0,0,26
cleveland,2022-02-01,0,0,16
cleveland,2022-03-01,0,0,24
cleveland,2022-04-01,0,0,8
cleveland,2022-10-01,0,0,8
cleveland,2022-11-01,0,0,26
cleveland,2022-12-01,0,0,26
cleveland,2023-01-01,0,0,30
cleveland,2023-02-01,0,0,18
cleveland,2023-03-01,0,0,14
cleveland,2023-04-01,0,0,6
cleveland,2023-10-01,0,0,6
cleveland,2023-11-01,0,0,28
cleveland,2023-12-01,0,0,18
cleveland,2024-01-01,0,0,20
cleveland,2024-02-01,0,0,20
cleveland,2024-03-01,0,0,24
cleveland,2024-04-01,0,0,12
cleveland-oh,2020-07-01,1,1,7
cleveland-oh,2020-08-01,5,5,27
cleveland-oh,2020-09-01,3,3,25
cleveland-oh,2021-04-01,0,0,24
cleveland-oh,2021-05-01,3,3,27
cleveland-oh,2021-06-01,3,3,23
cleveland-oh,2021-07-01,-5,-5,23
cleveland-oh,2021-08-01,0,0,28
cleveland-oh,2021-09-01,-3,-3,27
cleveland-oh,2021-10-01,1,1,3
cleveland-oh,2022-04-01,-4,-4,20
cleveland-oh,2022-05-01,-2,-2,22
cleveland-oh,2022-06-01,10,10,26
cleveland-oh,2022-07-01,2,2,24
cleveland-oh,2022-08-01,6,6,26
cleveland-oh,2022-09-01,12,12,28
cleveland-oh,2022-10-01,1,1,5
cleveland-oh,2023-03-01,0,0,2
cleveland-oh,2023-04-01,0,0,24
cleveland-oh,2023-05-01,-2,-2,26
cleveland-oh,2023-06-01,2,2,26
cleveland-oh,2023-07-01,2,2,26
cleveland-oh,2023-08-01,-6,-6,26
cleveland-oh,2023-09-01,-3,-3,27
cleveland-oh,2023-10-01,-1,-1,1
cleveland-oh,2024-03-01,2,2,4
cleveland-oh,2024-04-01,8,8,24
cleveland-oh,2024-05-01,10,10,28
cleveland-oh,2024-06-01,3,3,25
cleveland-oh,2024-07-01,1,1,25
cleveland-oh,2024-08-01,-2,-2,26
cleveland-oh,2024-09-01,5,5,25
colorado,2018-03-01,1,1,15
colorado,2018-04-01,-4,-8,10
colorado,2018-10-01,2,2,12
colorado,2018-11-01,2,2,14
colorado,2018-12-01,-6,-6,14
colorado,2019-01-01,-4,-4,10
colorado,2019-02-01,-2,-2,14
colorado,2019-03-01,2,2,14
colorado,2019-04-01,2,6,12
colorado,2019-05-01,0,0,4
colorado,2019-10-01,4,4,12
colorado,2019-11-01,2,2,14
colorado,2019-12-01,0,0,14
colorado,2020-01-01,1,1,9
colorado,2020-02-01,7,7,15
colorado,2020-03-01,0,0,6
colorado,2020-08-01,3,9,13
colorado,2020-09-01,0,0,2
colorado,2021-01-01,2,2,10
colorado,2021-02-01,2,2,8
colorado,2021-03-01,7,7,17
colorado,2021-04-01,5,5,13
colorado,2021-05-01,11,21,13
colorado,2021-06-01,-3,-9,5
colorado,2021-10-01,0,0,8
colorado,2021-11-01,4,4,10
colorado,2021-12-01,3,3,9
colorado,2022-01-01,14,14,16
colorado,2022-02-01,4,4,10
colorado,2022-03-01,3,3,15
colorado,2022-04-01,2,2,14
colorado,2022-05-01,7,21,11
colorado,2022-06-01,5,15,9
colorado,2022-10-01,-1,-1,9
colorado,2022-11-01,5,5,11
colorado,2022-12-01,-1,-1,15
colorado,2023-01-01,3,3,13
colorado,2023-02-01,4,4,10
colorado,2023-03-01,4,4,16
colorado,2023-04-01,5,3,15
colorado,2023-10-01,4,4,8
colorado,2023-11-01,4,4,14
colorado,2023-12-01,1,1,15
colorado,2024-01-01,6,6,12
colorado,2024-02-01,-2,-2,12
colorado,2024-03-01,7,7,13
colorado,2024-04-01,1,7,13
colorado,2024-05-01,-2,-6,6
colorado,2024-10-01,-1,-1,11
colorado,2024-11-01,2,2,14
colorado,2024-12-01,7,7,13
colorado,2025-01-01,-1,-1,15
colorado,2025-02-01,2,2,8
colorado,2025-03-01,6,6,14
colorado,2025-04-01,0,-2,12
colorado,2025-05-01,0,0,2
columbus,2018-03-01,8,8,16
columbus,2018-04-01,-3,-7,9
columbus,2018-10-01,1,1,11
columbus,2018-11-01,4,4,14
columbus,2018-12-01,2,2,14
columbus,2019-01-01,-1,-1,11
columbus,2019-02-01,3,3,13
columbus,2019-03-01,2,2,16
columbus,2019-04-01,6,16,10
columbus,2019-05-01,-3,-9,3
columbus,2019-10-01,-2,-2,12
columbus,2019-11-01,-2,-2,14
columbus,2019-12-01,0,0,14
columbus,2020-01-01,7,7,11
columbus,2020-02-01,-7,-7,15
columbus,2020-03-01,0,0,4
columbus,2020-08-01,-2,-6,10
columbus,2021-01-01,-2,-2,10
columbus,2021-02-01,-5,-5,13
columbus,2021-03-01,-2,-2,14
columbus,2021-04-01,-10,-10,14
columbus,2021-05-01,-1,-1,5
columbus,2021-10-01,2,2,8
columbus,2021-11-01,2,2,12
columbus,2021-12-01,-3,-3,9
columbus,2022-01-01,-4,-4,14
columbus,2022-02-01,4,4,10
columbus,2022-03-01,-5,-5,15
columbus,2022-04-01,-4,-4,14
columbus,2022-10-01,-4,-4,10
columbus,2022-11-01,-3,-3,11
columbus,2022-12-01,-6,-6,14
columbus,2023-01-01,-8,-8,16
columbus,2023-02-01,0,0,10
columbus,2023-03-01,-7,-7,13
columbus,2023-04-01,-4,-4,8
columbus,2023-10-01,-3,-3,9
columbus,2023-11-01,-7,-7,15
columbus,2023-12-01,-4,-4,14
columbus,2024-01-01,-4,-4,12
columbus,2024-02-01,-3,-3,9
columbus,2024-03-01,-5,-5,15
columbus,2024-04-01,-2,-2,8
columbus,2024-10-01,1,1,9
columbus,2024-11-01,-3,-3,13
columbus,2024-12-01,-4,-4,16
columbus,2025-01-01,6,6,14
columbus,2025-02-01,-1,-1,7
columbus,2025-03-01,-5,-5,13
columbus,2025-04-01,4,4,10
dallas,2010-10-01,0,0,4
dallas,2010-11-01,0,0,22
dallas,2010-12-01,0,0,28
dallas,2011-01-01,0,0,26
dallas,2011-02-01,0,0,18
dallas,2011-03-01,0,0,32
dallas,2011-04-01,0,0,14
dallas,2011-12-01,0,0,8
dallas,2012-01-01,0,0,34
dallas,2012-02-01,0,0,24
dallas,2012-03-01,0,0,32
dallas,2012-04-01,0,0,22
dallas,2012-10-01,0,0,4
dallas,2012-11-01,0,0,20
dallas,2012-12-01,0,0,28
dallas,2013-01-01,0,0,30
dallas,2013-02-01,0,0,20
dallas,2013-03-01,0,0,20
dallas,2013-04-01,0,0,18
dallas,2013-11-01,0,0,32
dallas,2013-12-01,0,0,22
dallas,2014-01-01,0,0,30
dallas,2014-02-01,0,0,16
dallas,2014-03-01,0,0,24
dallas,2014-04-01,0,0,16
dallas,2014-10-01,0,0,4
dallas,2014-11-01,0,0,28
dallas,2014-12-01,0,0,26
dallas,2015-01-01,0,0,24
dallas,2015-02-01,0,0,18
dallas,2015-03-01,0,0,24
dallas,2015-04-01,0,0,16
dallas,2015-10-01,0,0,4
dallas,2015-11-01,0,0,28
dallas,2015-12-01,0,0,22
dallas,2016-01-01,0,0,28
dallas,2016-02-01,0,0,18
dallas,2016-03-01,0,0,26
dallas,2016-04-01,0,0,14
dallas,2016-10-01,0,0,6
dallas,2016-11-01,0,0,24
dallas,2016-12-01,0,0,28
dallas,2017-01-01,0,0,22
dallas,2017-02-01,0,0,20
dallas,2017-03-01,0,0,26
dallas,2017-04-01,0,0,14
dallas,2017-10-01,0,0,14
dallas,2017-11-01,0,0,22
dallas,2017-12-01,0,0,28
dallas,2018-01-01,0,0,24
dallas,2018-02-01,0,0,20
dallas,2018-03-01,-8,-8,38
dallas,2018-04-01,1,1,13
dallas,2018-10-01,1,1,23
dallas,2018-11-01,-1,-1,33
dallas,2018-12-01,0,0,44
dallas,2019-01-01,0,0,36
dallas,2019-02-01,0,0,30
dallas,2019-03-01,3,3,41
dallas,2019-04-01,2,4,24
dallas,2019-05-01,0,0,4
dallas,2019-10-01,-4,-4,22
dallas,2019-11-01,7,7,35
dallas,2019-12-01,1,1,41
dallas,2020-01-01,2,2,34
dallas,2020-02-01,3,3,33
dallas,2020-03-01,-4,-4,16
dallas,2020-07-01,0,0,2
dallas,2020-08-01,2,6,28
dallas,2020-09-01,1,3,13
dallas,2020-12-01,0,0,6
dallas,2021-01-01,2,2,32
dallas,2021-02-01,-6,-6,26
dallas,2021-03-01,-7,-7,43
dallas,2021-04-01,3,3,49
dallas,2021-05-01,-2,-2,20
dallas,2021-10-01,-2,-2,18
dallas,2021-11-01,4,4,32
dallas,2021-12-01,-1,-1,37
dallas,2022-01-01,3,3,43
dallas,2022-02-01,2,2,28
dallas,2022-03-01,4,4,38
dallas,2022-04-01,0,0,26
dallas,2022-05-01,-1,-3,7
dallas,2022-10-01,1,1,19
dallas,2022-11-01,2,2,38
dallas,2022-12-01,5,5,43
dallas,2023-01-01,-3,-3,39
dallas,2023-02-01,-3,-3,31
dallas,2023-03-01,5,5,39
dallas,2023-04-01,7,11,19
dallas,2023-05-01,-1,-3,13
dallas,2023-10-01,3,3,11
dallas,2023-11-01,2,2,38
dallas,2023-12-01,4,4,44
dallas,2024-01-01,2,2,40
dallas,2024-02-01,-1,-1,31
dallas,2024-03-01,9,9,39
dallas,2024-04-01,3,3,23
dallas,2024-05-01,2,6,14
dallas,2024-06-01,-1,-3,1
dallas,2024-10-01,5,5,9
dallas,2024-11-01,1,1,13
dallas,2024-12-01,2,2,14
dallas,2025-01-01,7,7,15
dallas,2025-02-01,2,2,8
dallas,2025-03-01,7,7,15
dallas,2025-04-01,-5,-3,13
dallas,2025-05-01,1,3,9
denver,2010-10-01,0,0,6
denver,2010-11-01,0,0,18
denver,2010-12-01,0,0,26
denver,2011-01-01,0,0,30
denver,2011-02-01,0,0,20
denver,2011-03-01,0,0,22
denver,2011-04-01,0,0,14
denver,2011-12-01,0,0,6
denver,2012-01-01,0,0,34
denver,2012-02-01,0,0,26
denver,2012-03-01,0,0,20
denver,2012-04-01,0,0,28
denver,2012-10-01,0,0,2
denver,2012-11-01,0,0,32
denver,2012-12-01,0,0,24
denver,2013-01-01,0,0,28
denver,2013-02-01,0,0,12
denver,2013-03-01,0,0,24
denver,2013-04-01,0,0,12
denver,2013-10-01,0,0,2
denver,2013-11-01,0,0,20
denver,2013-12-01,0,0,24
denver,2014-01-01,0,0,24
denver,2014-02-01,0,0,20
denver,2014-03-01,0,0,26
denver,2014-04-01,0,0,16
denver,2014-10-01,0,0,2
denver,2014-11-01,0,0,24
denver,2014-12-01,0,0,26
denver,2015-01-01,0,0,22
denver,2015-02-01,0,0,16
denver,2015-03-01,0,0,30
denver,2015-04-01,0,0,14
denver,2015-10-01,0,0,4
denver,2015-11-01,0,0,30
denver,2015-12-01,0,0,26
denver,2016-01-01,0,0,24
denver,2016-02-01,0,0,16
denver,2016-03-01,0,0,22
denver,2016-04-01,0,0,10
denver,2016-10-01,0,0,6
denver,2016-11-01,0,0,26
denver,2016-12-01,0,0,22
denver,2017-01-01,0,0,28
denver,2017-02-01,0,0,16
denver,2017-03-01,0,0,22
denver,2017-04-01,0,0,12
denver,2017-10-01,0,0,8
denver,2017-11-01,0,0,24
denver,2017-12-01,0,0,26
denver,2018-01-01,0,0,22
denver,2018-02-01,0,0,18
denver,2018-03-01,0,0,22
denver,2018-04-01,0,0,12
denver,2018-10-01,0,0,12
denver,2018-11-01,0,0,22
denver,2018-12-01,0,0,18
denver,2019-01-01,0,0,26
denver,2019-02-01,0,0,18
denver,2019-03-01,0,0,26
denver,2019-04-01,0,0,12
denver,2019-10-01,0,0,8
denver,2019-11-01,0,0,18
denver,2019-12-01,0,0,28
denver,2020-01-01,0,0,24
denver,2020-02-01,0,0,20
denver,2020-03-01,0,0,6
denver,2020-08-01,0,0,16
denver,2020-12-01,0,0,8
denver,2021-01-01,0,0,26
denver,2021-02-01,0,0,18
denver,2021-03-01,0,0,18
denver,2021-04-01,0,0,30
denver,2021-05-01,0,0,14
denver,2021-10-01,0,0,8
denver,2021-11-01,0,0,22
denver,2021-12-01,0,0,20
denver,2022-01-01,0,0,28
denver,2022-02-01,0,0,20
denver,2022-03-01,0,0,26
denver,2022-04-01,0,0,10
denver,2022-10-01,0,0,14
denver,2022-11-01,0,0,20
denver,2022-12-01,0,0,22
denver,2023-01-01,0,0,28
denver,2023-02-01,0,0,16
denver,2023-03-01,0,0,22
denver,2023-04-01,0,0,10
denver,2023-10-01,0,0,8
denver,2023-11-01,0,0,24
denver,2023-12-01,0,0,18
denver,2024-01-01,0,0,26
denver,2024-02-01,0,0,22
denver,2024-03-01,0,0,24
denver,2024-04-01,0,0,12
denver-co,2020-07-01,2,2,6
denver-co,2020-08-01,-3,-3,29
denver-co,2020-09-01,-6,-6,24
denver-co,2021-04-01,-9,-9,25
denver-co,2021-05-01,-6,-6,24
denver-co,2021-06-01,1,1,27
denver-co,2021-07-01,0,0,24
denver-co,2021-08-01,0,0,26
denver-co,2021-09-01,0,0,26
denver-co,2021-10-01,-1,-1,3
denver-co,2022-04-01,2,2,20
denver-co,2022-05-01,-9,-9,25
denver-co,2022-06-01,-8,-8,26
denver-co,2022-07-01,-1,-1,27
denver-co,2022-08-01,-7,-7,27
denver-co,2022-09-01,-7,-7,25
denver-co,2022-10-01,1,1,5
denver-co,2023-03-01,2,2,2
denver-co,2023-04-01,-13,-13,27
denver-co,2023-05-01,2,2,28
denver-co,2023-06-01,-9,-9,27
denver-co,2023-07-01,-4,-4,22
denver-co,2023-08-01,-13,-13,27
denver-co,2023-09-01,-10,-10,26
denver-co,2023-10-01,1,1,1
denver-co,2024-03-01,-2,-2,4
denver-co,2024-04-01,-12,-12,24
denver-co,2024-05-01,1,1,27
denver-co,2024-06-01,-13,-13,27
denver-co,2024-07-01,-3,-3,25
denver-co,2024-08-01,-4,-4,28
denver-co,2024-09-01,-5,-5,25
detroit,2010-10-01,0,0,4
detroit,2010-11-01,0,0,22
detroit,2010-12-01,0,0,20
detroit,2011-01-01,0,0,22
detroit,2011-02-01,0,0,20
detroit,2011-03-01,0,0,20
detroit,2011-04-01,0,0,8
detroit,2011-12-01,0,0,4
detroit,2012-01-01,0,0,28
detroit,2012-02-01,0,0,20
detroit,2012-03-01,0,0,20
detroit,2012-04-01,0,0,18
detroit,2012-10-01,0,0,2
detroit,2012-11-01,0,0,28
detroit,2012-12-01,0,0,18
detroit,2013-01-01,0,0,18
detroit,2013-02-01,0,0,20
detroit,2013-03-01,0,0,20
detroit,2013-04-01,0,0,6
detroit,2013-10-01,0,0,2
detroit,2013-11-01,0,0,20
detroit,2013-12-01,0,0,24
detroit,2014-01-01,0,0,22
detroit,2014-02-01,0,0,12
detroit,2014-03-01,0,0,24
detroit,2014-04-01,0,0,6
detroit,2014-10-01,0,0,2
detroit,2014-11-01,0,0,24
detroit,2014-12-01,0,0,20
detroit,2015-01-01,0,0,24
detroit,2015-02-01,0,0,14
detroit,2015-03-01,0,0,22
detroit,2015-04-01,0,0,6
detroit,2015-10-01,0,0,2
detroit,2015-11-01,0,0,26
detroit,2015-12-01,0,0,20
detroit,2016-01-01,0,0,20
detroit,2016-02-01,0,0,16
detroit,2016-03-01,0,0,18
detroit,2016-04-01,0,0,8
detroit,2016-10-01,0,0,6
detroit,2016-11-01,0,0,20
detroit,2016-12-01,0,0,16
detroit,2017-01-01,0,0,20
detroit,2017-02-01,0,0,18
detroit,2017-03-01,0,0,22
detroit,2017-04-01,0,0,10
detroit,2017-10-01,0,0,14
detroit,2017-11-01,0,0,18
detroit,2017-12-01,0,0,22
detroit,2018-01-01,0,0,16
detroit,2018-02-01,0,0,14
detroit,2018-03-01,-8,-8,38
detroit,2018-04-01,-3,-3,9
detroit,2018-10-01,-6,-6,14
detroit,2018-11-01,3,3,29
detroit,2018-12-01,-8,-8,38
detroit,2019-01-01,-2,-2,38
detroit,2019-02-01,-5,-5,27
detroit,2019-03-01,1,1,35
detroit,2019-04-01,-1,-1,13
detroit,2019-10-01,-5,-5,21
detroit,2019-11-01,-10,-10,30
detroit,2019-12-01,-6,-6,34
detroit,2020-01-01,-7,-7,27
detroit,2020-02-01,-9,-9,31
detroit,2020-03-01,0,0,14
detroit,2020-12-01,0,0,4
detroit,2021-01-01,-6,-6,34
detroit,2021-02-01,-4,-4,36
detroit,2021-03-01,-3,-3,31
detroit,2021-04-01,-5,-5,37
detroit,2021-05-01,0,0,14
detroit,2021-10-01,-1,-1,13
detroit,2021-11-01,0,0,40
detroit,2021-12-01,-1,-1,31
detroit,2022-01-01,-4,-4,36
detroit,2022-02-01,-1,-1,17
detroit,2022-03-01,-8,-8,34
detroit,2022-04-01,-3,-3,23
detroit,2022-10-01,-1,-1,21
detroit,2022-11-01,1,1,33
detroit,2022-12-01,-3,-3,35
detroit,2023-01-01,-3,-3,33
detroit,2023-02-01,2,2,22
detroit,2023-03-01,-5,-5,35
detroit,2023-04-01,-3,-3,13
detroit,2023-10-01,2,2,14
detroit,2023-11-01,0,0,34
detroit,2023-12-01,-5,-5,31
detroit,2024-01-01,5,5,37
detroit,2024-02-01,4,4,30
detroit,2024-03-01,-8,-8,34
detroit,2024-04-01,2,2,16
detroit,2024-10-01,-2,-2,10
detroit,2024-11-01,-1,-1,13
detroit,2024-12-01,-4,-4,14
detroit,2025-01-01,6,6,14
detroit,2025-02-01,2,2,8
detroit,2025-03-01,-6,-6,14
detroit,2025-04-01,1,1,9
detroit-mi,2020-07-01,2,2,8
detroit-mi,2020-08-01,-2,-2,22
detroit-mi,2020-09-01,-12,-12,24
detroit-mi,2021-04-01,-11,-11,25
detroit-mi,2021-05-01,1,1,27
