league,team_id,month_start,index_score_sum,weighted_score_sum,games
nba,nba_DEN,2024-02-01,0,0,22
nba,nba_DEN,2024-03-01,0,0,24
nba,nba_DEN,2024-04-01,0,0,12
nba,nba_DET,2010-10-01,0,0,4
nba,nba_DET,2010-11-01,0,0,22
nba,nba_DET,2010-12-01,0,0,20
nba,nba_DET,2011-01-01,0,0,22
nba,nba_DET,2011-02-01,0,0,20
nba,nba_DET,2011-03-01,0,0,20
nba,nba_DET,2011-04-01,0,0,8
nba,nba_DET,2011-12-01,0,0,4
nba,nba_DET,2012-01-01,0,0,28
nba,nba_DET,2012-02-01,0,0,20
nba,nba_DET,2012-03-01,0,0,20
nba,nba_DET,2012-04-01,0,0,18
nba,nba_DET,2012-10-01,0,0,2
nba,nba_DET,2012-11-01,0,0,28
nba,nba_DET,2012-12-01,0,0,18
nba,nba_DET,2013-01-01,0,0,18
nba,nba_DET,2013-02-01,0,0,20
nba,nba_DET,2013-03-01,0,0,20
nba,nba_DET,2013-04-01,0,0,6
nba,nba_DET,2013-10-01,0,0,2
nba,nba_DET,2013-11-01,0,0,20
nba,nba_DET,2013-12-01,0,0,24
nba,nba_DET,2014-01-01,0,0,22
nba,nba_DET,2014-02-01,0,0,12
nba,nba_DET,2014-03-01,0,0,24
nba,nba_DET,2014-04-01,0,0,6
nba,nba_DET,2014-10-01,0,0,2
nba,nba_DET,2014-11-01,0,0,24
nba,nba_DET,2014-12-01,0,0,20
nba,nba_DET,2015-01-01,0,0,24
nba,nba_DET,2015-02-01,0,0,14
nba,nba_DET,2015-03-01,0,0,22
nba,nba_DET,2015-04-01,0,0,6
nba,nba_DET,2015-10-01,0,0,2
nba,nba_DET,2015-11-01,0,0,26
nba,nba_DET,2015-12-01,0,0,20
nba,nba_DET,2016-01-01,0,0,20
nba,nba_DET,2016-02-01,0,0,16
nba,nba_DET,2016-03-01,0,0,18
nba,nba_DET,2016-04-01,0,0,8
nba,nba_DET,2016-10-01,0,0,6
nba,nba_DET,2016-11-01,0,0,20
nba,nba_DET,2016-12-01,0,0,16
nba,nba_DET,2017-01-01,0,0,20
nba,nba_DET,2017-02-01,0,0,18
nba,nba_DET,2017-03-01,0,0,22
nba,nba_DET,2017-04-01,0,0,10
nba,nba_DET,2017-10-01,0,0,14
nba,nba_DET,2017-11-01,0,0,18
nba,nba_DET,2017-12-01,0,0,22
nba,nba_DET,2018-01-01,0,0,16
nba,nba_DET,2018-02-01,0,0,14
nba,nba_DET,2018-03-01,0,0,22
nba,nba_DET,2018-04-01,0,0,6
nba,nba_DET,2018-10-01,0,0,2
nba,nba_DET,2018-11-01,0,0,16
nba,nba_DET,2018-12-01,0,0,22
nba,nba_DET,2019-01-01,0,0,28
nba,nba_DET,2019-02-01,0,0,14
nba,nba_DET,2019-03-01,0,0,20
nba,nba_DET,2019-04-01,0,0,10
nba,nba_DET,2019-10-01,0,0,8
nba,nba_DET,2019-11-01,0,0,14
nba,nba_DET,2019-12-01,0,0,22
nba,nba_DET,2020-01-01,0,0,16
nba,nba_DET,2020-02-01,0,0,16
nba,nba_DET,2020-03-01,0,0,10
nba,nba_DET,2020-12-01,0,0,4
nba,nba_DET,2021-01-01,0,0,24
nba,nba_DET,2021-02-01,0,0,22
nba,nba_DET,2021-03-01,0,0,18
nba,nba_DET,2021-04-01,0,0,22
nba,nba_DET,2021-05-01,0,0,10
nba,nba_DET,2021-10-01,0,0,4
nba,nba_DET,2021-11-01,0,0,26
nba,nba_DET,2021-12-01,0,0,22
nba,nba_DET,2022-01-01,0,0,22
nba,nba_DET,2022-02-01,0,0,10
nba,nba_DET,2022-03-01,0,0,20
nba,nba_DET,2022-04-01,0,0,8
nba,nba_DET,2022-10-01,0,0,12
nba,nba_DET,2022-11-01,0,0,20
nba,nba_DET,2022-12-01,0,0,22
nba,nba_DET,2023-01-01,0,0,20
nba,nba_DET,2023-02-01,0,0,10
nba,nba_DET,2023-03-01,0,0,20
nba,nba_DET,2023-04-01,0,0,6
nba,nba_DET,2023-10-01,0,0,4
nba,nba_DET,2023-11-01,0,0,22
nba,nba_DET,2023-12-01,0,0,16
nba,nba_DET,2024-01-01,0,0,24
nba,nba_DET,2024-02-01,0,0,20
nba,nba_DET,2024-03-01,0,0,20
nba,nba_DET,2024-04-01,0,0,8
nba,nba_GSW,2010-10-01,0,0,6
nba,nba_GSW,2010-11-01,0,0,22
nba,nba_GSW,2010-12-01,0,0,22
nba,nba_GSW,2011-01-01,0,0,26
nba,nba_GSW,2011-02-01,0,0,14
nba,nba_GSW,2011-03-01,0,0,28
nba,nba_GSW,2011-04-01,0,0,8
nba,nba_GSW,2011-12-01,0,0,6
nba,nba_GSW,2012-01-01,0,0,24
nba,nba_GSW,2012-02-01,0,0,22
nba,nba_GSW,2012-03-01,0,0,32
nba,nba_GSW,2012-04-01,0,0,24
nba,nba_GSW,2012-10-01,0,0,2
nba,nba_GSW,2012-11-01,0,0,14
nba,nba_GSW,2012-12-01,0,0,20
nba,nba_GSW,2013-01-01,0,0,22
nba,nba_GSW,2013-02-01,0,0,22
nba,nba_GSW,2013-03-01,0,0,26
nba,nba_GSW,2013-04-01,0,0,16
nba,nba_GSW,2013-10-01,0,0,4
nba,nba_GSW,2013-11-01,0,0,26
nba,nba_GSW,2013-12-01,0,0,24
nba,nba_GSW,2014-01-01,0,0,22
nba,nba_GSW,2014-02-01,0,0,12
nba,nba_GSW,2014-03-01,0,0,20
nba,nba_GSW,2014-04-01,0,0,12
nba,nba_GSW,2014-10-01,0,0,2
nba,nba_GSW,2014-11-01,0,0,22
nba,nba_GSW,2014-12-01,0,0,24
nba,nba_GSW,2015-01-01,0,0,22
nba,nba_GSW,2015-02-01,0,0,16
nba,nba_GSW,2015-03-01,0,0,24
nba,nba_GSW,2015-04-01,0,0,12
nba,nba_GSW,2015-10-01,0,0,6
nba,nba_GSW,2015-11-01,0,0,22
nba,nba_GSW,2015-12-01,0,0,16
nba,nba_GSW,2016-01-01,0,0,18
nba,nba_GSW,2016-02-01,0,0,18
nba,nba_GSW,2016-03-01,0,0,28
nba,nba_GSW,2016-04-01,0,0,12
nba,nba_GSW,2016-10-01,0,0,6
nba,nba_GSW,2016-11-01,0,0,22
nba,nba_GSW,2016-12-01,0,0,24
nba,nba_GSW,2017-01-01,0,0,20
nba,nba_GSW,2017-02-01,0,0,16
nba,nba_GSW,2017-03-01,0,0,24
nba,nba_GSW,2017-04-01,0,0,12
nba,nba_GSW,2017-10-01,0,0,12
nba,nba_GSW,2017-11-01,0,0,20
nba,nba_GSW,2017-12-01,0,0,18
nba,nba_GSW,2018-01-01,0,0,18
nba,nba_GSW,2018-02-01,0,0,18
nba,nba_GSW,2018-03-01,0,0,22
nba,nba_GSW,2018-04-01,0,0,12
nba,nba_GSW,2018-10-01,0,0,12
nba,nba_GSW,2018-11-01,0,0,22
nba,nba_GSW,2018-12-01,0,0,22
nba,nba_GSW,2019-01-01,0,0,18
nba,nba_GSW,2019-02-01,0,0,20
nba,nba_GSW,2019-03-01,0,0,18
nba,nba_GSW,2019-04-01,0,0,8
nba,nba_GSW,2019-10-01,0,0,8
nba,nba_GSW,2019-11-01,0,0,24
nba,nba_GSW,2019-12-01,0,0,22
nba,nba_GSW,2020-01-01,0,0,20
nba,nba_GSW,2020-02-01,0,0,18
nba,nba_GSW,2020-03-01,0,0,8
nba,nba_GSW,2020-12-01,0,0,2
nba,nba_GSW,2021-01-01,0,0,28
nba,nba_GSW,2021-02-01,0,0,16
nba,nba_GSW,2021-03-01,0,0,20
nba,nba_GSW,2021-04-01,0,0,20
nba,nba_GSW,2021-05-01,0,0,18
nba,nba_GSW,2021-10-01,0,0,12
nba,nba_GSW,2021-11-01,0,0,16
nba,nba_GSW,2021-12-01,0,0,22
nba,nba_GSW,2022-01-01,0,0,22
nba,nba_GSW,2022-02-01,0,0,16
nba,nba_GSW,2022-03-01,0,0,22
nba,nba_GSW,2022-04-01,0,0,10
nba,nba_GSW,2022-10-01,0,0,8
nba,nba_GSW,2022-11-01,0,0,26
nba,nba_GSW,2022-12-01,0,0,22
nba,nba_GSW,2023-01-01,0,0,14
nba,nba_GSW,2023-02-01,0,0,20
nba,nba_GSW,2023-03-01,0,0,28
nba,nba_GSW,2023-04-01,0,0,6
nba,nba_GSW,2023-10-01,0,0,8
nba,nba_GSW,2023-11-01,0,0,22
nba,nba_GSW,2023-12-01,0,0,18
nba,nba_GSW,2024-01-01,0,0,16
nba,nba_GSW,2024-02-01,0,0,20
nba,nba_GSW,2024-03-01,0,0,24
nba,nba_GSW,2024-04-01,0,0,12
nba,nba_HOU,2010-10-01,0,0,2
nba,nba_HOU,2010-11-01,0,0,20
nba,nba_HOU,2010-12-01,0,0,22
nba,nba_HOU,2011-01-01,0,0,26
nba,nba_HOU,2011-02-01,0,0,14
nba,nba_HOU,2011-03-01,0,0,22
nba,nba_HOU,2011-04-01,0,0,10
nba,nba_HOU,2011-12-01,0,0,6
nba,nba_HOU,2012-01-01,0,0,30
nba,nba_HOU,2012-02-01,0,0,26
nba,nba_HOU,2012-03-01,0,0,18
nba,nba_HOU,2012-04-01,0,0,18
nba,nba_HOU,2012-11-01,0,0,20
nba,nba_HOU,2012-12-01,0,0,24
nba,nba_HOU,2013-01-01,0,0,20
nba,nba_HOU,2013-02-01,0,0,14
nba,nba_HOU,2013-03-01,0,0,18
nba,nba_HOU,2013-04-01,0,0,16
nba,nba_HOU,2013-11-01,0,0,22
nba,nba_HOU,2013-12-01,0,0,22
nba,nba_HOU,2014-01-01,0,0,22
nba,nba_HOU,2014-02-01,0,0,16
nba,nba_HOU,2014-03-01,0,0,20
nba,nba_HOU,2014-04-01,0,0,14
nba,nba_HOU,2014-10-01,0,0,4
nba,nba_HOU,2014-11-01,0,0,24
nba,nba_HOU,2014-12-01,0,0,18
nba,nba_HOU,2015-01-01,0,0,18
nba,nba_HOU,2015-02-01,0,0,14
nba,nba_HOU,2015-03-01,0,0,22
nba,nba_HOU,2015-04-01,0,0,12
nba,nba_HOU,2015-11-01,0,0,22
nba,nba_HOU,2015-12-01,0,0,20
nba,nba_HOU,2016-01-01,0,0,26
nba,nba_HOU,2016-02-01,0,0,18
nba,nba_HOU,2016-03-01,0,0,20
nba,nba_HOU,2016-04-01,0,0,10
nba,nba_HOU,2016-10-01,0,0,2
nba,nba_HOU,2016-11-01,0,0,24
nba,nba_HOU,2016-12-01,0,0,22
nba,nba_HOU,2017-01-01,0,0,26
nba,nba_HOU,2017-02-01,0,0,12
nba,nba_HOU,2017-03-01,0,0,18
nba,nba_HOU,2017-04-01,0,0,8
nba,nba_HOU,2017-10-01,0,0,10
nba,nba_HOU,2017-11-01,0,0,18
nba,nba_HOU,2017-12-01,0,0,24
nba,nba_HOU,2018-01-01,0,0,18
nba,nba_HOU,2018-02-01,0,0,14
nba,nba_HOU,2018-03-01,0,0,20
nba,nba_HOU,2018-04-01,0,0,12
nba,nba_HOU,2018-10-01,0,0,12
nba,nba_HOU,2018-11-01,0,0,14
nba,nba_HOU,2018-12-01,0,0,24
nba,nba_HOU,2019-01-01,0,0,20
nba,nba_HOU,2019-02-01,0,0,14
nba,nba_HOU,2019-03-01,0,0,18
nba,nba_HOU,2019-04-01,0,0,10
nba,nba_HOU,2019-10-01,0,0,8
nba,nba_HOU,2019-11-01,0,0,18
nba,nba_HOU,2019-12-01,0,0,20
nba,nba_HOU,2020-01-01,0,0,20
nba,nba_HOU,2020-02-01,0,0,14
nba,nba_HOU,2020-03-01,0,0,8
nba,nba_HOU,2020-08-01,0,0,14
nba,nba_HOU,2020-12-01,0,0,4
nba,nba_HOU,2021-01-01,0,0,22
nba,nba_HOU,2021-02-01,0,0,22
nba,nba_HOU,2021-03-01,0,0,14
nba,nba_HOU,2021-04-01,0,0,22
nba,nba_HOU,2021-05-01,0,0,14
nba,nba_HOU,2021-10-01,0,0,8
nba,nba_HOU,2021-11-01,0,0,16
nba,nba_HOU,2021-12-01,0,0,20
nba,nba_HOU,2022-01-01,0,0,20
nba,nba_HOU,2022-02-01,0,0,18
nba,nba_HOU,2022-03-01,0,0,28
nba,nba_HOU,2022-04-01,0,0,6
nba,nba_HOU,2022-10-01,0,0,14
nba,nba_HOU,2022-11-01,0,0,16
nba,nba_HOU,2022-12-01,0,0,20
nba,nba_HOU,2023-01-01,0,0,20
nba,nba_HOU,2023-02-01,0,0,18
nba,nba_HOU,2023-03-01,0,0,20
nba,nba_HOU,2023-04-01,0,0,4
nba,nba_HOU,2023-10-01,0,0,4
nba,nba_HOU,2023-11-01,0,0,14
nba,nba_HOU,2023-12-01,0,0,20
nba,nba_HOU,2024-01-01,0,0,18
nba,nba_HOU,2024-02-01,0,0,22
nba,nba_HOU,2024-03-01,0,0,24
nba,nba_HOU,2024-04-01,0,0,12
nba,nba_IND,2010-10-01,0,0,4
nba,nba_IND,2010-11-01,0,0,16
nba,nba_IND,2010-12-01,0,0,18
nba,nba_IND,2011-01-01,0,0,16
nba,nba_IND,2011-02-01,0,0,18
nba,nba_IND,2011-03-01,0,0,18
nba,nba_IND,2011-04-01,0,0,10
nba,nba_IND,2011-12-01,0,0,2
nba,nba_IND,2012-01-01,0,0,18
nba,nba_IND,2012-02-01,0,0,14
nba,nba_IND,2012-03-01,0,0,30
nba,nba_IND,2012-04-01,0,0,18
nba,nba_IND,2012-10-01,0,0,2
nba,nba_IND,2012-11-01,0,0,24
nba,nba_IND,2012-12-01,0,0,16
nba,nba_IND,2013-01-01,0,0,16
nba,nba_IND,2013-02-01,0,0,10
nba,nba_IND,2013-03-01,0,0,18
nba,nba_IND,2013-04-01,0,0,10
nba,nba_IND,2013-10-01,0,0,4
nba,nba_IND,2013-11-01,0,0,14
nba,nba_IND,2013-12-01,0,0,14
nba,nba_IND,2014-01-01,0,0,22
nba,nba_IND,2014-02-01,0,0,14
nba,nba_IND,2014-03-01,0,0,16
nba,nba_IND,2014-04-01,0,0,10
nba,nba_IND,2014-10-01,0,0,4
nba,nba_IND,2014-11-01,0,0,16
nba,nba_IND,2014-12-01,0,0,22
nba,nba_IND,2015-01-01,0,0,20
nba,nba_IND,2015-02-01,0,0,8
nba,nba_IND,2015-03-01,0,0,16
nba,nba_IND,2015-04-01,0,0,10
nba,nba_IND,2015-10-01,0,0,6
nba,nba_IND,2015-11-01,0,0,14
nba,nba_IND,2015-12-01,0,0,20
nba,nba_IND,2016-01-01,0,0,16
nba,nba_IND,2016-02-01,0,0,12
nba,nba_IND,2016-03-01,0,0,16
nba,nba_IND,2016-04-01,0,0,10
nba,nba_IND,2016-11-01,0,0,18
nba,nba_IND,2016-12-01,0,0,16
nba,nba_IND,2017-01-01,0,0,18
nba,nba_IND,2017-02-01,0,0,16
nba,nba_IND,2017-03-01,0,0,20
nba,nba_IND,2017-04-01,0,0,8
nba,nba_IND,2017-10-01,0,0,12
nba,nba_IND,2017-11-01,0,0,16
nba,nba_IND,2017-12-01,0,0,8
nba,nba_IND,2018-01-01,0,0,22
nba,nba_IND,2018-02-01,0,0,6
nba,nba_IND,2018-03-01,0,0,24
nba,nba_IND,2018-04-01,0,0,4
nba,nba_IND,2018-10-01,0,0,12
nba,nba_IND,2018-11-01,0,0,16
nba,nba_IND,2018-12-01,0,0,18
nba,nba_IND,2019-01-01,0,0,16
nba,nba_IND,2019-02-01,0,0,16
nba,nba_IND,2019-03-01,0,0,18
nba,nba_IND,2019-11-01,0,0,16
nba,nba_IND,2019-12-01,0,0,22
nba,nba_IND,2020-01-01,0,0,14
nba,nba_IND,2020-02-01,0,0,16
nba,nba_IND,2020-03-01,0,0,4
nba,nba_IND,2020-08-01,0,0,14
nba,nba_IND,2020-12-01,0,0,2
nba,nba_IND,2021-01-01,0,0,20
nba,nba_IND,2021-02-01,0,0,12
nba,nba_IND,2021-03-01,0,0,16
nba,nba_IND,2021-04-01,0,0,20
nba,nba_IND,2021-05-01,0,0,16
nba,nba_IND,2021-10-01,0,0,10
nba,nba_IND,2021-11-01,0,0,24
nba,nba_IND,2021-12-01,0,0,10
nba,nba_IND,2022-01-01,0,0,18
nba,nba_IND,2022-02-01,0,0,12
nba,nba_IND,2022-03-01,0,0,16
nba,nba_IND,2022-04-01,0,0,4
nba,nba_IND,2022-10-01,0,0,8
nba,nba_IND,2022-11-01,0,0,18
nba,nba_IND,2022-12-01,0,0,18
nba,nba_IND,2023-01-01,0,0,22
nba,nba_IND,2023-02-01,0,0,14
nba,nba_IND,2023-03-01,0,0,14
nba,nba_IND,2023-04-01,0,0,4
nba,nba_IND,2023-10-01,0,0,2
nba,nba_IND,2023-11-01,0,0,18
nba,nba_IND,2023-12-01,0,0,18
nba,nba_IND,2024-01-01,0,0,20
nba,nba_IND,2024-02-01,0,0,12
nba,nba_IND,2024-03-01,0,0,16
nba,nba_IND,2024-04-01,0,0,6
nba,nba_LAC,2010-10-01,0,0,2
nba,nba_LAC,2010-11-01,0,0,24
nba,nba_LAC,2010-12-01,0,0,22
nba,nba_LAC,2011-01-01,0,0,10
nba,nba_LAC,2011-02-01,0,0,20
nba,nba_LAC,2011-03-01,0,0,16
nba,nba_LAC,2011-04-01,0,0,10
nba,nba_LAC,2011-12-01,0,0,2
nba,nba_LAC,2012-01-01,0,0,24
nba,nba_LAC,2012-02-01,0,0,16
nba,nba_LAC,2012-03-01,0,0,26
nba,nba_LAC,2012-04-01,0,0,20
nba,nba_LAC,2012-10-01,0,0,2
nba,nba_LAC,2012-11-01,0,0,16
nba,nba_LAC,2012-12-01,0,0,20
nba,nba_LAC,2013-01-01,0,0,20
nba,nba_LAC,2013-02-01,0,0,18
nba,nba_LAC,2013-03-01,0,0,16
nba,nba_LAC,2013-04-01,0,0,14
nba,nba_LAC,2013-10-01,0,0,2
nba,nba_LAC,2013-11-01,0,0,22
nba,nba_LAC,2013-12-01,0,0,18
nba,nba_LAC,2014-01-01,0,0,14
nba,nba_LAC,2014-02-01,0,0,18
nba,nba_LAC,2014-03-01,0,0,16
nba,nba_LAC,2014-04-01,0,0,10
nba,nba_LAC,2014-10-01,0,0,4
nba,nba_LAC,2014-11-01,0,0,18
nba,nba_LAC,2014-12-01,0,0,22
nba,nba_LAC,2015-01-01,0,0,18
nba,nba_LAC,2015-02-01,0,0,12
nba,nba_LAC,2015-03-01,0,0,18
nba,nba_LAC,2015-04-01,0,0,10
nba,nba_LAC,2015-10-01,0,0,4
nba,nba_LAC,2015-11-01,0,0,18
nba,nba_LAC,2015-12-01,0,0,20
nba,nba_LAC,2016-01-01,0,0,16
nba,nba_LAC,2016-02-01,0,0,14
nba,nba_LAC,2016-03-01,0,0,18
nba,nba_LAC,2016-04-01,0,0,12
nba,nba_LAC,2016-10-01,0,0,6
nba,nba_LAC,2016-11-01,0,0,18
nba,nba_LAC,2016-12-01,0,0,20
nba,nba_LAC,2017-01-01,0,0,18
nba,nba_LAC,2017-02-01,0,0,10
nba,nba_LAC,2017-03-01,0,0,24
nba,nba_LAC,2017-04-01,0,0,6
nba,nba_LAC,2017-10-01,0,0,8
nba,nba_LAC,2017-11-01,0,0,20
nba,nba_LAC,2017-12-01,0,0,24
nba,nba_LAC,2018-01-01,0,0,18
nba,nba_LAC,2018-02-01,0,0,4
nba,nba_LAC,2018-03-01,0,0,22
nba,nba_LAC,2018-04-01,0,0,8
nba,nba_LAC,2018-10-01,0,0,8
nba,nba_LAC,2018-11-01,0,0,22
nba,nba_LAC,2018-12-01,0,0,22
nba,nba_LAC,2019-01-01,0,0,18
nba,nba_LAC,2019-02-01,0,0,10
nba,nba_LAC,2019-03-01,0,0,18
nba,nba_LAC,2019-04-01,0,0,4
nba,nba_LAC,2019-10-01,0,0,8
nba,nba_LAC,2019-11-01,0,0,18
nba,nba_LAC,2019-12-01,0,0,24
nba,nba_LAC,2020-01-01,0,0,14
nba,nba_LAC,2020-02-01,0,0,16
nba,nba_LAC,2020-03-01,0,0,6
nba,nba_LAC,2020-07-01,0,0,2
nba,nba_LAC,2020-08-01,0,0,8
nba,nba_LAC,2020-12-01,0,0,6
nba,nba_LAC,2021-01-01,0,0,22
nba,nba_LAC,2021-02-01,0,0,18
nba,nba_LAC,2021-03-01,0,0,14
nba,nba_LAC,2021-04-01,0,0,18
nba,nba_LAC,2021-05-01,0,0,10
nba,nba_LAC,2021-10-01,0,0,6
nba,nba_LAC,2021-11-01,0,0,20
nba,nba_LAC,2021-12-01,0,0,22
nba,nba_LAC,2022-01-01,0,0,20
nba,nba_LAC,2022-02-01,0,0,10
nba,nba_LAC,2022-03-01,0,0,14
nba,nba_LAC,2022-04-01,0,0,10
nba,nba_LAC,2022-10-01,0,0,12
nba,nba_LAC,2022-11-01,0,0,14
nba,nba_LAC,2022-12-01,0,0,18
nba,nba_LAC,2023-01-01,0,0,14
nba,nba_LAC,2023-02-01,0,0,12
nba,nba_LAC,2023-03-01,0,0,22
nba,nba_LAC,2023-04-01,0,0,8
nba,nba_LAC,2023-10-01,0,0,8
nba,nba_LAC,2023-11-01,0,0,14
nba,nba_LAC,2023-12-01,0,0,12
nba,nba_LAC,2024-01-01,0,0,24
nba,nba_LAC,2024-02-01,0,0,14
nba,nba_LAC,2024-03-01,0,0,22
nba,nba_LAC,2024-04-01,0,0,10
nba,nba_LAL,2010-10-01,0,0,2
nba,nba_LAL,2010-11-01,0,0,20
nba,nba_LAL,2010-12-01,0,0,22
nba,nba_LAL,2011-01-01,0,0,16
nba,nba_LAL,2011-02-01,0,0,14
nba,nba_LAL,2011-03-01,0,0,16
nba,nba_LAL,2011-04-01,0,0,12
nba,nba_LAL,2011-12-01,0,0,6
nba,nba_LAL,2012-01-01,0,0,16
nba,nba_LAL,2012-02-01,0,0,18
nba,nba_LAL,2012-03-01,0,0,24
nba,nba_LAL,2012-04-01,0,0,16
nba,nba_LAL,2012-10-01,0,0,2
nba,nba_LAL,2012-11-01,0,0,12
nba,nba_LAL,2012-12-01,0,0,18
nba,nba_LAL,2013-01-01,0,0,22
nba,nba_LAL,2013-02-01,0,0,10
nba,nba_LAL,2013-03-01,0,0,20
nba,nba_LAL,2013-04-01,0,0,8
nba,nba_LAL,2013-11-01,0,0,14
nba,nba_LAL,2013-12-01,0,0,24
nba,nba_LAL,2014-01-01,0,0,12
nba,nba_LAL,2014-02-01,0,0,12
nba,nba_LAL,2014-03-01,0,0,24
nba,nba_LAL,2014-04-01,0,0,10
nba,nba_LAL,2014-10-01,0,0,2
nba,nba_LAL,2014-11-01,0,0,14
nba,nba_LAL,2014-12-01,0,0,16
nba,nba_LAL,2015-01-01,0,0,20
nba,nba_LAL,2015-02-01,0,0,12
nba,nba_LAL,2015-03-01,0,0,20
nba,nba_LAL,2015-04-01,0,0,10
nba,nba_LAL,2015-10-01,0,0,4
nba,nba_LAL,2015-11-01,0,0,14
nba,nba_LAL,2015-12-01,0,0,18
nba,nba_LAL,2016-01-01,0,0,20
nba,nba_LAL,2016-02-01,0,0,14
nba,nba_LAL,2016-03-01,0,0,18
nba,nba_LAL,2016-04-01,0,0,6
nba,nba_LAL,2016-10-01,0,0,4
nba,nba_LAL,2016-11-01,0,0,14
nba,nba_LAL,2016-12-01,0,0,20
nba,nba_LAL,2017-01-01,0,0,18
nba,nba_LAL,2017-02-01,0,0,14
nba,nba_LAL,2017-03-01,0,0,16
nba,nba_LAL,2017-04-01,0,0,10
nba,nba_LAL,2017-10-01,0,0,10
nba,nba_LAL,2017-11-01,0,0,16
nba,nba_LAL,2017-12-01,0,0,10
nba,nba_LAL,2018-01-01,0,0,18
nba,nba_LAL,2018-02-01,0,0,12
nba,nba_LAL,2018-03-01,0,0,16
nba,nba_LAL,2018-04-01,0,0,10
nba,nba_LAL,2018-10-01,0,0,10
nba,nba_LAL,2018-11-01,0,0,18
nba,nba_LAL,2018-12-01,0,0,20
nba,nba_LAL,2019-01-01,0,0,16
nba,nba_LAL,2019-02-01,0,0,8
nba,nba_LAL,2019-03-01,0,0,18
nba,nba_LAL,2019-04-01,0,0,6
nba,nba_LAL,2019-10-01,0,0,4
nba,nba_LAL,2019-11-01,0,0,22
nba,nba_LAL,2019-12-01,0,0,14
nba,nba_LAL,2020-01-01,0,0,16
nba,nba_LAL,2020-02-01,0,0,12
nba,nba_LAL,2020-03-01,0,0,6
nba,nba_LAL,2020-08-01,0,0,8
nba,nba_LAL,2020-12-01,0,0,6
nba,nba_LAL,2021-01-01,0,0,16
nba,nba_LAL,2021-02-01,0,0,16
nba,nba_LAL,2021-03-01,0,0,16
nba,nba_LAL,2021-04-01,0,0,18
nba,nba_LAL,2021-05-01,0,0,10
nba,nba_LAL,2021-10-01,0,0,8
nba,nba_LAL,2021-11-01,0,0,18
nba,nba_LAL,2021-12-01,0,0,16
nba,nba_LAL,2022-01-01,0,0,16
nba,nba_LAL,2022-02-01,0,0,12
nba,nba_LAL,2022-03-01,0,0,20
nba,nba_LAL,2022-04-01,0,0,6
nba,nba_LAL,2022-10-01,0,0,4
nba,nba_LAL,2022-11-01,0,0,18
nba,nba_LAL,2022-12-01,0,0,18
nba,nba_LAL,2023-01-01,0,0,16
nba,nba_LAL,2023-02-01,0,0,12
nba,nba_LAL,2023-03-01,0,0,20
nba,nba_LAL,2023-04-01,0,0,6
nba,nba_LAL,2023-10-01,0,0,6
nba,nba_LAL,2023-11-01,0,0,20
nba,nba_LAL,2023-12-01,0,0,18
nba,nba_LAL,2024-01-01,0,0,14
nba,nba_LAL,2024-02-01,0,0,12
nba,nba_LAL,2024-03-01,0,0,16
nba,nba_LAL,2024-04-01,0,0,10
nba,nba_MEM,2010-10-01,0,0,2
nba,nba_MEM,2010-11-01,0,0,14
nba,nba_MEM,2010-12-01,0,0,14
nba,nba_MEM,2011-01-01,0,0,22
nba,nba_MEM,2011-02-01,0,0,14
nba,nba_MEM,2011-03-01,0,0,16
nba,nba_MEM,2011-04-01,0,0,10
nba,nba_MEM,2011-12-01,0,0,4
nba,nba_MEM,2012-01-01,0,0,22
nba,nba_MEM,2012-02-01,0,0,12
nba,nba_MEM,2012-03-01,0,0,16
nba,nba_MEM,2012-04-01,0,0,20
nba,nba_MEM,2012-11-01,0,0,12
nba,nba_MEM,2012-12-01,0,0,14
nba,nba_MEM,2013-01-01,0,0,18
nba,nba_MEM,2013-02-01,0,0,12
nba,nba_MEM,2013-03-01,0,0,24
nba,nba_MEM,2013-04-01,0,0,8
nba,nba_MEM,2013-10-01,0,0,2
nba,nba_MEM,2013-11-01,0,0,8
nba,nba_MEM,2013-12-01,0,0,14
nba,nba_MEM,2014-01-01,0,0,20
nba,nba_MEM,2014-02-01,0,0,12
nba,nba_MEM,2014-03-01,0,0,20
nba,nba_MEM,2014-04-01,0,0,10
nba,nba_MEM,2014-10-01,0,0,2
nba,nba_MEM,2014-11-01,0,0,16
nba,nba_MEM,2014-12-01,0,0,14
nba,nba_MEM,2015-01-01,0,0,18
nba,nba_MEM,2015-02-01,0,0,14
nba,nba_MEM,2015-03-01,0,0,16
nba,nba_MEM,2015-04-01,0,0,8
nba,nba_MEM,2015-11-01,0,0,16
nba,nba_MEM,2015-12-01,0,0,18
nba,nba_MEM,2016-01-01,0,0,18
nba,nba_MEM,2016-02-01,0,0,12
nba,nba_MEM,2016-03-01,0,0,18
nba,nba_MEM,2016-04-01,0,0,4
nba,nba_MEM,2016-10-01,0,0,6
nba,nba_MEM,2016-11-01,0,0,20
nba,nba_MEM,2016-12-01,0,0,18
nba,nba_MEM,2017-01-01,0,0,16
nba,nba_MEM,2017-02-01,0,0,12
nba,nba_MEM,2017-03-01,0,0,10
nba,nba_MEM,2017-04-01,0,0,6
nba,nba_MEM,2017-10-01,0,0,2
nba,nba_MEM,2017-11-01,0,0,10
nba,nba_MEM,2017-12-01,0,0,20
nba,nba_MEM,2018-01-01,0,0,16
nba,nba_MEM,2018-02-01,0,0,12
