date,City,index_sum,games,index_sum_7d,games_7d
2024-08-13,Tennessee,0,0,0.0,0.0
2024-08-14,Tennessee,0,0,0.0,0.0
2024-08-15,Tennessee,0,0,0.0,0.0
2024-08-16,Tennessee,0,0,0.0,0.0
2024-08-17,Tennessee,0,0,0.0,0.0
2024-08-18,Tennessee,0,0,0.0,0.0
2024-08-19,Tennessee,0,0,0.0,0.0
2024-08-20,Tennessee,0,0,0.0,0.0
2024-08-21,Tennessee,0,0,0.0,0.0
2024-08-22,Tennessee,0,0,0.0,0.0
2024-08-23,Tennessee,0,0,0.0,0.0
2024-08-24,Tennessee,0,0,0.0,0.0
2024-08-25,Tennessee,0,0,0.0,0.0
2024-08-26,Tennessee,0,0,0.0,0.0
2024-08-27,Tennessee,0,0,0.0,0.0
2024-08-28,Tennessee,0,0,0.0,0.0
2024-08-29,Tennessee,0,0,0.0,0.0
2024-08-30,Tennessee,0,0,0.0,0.0
2024-08-31,Tennessee,0,0,0.0,0.0
2024-09-01,Tennessee,0,0,0.0,0.0
2024-09-02,Tennessee,0,0,0.0,0.0
2024-09-03,Tennessee,0,0,0.0,0.0
2024-09-04,Tennessee,0,0,0.0,0.0
2024-09-05,Tennessee,0,0,0.0,0.0
2024-09-06,Tennessee,0,0,0.0,0.0
2024-09-07,Tennessee,0,0,0.0,0.0
2024-09-08,Tennessee,-1,1,-1.0,1.0
2024-09-09,Tennessee,0,0,-1.0,1.0
2024-09-10,Tennessee,0,0,-1.0,1.0
2024-09-11,Tennessee,0,0,-1.0,1.0
2024-09-12,Tennessee,0,0,-1.0,1.0
2024-09-13,Tennessee,0,0,-1.0,1.0
2024-09-14,Tennessee,0,0,-1.0,1.0
2024-09-15,Tennessee,-1,1,-1.0,1.0
2024-09-16,Tennessee,0,0,-1.0,1.0
2024-09-17,Tennessee,0,0,-1.0,1.0
2024-09-18,Tennessee,0,0,-1.0,1.0
2024-09-19,Tennessee,0,0,-1.0,1.0
2024-09-20,Tennessee,0,0,-1.0,1.0
2024-09-21,Tennessee,0,0,-1.0,1.0
2024-09-22,Tennessee,-1,1,-1.0,1.0
2024-09-23,Tennessee,0,0,-1.0,1.0
2024-09-24,Tennessee,0,0,-1.0,1.0
2024-09-25,Tennessee,0,0,-1.0,1.0
2024-09-26,Tennessee,0,0,-1.0,1.0
2024-09-27,Tennessee,0,0,-1.0,1.0
2024-09-28,Tennessee,0,0,-1.0,1.0
2024-09-29,Tennessee,0,0,0.0,0.0
2024-09-30,Tennessee,1,1,1.0,1.0
2024-10-01,Tennessee,0,0,1.0,1.0
2024-10-02,Tennessee,0,0,1.0,1.0
2024-10-03,Tennessee,0,0,1.0,1.0
2024-10-04,Tennessee,0,0,1.0,1.0
2024-10-05,Tennessee,0,0,1.0,1.0
2024-10-06,Tennessee,0,0,1.0,1.0
2024-10-07,Tennessee,0,0,0.0,0.0
2024-10-08,Tennessee,0,0,0.0,0.0
2024-10-09,Tennessee,0,0,0.0,0.0
2024-10-10,Tennessee,0,0,0.0,0.0
2024-10-11,Tennessee,0,0,0.0,0.0
2024-10-12,Tennessee,0,0,0.0,0.0
2024-10-13,Tennessee,-1,1,-1.0,1.0
2024-10-14,Tennessee,0,0,-1.0,1.0
2024-10-15,Tennessee,0,0,-1.0,1.0
2024-10-16,Tennessee,0,0,-1.0,1.0
2024-10-17,Tennessee,0,0,-1.0,1.0
2024-10-18,Tennessee,0,0,-1.0,1.0
2024-10-19,Tennessee,0,0,-1.0,1.0
2024-10-20,Tennessee,-1,1,-1.0,1.0
2024-10-21,Tennessee,0,0,-1.0,1.0
2024-10-22,Tennessee,0,0,-1.0,1.0
2024-10-23,Tennessee,0,0,-1.0,1.0
2024-10-24,Tennessee,0,0,-1.0,1.0
2024-10-25,Tennessee,0,0,-1.0,1.0
2024-10-26,Tennessee,0,0,-1.0,1.0
2024-10-27,Tennessee,-1,1,-1.0,1.0
2024-10-28,Tennessee,0,0,-1.0,1.0
2024-10-29,Tennessee,0,0,-1.0,1.0
2024-10-30,Tennessee,0,0,-1.0,1.0
2024-10-31,Tennessee,0,0,-1.0,1.0
2024-11-01,Tennessee,0,0,-1.0,1.0
2024-11-02,Tennessee,0,0,-1.0,1.0
2024-11-03,Tennessee,1,1,1.0,1.0
2024-11-04,Tennessee,0,0,1.0,1.0
2024-11-05,Tennessee,0,0,1.0,1.0
2024-11-06,Tennessee,0,0,1.0,1.0
2024-11-07,Tennessee,0,0,1.0,1.0
2024-11-08,Tennessee,0,0,1.0,1.0
2024-11-09,Tennessee,0,0,1.0,1.0
2024-11-10,Tennessee,-1,1,-1.0,1.0
2024-11-11,Tennessee,0,0,-1.0,1.0
2024-11-12,Tennessee,0,0,-1.0,1.0
2024-11-13,Tennessee,0,0,-1.0,1.0
2024-11-14,Tennessee,0,0,-1.0,1.0
2024-11-15,Tennessee,0,0,-1.0,1.0
2024-11-16,Tennessee,0,0,-1.0,1.0
2024-11-17,Tennessee,-1,1,-1.0,1.0
2024-11-18,Tennessee,0,0,-1.0,1.0
2024-11-19,Tennessee,0,0,-1.0,1.0
2024-11-20,Tennessee,0,0,-1.0,1.0
2024-11-21,Tennessee,0,0,-1.0,1.0
2024-11-22,Tennessee,0,0,-1.0,1.0
2024-11-23,Tennessee,0,0,-1.0,1.0
2024-11-24,Tennessee,1,1,1.0,1.0
2024-11-25,Tennessee,0,0,1.0,1.0
2024-11-26,Tennessee,0,0,1.0,1.0
2024-11-27,Tennessee,0,0,1.0,1.0
2024-11-28,Tennessee,0,0,1.0,1.0
2024-11-29,Tennessee,0,0,1.0,1.0
2024-11-30,Tennessee,0,0,1.0,1.0
2024-12-01,Tennessee,-1,1,-1.0,1.0
2024-12-02,Tennessee,0,0,-1.0,1.0
2024-12-03,Tennessee,0,0,-1.0,1.0
2024-12-04,Tennessee,0,0,-1.0,1.0
2024-12-05,Tennessee,0,0,-1.0,1.0
2024-12-06,Tennessee,0,0,-1.0,1.0
2024-12-07,Tennessee,0,0,-1.0,1.0
2024-12-08,Tennessee,-1,1,-1.0,1.0
2024-12-09,Tennessee,0,0,-1.0,1.0
2024-12-10,Tennessee,0,0,-1.0,1.0
2024-12-11,Tennessee,0,0,-1.0,1.0
2024-12-12,Tennessee,0,0,-1.0,1.0
2024-12-13,Tennessee,0,0,-1.0,1.0
2024-12-14,Tennessee,0,0,-1.0,1.0
2024-12-15,Tennessee,-1,1,-1.0,1.0
2024-12-16,Tennessee,0,0,-1.0,1.0
2024-12-17,Tennessee,0,0,-1.0,1.0
2024-12-18,Tennessee,0,0,-1.0,1.0
2024-12-19,Tennessee,0,0,-1.0,1.0
2024-12-20,Tennessee,0,0,-1.0,1.0
2024-12-21,Tennessee,0,0,-1.0,1.0
2024-12-22,Tennessee,-1,1,-1.0,1.0
2024-12-23,Tennessee,0,0,-1.0,1.0
2024-12-24,Tennessee,0,0,-1.0,1.0
2024-12-25,Tennessee,0,0,-1.0,1.0
2024-12-26,Tennessee,0,0,-1.0,1.0
2024-12-27,Tennessee,0,0,-1.0,1.0
2024-12-28,Tennessee,0,0,-1.0,1.0
2024-12-29,Tennessee,-1,1,-1.0,1.0
2024-12-30,Tennessee,0,0,-1.0,1.0
2024-12-31,Tennessee,0,0,-1.0,1.0
2025-01-01,Tennessee,0,0,-1.0,1.0
2025-01-02,Tennessee,0,0,-1.0,1.0
2025-01-03,Tennessee,0,0,-1.0,1.0
2025-01-04,Tennessee,0,0,-1.0,1.0
2025-01-05,Tennessee,-1,1,-1.0,1.0
2022-01-01,Toronto,1,1,1.0,1.0
2022-01-02,Toronto,1,1,2.0,2.0
2022-01-03,Toronto,0,0,2.0,2.0
2022-01-04,Toronto,1,1,3.0,3.0
2022-01-05,Toronto,2,2,5.0,5.0
2022-01-06,Toronto,0,0,5.0,5.0
2022-01-07,Toronto,1,1,6.0,6.0
2022-01-08,Toronto,-1,1,4.0,6.0
2022-01-09,Toronto,1,1,4.0,6.0
2022-01-10,Toronto,0,0,4.0,6.0
2022-01-11,Toronto,0,2,3.0,7.0
2022-01-12,Toronto,-1,1,0.0,6.0
2022-01-13,Toronto,0,0,0.0,6.0
2022-01-14,Toronto,-1,1,-2.0,6.0
2022-01-15,Toronto,2,2,1.0,7.0
2022-01-16,Toronto,0,0,0.0,6.0
2022-01-17,Toronto,-1,1,-1.0,7.0
2022-01-18,Toronto,0,0,-1.0,5.0
2022-01-19,Toronto,-2,2,-2.0,6.0
2022-01-20,Toronto,0,0,-2.0,6.0
2022-01-21,Toronto,1,1,0.0,6.0
2022-01-22,Toronto,1,1,-1.0,5.0
2022-01-23,Toronto,-1,1,-2.0,6.0
2022-01-24,Toronto,0,0,-1.0,5.0
2022-01-25,Toronto,1,1,0.0,6.0
2022-01-26,Toronto,0,2,2.0,6.0
2022-01-27,Toronto,0,0,2.0,6.0
2022-01-28,Toronto,0,0,1.0,5.0
2022-01-29,Toronto,2,2,2.0,6.0
2022-01-30,Toronto,0,0,3.0,5.0
2022-01-31,Toronto,2,2,5.0,7.0
2022-02-01,Toronto,2,2,6.0,8.0
2022-02-02,Toronto,0,0,6.0,6.0
2022-02-03,Toronto,1,1,7.0,7.0
2022-02-04,Toronto,1,1,8.0,8.0
2022-02-05,Toronto,0,0,6.0,6.0
2022-02-06,Toronto,0,0,6.0,6.0
2022-02-07,Toronto,2,2,6.0,6.0
2022-02-08,Toronto,0,0,4.0,4.0
2022-02-09,Toronto,1,1,5.0,5.0
2022-02-10,Toronto,0,2,4.0,6.0
2022-02-11,Toronto,0,0,3.0,5.0
2022-02-12,Toronto,-2,2,1.0,7.0
2022-02-13,Toronto,0,0,1.0,7.0
2022-02-14,Toronto,0,2,-1.0,7.0
2022-02-15,Toronto,0,0,-1.0,7.0
2022-02-16,Toronto,1,1,-1.0,7.0
2022-02-17,Toronto,1,1,0.0,6.0
2022-02-18,Toronto,0,0,0.0,6.0
2022-02-19,Toronto,-1,1,1.0,5.0
2022-02-20,Toronto,0,0,1.0,5.0
2022-02-21,Toronto,-1,1,0.0,4.0
2022-02-22,Toronto,-1,1,-1.0,5.0
2022-02-23,Toronto,0,0,-2.0,4.0
2022-02-24,Toronto,1,1,-2.0,4.0
2022-02-25,Toronto,-1,1,-3.0,5.0
2022-02-26,Toronto,0,2,-2.0,6.0
2022-02-27,Toronto,0,0,-2.0,6.0
2022-02-28,Toronto,2,2,1.0,7.0
2022-03-01,Toronto,1,1,3.0,7.0
2022-03-02,Toronto,-1,1,2.0,8.0
2022-03-03,Toronto,-1,1,0.0,8.0
2022-03-04,Toronto,-1,1,0.0,8.0
2022-03-05,Toronto,-1,1,-1.0,7.0
2022-03-06,Toronto,-1,1,-2.0,8.0
2022-03-07,Toronto,1,1,-3.0,7.0
2022-03-08,Toronto,1,1,-3.0,7.0
2022-03-09,Toronto,1,1,-1.0,7.0
2022-03-10,Toronto,-1,1,-1.0,7.0
2022-03-11,Toronto,1,1,1.0,7.0
2022-03-12,Toronto,1,1,3.0,7.0
2022-03-13,Toronto,-1,1,3.0,7.0
2022-03-14,Toronto,1,1,3.0,7.0
2022-03-15,Toronto,1,1,3.0,7.0
2022-03-16,Toronto,1,1,3.0,7.0
2022-03-17,Toronto,1,1,5.0,7.0
2022-03-18,Toronto,-1,1,3.0,7.0
2022-03-19,Toronto,-1,1,1.0,7.0
2022-03-20,Toronto,1,1,3.0,7.0
2022-03-21,Toronto,-1,1,1.0,7.0
2022-03-22,Toronto,0,0,0.0,6.0
2022-03-23,Toronto,1,1,0.0,6.0
2022-03-24,Toronto,1,1,0.0,6.0
2022-03-25,Toronto,0,0,1.0,5.0
2022-03-26,Toronto,0,2,2.0,6.0
2022-03-27,Toronto,1,1,2.0,6.0
2022-03-28,Toronto,1,1,4.0,6.0
2022-03-29,Toronto,1,1,5.0,7.0
2022-03-30,Toronto,1,1,5.0,7.0
2022-03-31,Toronto,1,1,5.0,7.0
2022-04-01,Toronto,1,1,6.0,8.0
2022-04-02,Toronto,1,1,7.0,7.0
2022-04-03,Toronto,-1,1,5.0,7.0
2022-04-04,Toronto,1,1,5.0,7.0
2022-04-05,Toronto,0,2,4.0,8.0
2022-04-06,Toronto,0,0,3.0,7.0
2022-04-07,Toronto,2,2,4.0,8.0
2022-04-08,Toronto,2,2,5.0,9.0
2022-04-09,Toronto,2,2,6.0,10.0
2022-04-10,Toronto,-2,2,5.0,11.0
2022-04-11,Toronto,1,1,5.0,11.0
2022-04-12,Toronto,-2,2,3.0,11.0
2022-04-13,Toronto,1,1,4.0,12.0
2022-04-14,Toronto,0,2,2.0,12.0
2022-04-15,Toronto,1,1,1.0,11.0
2022-04-16,Toronto,0,2,-1.0,11.0
2022-04-17,Toronto,2,2,3.0,11.0
2022-04-18,Toronto,0,0,2.0,10.0
2022-04-19,Toronto,0,2,4.0,10.0
2022-04-20,Toronto,1,1,4.0,10.0
2022-04-21,Toronto,0,2,4.0,10.0
2022-04-22,Toronto,1,1,4.0,10.0
2022-04-23,Toronto,0,2,4.0,10.0
2022-04-24,Toronto,0,2,2.0,10.0
2022-04-25,Toronto,1,1,3.0,11.0
2022-04-26,Toronto,2,2,5.0,11.0
2022-04-27,Toronto,-1,1,3.0,11.0
2022-04-28,Toronto,1,1,4.0,10.0
2022-04-29,Toronto,0,2,3.0,11.0
2022-04-30,Toronto,1,1,4.0,10.0
2022-05-01,Toronto,1,1,5.0,9.0
2022-05-02,Toronto,0,2,4.0,10.0
2022-05-03,Toronto,-1,1,1.0,9.0
2022-05-04,Toronto,0,2,2.0,10.0
2022-05-05,Toronto,-1,1,0.0,10.0
2022-05-06,Toronto,1,1,1.0,9.0
2022-05-07,Toronto,0,2,0.0,10.0
2022-05-08,Toronto,-2,2,-3.0,11.0
2022-05-09,Toronto,0,0,-3.0,9.0
2022-05-10,Toronto,0,2,-2.0,10.0
2022-05-11,Toronto,-1,1,-3.0,9.0
2022-05-12,Toronto,-1,1,-3.0,9.0
2022-05-13,Toronto,-1,1,-5.0,9.0
2022-05-14,Toronto,0,2,-5.0,9.0
2022-05-15,Toronto,-1,1,-4.0,8.0
2022-05-16,Toronto,1,1,-3.0,9.0
2022-05-17,Toronto,1,1,-2.0,8.0
2022-05-18,Toronto,-1,1,-2.0,8.0
2022-05-19,Toronto,0,0,-1.0,7.0
2022-05-20,Toronto,1,1,1.0,7.0
2022-05-21,Toronto,1,1,2.0,6.0
2022-05-22,Toronto,-1,1,2.0,6.0
2022-05-23,Toronto,-1,1,0.0,6.0
2022-05-24,Toronto,1,1,0.0,6.0
2022-05-25,Toronto,0,0,1.0,5.0
2022-05-26,Toronto,1,1,2.0,6.0
2022-05-27,Toronto,1,1,2.0,6.0
2022-05-28,Toronto,1,1,2.0,6.0
2022-05-29,Toronto,1,1,4.0,6.0
2022-05-30,Toronto,0,0,5.0,5.0
2022-05-31,Toronto,1,1,5.0,5.0
2022-06-01,Toronto,1,1,6.0,6.0
2022-06-02,Toronto,1,1,6.0,6.0
2022-06-03,Toronto,-1,1,4.0,6.0
2022-06-04,Toronto,1,1,4.0,6.0
2022-06-05,Toronto,-1,1,2.0,6.0
2022-06-06,Toronto,1,1,3.0,7.0
2022-06-07,Toronto,1,1,3.0,7.0
2022-06-08,Toronto,-1,1,1.0,7.0
2022-06-09,Toronto,0,0,0.0,6.0
2022-06-10,Toronto,1,1,2.0,6.0
2022-06-11,Toronto,-1,1,0.0,6.0
2022-06-12,Toronto,1,1,2.0,6.0
2022-06-13,Toronto,1,1,2.0,6.0
2022-06-14,Toronto,-1,1,0.0,6.0
2022-06-15,Toronto,1,1,2.0,6.0
2022-06-16,Toronto,-1,1,1.0,7.0
2022-06-17,Toronto,-1,1,-1.0,7.0
2022-06-18,Toronto,-1,1,-1.0,7.0
2022-06-19,Toronto,1,1,-1.0,7.0
2022-06-20,Toronto,-1,1,-3.0,7.0
2022-06-21,Toronto,-1,1,-3.0,7.0
2022-06-22,Toronto,1,1,-3.0,7.0
2022-06-23,Toronto,0,0,-2.0,6.0
2022-06-24,Toronto,1,1,0.0,6.0
2022-06-25,Toronto,-1,1,0.0,6.0
2022-06-26,Toronto,-1,1,-2.0,6.0
2022-06-27,Toronto,1,1,0.0,6.0
2022-06-28,Toronto,1,1,2.0,6.0
2022-06-29,Toronto,-1,1,0.0,6.0
2022-06-30,Toronto,1,1,1.0,7.0
2022-07-01,Toronto,1,1,1.0,7.0
2022-07-02,Toronto,-2,2,0.0,8.0
2022-07-03,Toronto,-1,1,0.0,8.0
2022-07-04,Toronto,-1,1,-2.0,8.0
2022-07-05,Toronto,-1,1,-4.0,8.0
2022-07-06,Toronto,1,1,-2.0,8.0
2022-07-07,Toronto,-1,1,-4.0,8.0
2022-07-08,Toronto,-1,1,-6.0,8.0
2022-07-09,Toronto,-1,1,-5.0,7.0
2022-07-10,Toronto,-1,1,-5.0,7.0
2022-07-11,Toronto,0,0,-4.0,6.0
2022-07-12,Toronto,1,1,-2.0,6.0
2022-07-13,Toronto,1,1,-2.0,6.0
2022-07-14,Toronto,-1,1,-2.0,6.0
2022-07-15,Toronto,1,1,0.0,6.0
2022-07-16,Toronto,1,1,2.0,6.0
2022-07-17,Toronto,1,1,4.0,6.0
2022-07-18,Toronto,0,0,4.0,6.0
2022-07-19,Toronto,0,0,3.0,5.0
2022-07-20,Toronto,0,0,2.0,4.0
2022-07-21,Toronto,0,0,3.0,3.0
2022-07-22,Toronto,1,1,3.0,3.0
2022-07-23,Toronto,1,1,3.0,3.0
2022-07-24,Toronto,1,1,3.0,3.0
2022-07-25,Toronto,0,0,3.0,3.0
2022-07-26,Toronto,1,1,4.0,4.0
2022-07-27,Toronto,-1,1,3.0,5.0
2022-07-28,Toronto,1,1,4.0,6.0
2022-07-29,Toronto,-1,1,2.0,6.0
2022-07-30,Toronto,1,1,2.0,6.0
2022-07-31,Toronto,1,1,2.0,6.0
2022-08-01,Toronto,0,0,2.0,6.0
2022-08-02,Toronto,1,1,2.0,6.0
2022-08-03,Toronto,-1,1,2.0,6.0
2022-08-04,Toronto,1,1,2.0,6.0
2022-08-05,Toronto,-1,1,2.0,6.0
2022-08-06,Toronto,-1,1,0.0,6.0
2022-08-07,Toronto,1,1,0.0,6.0
2022-08-08,Toronto,-1,1,-1.0,7.0
2022-08-09,Toronto,-1,1,-3.0,7.0
2022-08-10,Toronto,0,0,-2.0,6.0
2022-08-11,Toronto,0,0,-3.0,5.0
2022-08-12,Toronto,-1,1,-3.0,5.0
2022-08-13,Toronto,1,1,-1.0,5.0
2022-08-14,Toronto,-1,1,-3.0,5.0
2022-08-15,Toronto,-1,1,-3.0,5.0
2022-08-16,Toronto,-1,1,-3.0,5.0
2022-08-17,Toronto,1,1,-2.0,6.0
2022-08-18,Toronto,1,1,-1.0,7.0
2022-08-19,Toronto,1,1,1.0,7.0
2022-08-20,Toronto,1,1,1.0,7.0
2022-08-21,Toronto,-1,1,1.0,7.0
2022-08-22,Toronto,0,0,2.0,6.0
2022-08-23,Toronto,1,1,4.0,6.0
2022-08-24,Toronto,1,1,4.0,6.0
2022-08-25,Toronto,1,1,4.0,6.0
2022-08-26,Toronto,-1,1,2.0,6.0
2022-08-27,Toronto,-1,1,0.0,6.0
2022-08-28,Toronto,-1,1,0.0,6.0
2022-08-29,Toronto,1,1,1.0,7.0
2022-08-30,Toronto,1,1,1.0,7.0
2022-08-31,Toronto,-1,1,-1.0,7.0
2022-09-01,Toronto,0,0,-2.0,6.0
2022-09-02,Toronto,1,1,0.0,6.0
2022-09-03,Toronto,1,1,2.0,6.0
2022-09-04,Toronto,1,1,4.0,6.0
2022-09-05,Toronto,2,2,5.0,7.0
2022-09-06,Toronto,-1,1,3.0,7.0
2022-09-07,Toronto,1,1,5.0,7.0
2022-09-08,Toronto,0,0,5.0,7.0
2022-09-09,Toronto,1,1,5.0,7.0
2022-09-10,Toronto,1,1,5.0,7.0
2022-09-11,Toronto,-1,1,3.0,7.0
2022-09-12,Toronto,1,1,2.0,6.0
2022-09-13,Toronto,0,2,3.0,7.0
2022-09-14,Toronto,1,1,3.0,7.0
2022-09-15,Toronto,-1,1,2.0,8.0
2022-09-16,Toronto,1,1,2.0,8.0
2022-09-17,Toronto,1,1,2.0,8.0
2022-09-18,Toronto,-1,1,2.0,8.0
2022-09-19,Toronto,0,0,1.0,7.0
2022-09-20,Toronto,1,1,2.0,6.0
2022-09-21,Toronto,-1,1,0.0,6.0
2022-09-22,Toronto,-1,1,0.0,6.0
2022-09-23,Toronto,-1,1,-2.0,6.0
2022-09-24,Toronto,1,1,-2.0,6.0
2022-09-25,Toronto,1,1,0.0,6.0
2022-09-26,Toronto,1,1,1.0,7.0
2022-09-27,Toronto,-1,1,-1.0,7.0
2022-09-28,Toronto,-1,1,-1.0,7.0
2022-09-29,Toronto,0,0,0.0,6.0
2022-09-30,Toronto,1,1,2.0,6.0
2022-10-01,Toronto,1,1,2.0,6.0
2022-10-02,Toronto,1,1,2.0,6.0
2022-10-03,Toronto,1,1,2.0,6.0
2022-10-04,Toronto,0,0,3.0,5.0
2022-10-05,Toronto,0,2,4.0,6.0
2022-10-06,Toronto,0,0,4.0,6.0
2022-10-07,Toronto,0,0,3.0,5.0
2022-10-08,Toronto,0,0,2.0,4.0
2022-10-09,Toronto,0,0,1.0,3.0
2022-10-10,Toronto,0,0,0.0,2.0
2022-10-11,Toronto,0,0,0.0,2.0
2022-10-12,Toronto,-1,1,-1.0,1.0
2022-10-13,Toronto,1,1,0.0,2.0
2022-10-14,Toronto,0,0,0.0,2.0
2022-10-15,Toronto,1,1,1.0,3.0
2022-10-16,Toronto,0,0,1.0,3.0
2022-10-17,Toronto,-1,1,0.0,4.0
2022-10-18,Toronto,0,0,0.0,4.0
2022-10-19,Toronto,1,1,2.0,4.0
2022-10-20,Toronto,1,1,2.0,4.0
2022-10-21,Toronto,-1,1,1.0,5.0
2022-10-22,Toronto,0,2,0.0,6.0
2022-10-23,Toronto,0,0,0.0,6.0
2022-10-24,Toronto,0,2,1.0,7.0
2022-10-25,Toronto,0,0,1.0,7.0
2022-10-26,Toronto,1,1,1.0,7.0
2022-10-27,Toronto,-1,1,-1.0,7.0
2022-10-28,Toronto,-1,1,-1.0,7.0
2022-10-29,Toronto,-1,1,-2.0,6.0
2022-10-30,Toronto,-1,1,-3.0,7.0
2022-10-31,Toronto,1,1,-2.0,6.0
2022-11-01,Toronto,0,0,-2.0,6.0
2022-11-02,Toronto,2,2,-1.0,7.0
2022-11-03,Toronto,0,0,0.0,6.0
2022-11-04,Toronto,-1,1,0.0,6.0
2022-11-05,Toronto,1,1,2.0,6.0
2022-11-06,Toronto,2,2,5.0,7.0
2022-11-07,Toronto,-1,1,3.0,7.0
2022-11-08,Toronto,-1,1,2.0,8.0
2022-11-09,Toronto,1,1,1.0,7.0
2022-11-10,Toronto,0,0,1.0,7.0
2022-11-11,Toronto,-2,2,0.0,8.0
2022-11-12,Toronto,0,2,-1.0,9.0
2022-11-13,Toronto,0,0,-3.0,7.0
2022-11-14,Toronto,1,1,-1.0,7.0
2022-11-15,Toronto,1,1,1.0,7.0
2022-11-16,Toronto,1,1,1.0,7.0
2022-11-17,Toronto,-1,1,0.0,8.0
2022-11-18,Toronto,0,0,2.0,6.0
2022-11-19,Toronto,0,2,2.0,6.0
2022-11-20,Toronto,0,0,2.0,6.0
2022-11-21,Toronto,-1,1,0.0,6.0
2022-11-22,Toronto,0,0,-1.0,5.0
2022-11-23,Toronto,0,2,-2.0,6.0
2022-11-24,Toronto,0,0,-1.0,5.0
2022-11-25,Toronto,1,1,0.0,6.0
2022-11-26,Toronto,2,2,2.0,6.0
2022-11-27,Toronto,0,0,2.0,6.0
2022-11-28,Toronto,2,2,5.0,7.0
2022-11-29,Toronto,0,0,5.0,7.0
2022-11-30,Toronto,0,2,5.0,7.0
2022-12-01,Toronto,0,0,5.0,7.0
2022-12-02,Toronto,-1,1,3.0,7.0
2022-12-03,Toronto,0,2,1.0,7.0
2022-12-04,Toronto,0,0,1.0,7.0
2022-12-05,Toronto,-1,1,-2.0,6.0
2022-12-06,Toronto,1,1,-1.0,7.0
2022-12-07,Toronto,1,1,0.0,6.0
2022-12-08,Toronto,1,1,1.0,7.0
2022-12-09,Toronto,-1,1,1.0,7.0
2022-12-10,Toronto,1,1,2.0,6.0
2022-12-11,Toronto,-1,1,1.0,7.0
2022-12-12,Toronto,0,0,2.0,6.0
2022-12-13,Toronto,1,1,2.0,6.0
2022-12-14,Toronto,-1,1,0.0,6.0
2022-12-15,Toronto,-1,1,-2.0,6.0
2022-12-16,Toronto,-1,1,-2.0,6.0
2022-12-17,Toronto,-1,1,-4.0,6.0
2022-12-18,Toronto,-1,1,-4.0,6.0
2022-12-19,Toronto,-1,1,-5.0,7.0
2022-12-20,Toronto,1,1,-5.0,7.0
2022-12-21,Toronto,1,1,-3.0,7.0
2022-12-22,Toronto,1,1,-1.0,7.0
2022-12-23,Toronto,1,1,1.0,7.0
2022-12-24,Toronto,0,0,2.0,6.0
2022-12-25,Toronto,0,0,3.0,5.0
2022-12-26,Toronto,0,0,4.0,4.0
2022-12-27,Toronto,0,2,3.0,5.0
2022-12-28,Toronto,0,0,2.0,4.0
2022-12-29,Toronto,-2,2,-1.0,5.0
2022-12-30,Toronto,1,1,-1.0,5.0
2022-12-31,Toronto,1,1,0.0,6.0
2023-01-01,Toronto,0,0,0.0,6.0
2023-01-02,Toronto,-1,1,-1.0,7.0
2023-01-03,Toronto,-1,1,-2.0,6.0
2023-01-04,Toronto,-1,1,-3.0,7.0
2023-01-05,Toronto,-1,1,-2.0,6.0
2023-01-06,Toronto,-1,1,-4.0,6.0
2023-01-07,Toronto,1,1,-4.0,6.0
2023-01-08,Toronto,2,2,-2.0,8.0
2023-01-09,Toronto,0,0,-1.0,7.0
2023-01-10,Toronto,1,1,1.0,7.0
2023-01-11,Toronto,1,1,3.0,7.0
2023-01-12,Toronto,0,2,4.0,8.0
2023-01-13,Toronto,0,0,5.0,7.0
2023-01-14,Toronto,-2,2,2.0,8.0
2023-01-15,Toronto,0,0,0.0,6.0
2023-01-16,Toronto,1,1,1.0,7.0
2023-01-17,Toronto,0,2,0.0,8.0
2023-01-18,Toronto,0,0,-1.0,7.0
2023-01-19,Toronto,0,2,-1.0,7.0
2023-01-20,Toronto,0,0,-1.0,7.0
2023-01-21,Toronto,-2,2,-1.0,7.0
2023-01-22,Toronto,1,1,0.0,8.0
2023-01-23,Toronto,1,1,0.0,8.0
2023-01-24,Toronto,0,0,0.0,6.0
2023-01-25,Toronto,2,2,2.0,8.0
2023-01-26,Toronto,0,0,2.0,6.0
2023-01-27,Toronto,-2,2,0.0,8.0
2023-01-28,Toronto,1,1,3.0,7.0
2023-01-29,Toronto,1,1,3.0,7.0
2023-01-30,Toronto,-1,1,1.0,7.0
2023-01-31,Toronto,0,0,1.0,7.0
2023-02-01,Toronto,-2,2,-3.0,7.0
2023-02-02,Toronto,0,0,-3.0,7.0
2023-02-03,Toronto,1,1,0.0,6.0
2023-02-04,Toronto,0,0,-1.0,5.0
2023-02-05,Toronto,1,1,-1.0,5.0
2023-02-06,Toronto,0,0,0.0,4.0
2023-02-07,Toronto,0,0,0.0,4.0
2023-02-08,Toronto,1,1,3.0,3.0
2023-02-09,Toronto,0,0,3.0,3.0
2023-02-10,Toronto,0,2,2.0,4.0
2023-02-11,Toronto,-1,1,1.0,5.0
2023-02-12,Toronto,1,1,1.0,5.0
2023-02-13,Toronto,0,0,1.0,5.0
2023-02-14,Toronto,1,1,2.0,6.0
2023-02-15,Toronto,1,1,2.0,6.0
2023-02-16,Toronto,0,0,2.0,6.0
2023-02-17,Toronto,0,0,2.0,4.0
2023-02-18,Toronto,1,1,4.0,4.0
2023-02-19,Toronto,-1,1,2.0,4.0
2023-02-20,Toronto,0,0,2.0,4.0
