date,team,index_score,month,league
2022-08-02,PIT,1,2022-08-01,mlb
2022-08-02,SDN,1,2022-08-01,mlb
2022-08-02,SDN,1,2022-08-01,mlb
2022-08-02,SEA,1,2022-08-01,mlb
2022-08-02,SFN,-1,2022-08-01,mlb
2022-08-02,SLN,1,2022-08-01,mlb
2022-08-02,TBA,-1,2022-08-01,mlb
2022-08-02,TEX,-1,2022-08-01,mlb
2022-08-02,TOR,1,2022-08-01,mlb
2022-08-02,WAS,1,2022-08-01,mlb
2022-08-03,ANA,-1,2022-08-01,mlb
2022-08-03,ARI,-1,2022-08-01,mlb
2022-08-03,ATL,-1,2022-08-01,mlb
2022-08-03,BAL,1,2022-08-01,mlb
2022-08-03,BOS,-1,2022-08-01,mlb
2022-08-03,CHA,1,2022-08-01,mlb
2022-08-03,CIN,-1,2022-08-01,mlb
2022-08-03,CLE,1,2022-08-01,mlb
2022-08-03,COL,-1,2022-08-01,mlb
2022-08-03,DET,-1,2022-08-01,mlb
2022-08-03,HOU,1,2022-08-01,mlb
2022-08-03,KCA,-1,2022-08-01,mlb
2022-08-03,LAN,1,2022-08-01,mlb
2022-08-03,MIA,1,2022-08-01,mlb
2022-08-03,MIL,-1,2022-08-01,mlb
2022-08-03,MIN,1,2022-08-01,mlb
2022-08-03,NYA,-1,2022-08-01,mlb
2022-08-03,NYN,1,2022-08-01,mlb
2022-08-03,OAK,1,2022-08-01,mlb
2022-08-03,PHI,1,2022-08-01,mlb
2022-08-03,PIT,1,2022-08-01,mlb
2022-08-03,SDN,1,2022-08-01,mlb
2022-08-03,SEA,1,2022-08-01,mlb
2022-08-03,SFN,-1,2022-08-01,mlb
2022-08-03,TBA,1,2022-08-01,mlb
2022-08-03,TEX,-1,2022-08-01,mlb
2022-08-03,TOR,-1,2022-08-01,mlb
2022-08-03,WAS,-1,2022-08-01,mlb
2022-08-04,ANA,-1,2022-08-01,mlb
2022-08-04,ATL,-1,2022-08-01,mlb
2022-08-04,BOS,-1,2022-08-01,mlb
2022-08-04,CHA,-1,2022-08-01,mlb
2022-08-04,CHN,-1,2022-08-01,mlb
2022-08-04,CHN,-1,2022-08-01,mlb
2022-08-04,CLE,-1,2022-08-01,mlb
2022-08-04,COL,1,2022-08-01,mlb
2022-08-04,DET,-1,2022-08-01,mlb
2022-08-04,HOU,1,2022-08-01,mlb
2022-08-04,KCA,1,2022-08-01,mlb
2022-08-04,LAN,1,2022-08-01,mlb
2022-08-04,MIL,-1,2022-08-01,mlb
2022-08-04,MIN,-1,2022-08-01,mlb
2022-08-04,NYN,1,2022-08-01,mlb
2022-08-04,OAK,1,2022-08-01,mlb
2022-08-04,PHI,1,2022-08-01,mlb
2022-08-04,PIT,1,2022-08-01,mlb
2022-08-04,SDN,-1,2022-08-01,mlb
2022-08-04,SFN,-1,2022-08-01,mlb
2022-08-04,SLN,1,2022-08-01,mlb
2022-08-04,SLN,1,2022-08-01,mlb
2022-08-04,TBA,1,2022-08-01,mlb
2022-08-04,TEX,1,2022-08-01,mlb
2022-08-04,TOR,1,2022-08-01,mlb
2022-08-04,WAS,-1,2022-08-01,mlb
2022-08-05,ANA,1,2022-08-01,mlb
2022-08-05,ARI,1,2022-08-01,mlb
2022-08-05,ATL,1,2022-08-01,mlb
2022-08-05,BAL,1,2022-08-01,mlb
2022-08-05,BOS,1,2022-08-01,mlb
2022-08-05,CHA,1,2022-08-01,mlb
2022-08-05,CHN,1,2022-08-01,mlb
2022-08-05,CIN,-1,2022-08-01,mlb
2022-08-05,CLE,-1,2022-08-01,mlb
2022-08-05,COL,-1,2022-08-01,mlb
2022-08-05,DET,-1,2022-08-01,mlb
2022-08-05,HOU,1,2022-08-01,mlb
2022-08-05,KCA,-1,2022-08-01,mlb
2022-08-05,LAN,1,2022-08-01,mlb
2022-08-05,MIA,-1,2022-08-01,mlb
2022-08-05,MIL,1,2022-08-01,mlb
2022-08-05,MIN,1,2022-08-01,mlb
2022-08-05,NYA,-1,2022-08-01,mlb
2022-08-05,NYN,-1,2022-08-01,mlb
2022-08-05,PHI,1,2022-08-01,mlb
2022-08-05,PIT,-1,2022-08-01,mlb
2022-08-05,SDN,-1,2022-08-01,mlb
2022-08-05,SEA,-1,2022-08-01,mlb
2022-08-05,SLN,1,2022-08-01,mlb
2022-08-05,TBA,1,2022-08-01,mlb
2022-08-05,TEX,-1,2022-08-01,mlb
2022-08-05,TOR,-1,2022-08-01,mlb
2022-08-05,WAS,-1,2022-08-01,mlb
2022-08-06,ANA,-1,2022-08-01,mlb
2022-08-06,ANA,1,2022-08-01,mlb
2022-08-06,ARI,-1,2022-08-01,mlb
2022-08-06,ATL,-1,2022-08-01,mlb
2022-08-06,ATL,-1,2022-08-01,mlb
2022-08-06,BAL,1,2022-08-01,mlb
2022-08-06,BOS,-1,2022-08-01,mlb
2022-08-06,CHA,-1,2022-08-01,mlb
2022-08-06,CHN,1,2022-08-01,mlb
2022-08-06,CIN,1,2022-08-01,mlb
2022-08-06,CLE,1,2022-08-01,mlb
2022-08-06,COL,1,2022-08-01,mlb
2022-08-06,DET,1,2022-08-01,mlb
2022-08-06,HOU,-1,2022-08-01,mlb
2022-08-06,KCA,1,2022-08-01,mlb
2022-08-06,LAN,1,2022-08-01,mlb
2022-08-06,MIA,-1,2022-08-01,mlb
2022-08-06,MIL,-1,2022-08-01,mlb
2022-08-06,MIN,1,2022-08-01,mlb
2022-08-06,NYA,-1,2022-08-01,mlb
2022-08-06,NYN,1,2022-08-01,mlb
2022-08-06,NYN,1,2022-08-01,mlb
2022-08-06,OAK,-1,2022-08-01,mlb
2022-08-06,PHI,1,2022-08-01,mlb
2022-08-06,PIT,-1,2022-08-01,mlb
2022-08-06,SDN,-1,2022-08-01,mlb
2022-08-06,SEA,1,2022-08-01,mlb
2022-08-06,SEA,-1,2022-08-01,mlb
2022-08-06,SFN,1,2022-08-01,mlb
2022-08-06,SLN,1,2022-08-01,mlb
2022-08-06,TBA,-1,2022-08-01,mlb
2022-08-06,TEX,1,2022-08-01,mlb
2022-08-06,TOR,-1,2022-08-01,mlb
2022-08-06,WAS,-1,2022-08-01,mlb
2022-08-07,ANA,-1,2022-08-01,mlb
2022-08-07,ARI,1,2022-08-01,mlb
2022-08-07,ATL,-1,2022-08-01,mlb
2022-08-07,BAL,-1,2022-08-01,mlb
2022-08-07,BOS,-1,2022-08-01,mlb
2022-08-07,CHA,1,2022-08-01,mlb
2022-08-07,CHN,-1,2022-08-01,mlb
2022-08-07,CIN,1,2022-08-01,mlb
2022-08-07,CLE,1,2022-08-01,mlb
2022-08-07,COL,-1,2022-08-01,mlb
2022-08-07,DET,-1,2022-08-01,mlb
2022-08-07,HOU,-1,2022-08-01,mlb
2022-08-07,KCA,1,2022-08-01,mlb
2022-08-07,LAN,1,2022-08-01,mlb
2022-08-07,MIA,1,2022-08-01,mlb
2022-08-07,MIL,-1,2022-08-01,mlb
2022-08-07,MIN,-1,2022-08-01,mlb
2022-08-07,NYA,-1,2022-08-01,mlb
2022-08-07,NYN,1,2022-08-01,mlb
2022-08-07,OAK,-1,2022-08-01,mlb
2022-08-07,PHI,1,2022-08-01,mlb
2022-08-07,PIT,1,2022-08-01,mlb
2022-08-07,SDN,-1,2022-08-01,mlb
2022-08-07,SEA,1,2022-08-01,mlb
2022-08-07,SFN,1,2022-08-01,mlb
2022-08-07,SLN,1,2022-08-01,mlb
2022-08-07,TBA,1,2022-08-01,mlb
2022-08-07,TEX,-1,2022-08-01,mlb
2022-08-07,TOR,1,2022-08-01,mlb
2022-08-07,WAS,-1,2022-08-01,mlb
2022-08-08,ANA,1,2022-08-01,mlb
2022-08-08,ARI,1,2022-08-01,mlb
2022-08-08,BAL,1,2022-08-01,mlb
2022-08-08,CHN,1,2022-08-01,mlb
2022-08-08,CIN,-1,2022-08-01,mlb
2022-08-08,NYA,1,2022-08-01,mlb
2022-08-08,NYN,1,2022-08-01,mlb
2022-08-08,OAK,-1,2022-08-01,mlb
2022-08-08,PIT,-1,2022-08-01,mlb
2022-08-08,SDN,-1,2022-08-01,mlb
2022-08-08,SEA,-1,2022-08-01,mlb
2022-08-08,SFN,1,2022-08-01,mlb
2022-08-08,TOR,-1,2022-08-01,mlb
2022-08-08,WAS,-1,2022-08-01,mlb
2022-08-09,ANA,1,2022-08-01,mlb
2022-08-09,ARI,1,2022-08-01,mlb
2022-08-09,ATL,1,2022-08-01,mlb
2022-08-09,BAL,1,2022-08-01,mlb
2022-08-09,BOS,-1,2022-08-01,mlb
2022-08-09,CHA,-1,2022-08-01,mlb
2022-08-09,CHA,1,2022-08-01,mlb
2022-08-09,CHN,-1,2022-08-01,mlb
2022-08-09,CIN,-1,2022-08-01,mlb
2022-08-09,CLE,1,2022-08-01,mlb
2022-08-09,COL,1,2022-08-01,mlb
2022-08-09,DET,-1,2022-08-01,mlb
2022-08-09,HOU,1,2022-08-01,mlb
2022-08-09,KCA,1,2022-08-01,mlb
2022-08-09,KCA,-1,2022-08-01,mlb
2022-08-09,LAN,1,2022-08-01,mlb
2022-08-09,MIA,-1,2022-08-01,mlb
2022-08-09,MIL,1,2022-08-01,mlb
2022-08-09,MIN,-1,2022-08-01,mlb
2022-08-09,NYA,-1,2022-08-01,mlb
2022-08-09,NYN,1,2022-08-01,mlb
2022-08-09,OAK,-1,2022-08-01,mlb
2022-08-09,PHI,1,2022-08-01,mlb
2022-08-09,PIT,-1,2022-08-01,mlb
2022-08-09,SDN,1,2022-08-01,mlb
2022-08-09,SEA,1,2022-08-01,mlb
2022-08-09,SFN,-1,2022-08-01,mlb
2022-08-09,SLN,-1,2022-08-01,mlb
2022-08-09,TBA,-1,2022-08-01,mlb
2022-08-09,TEX,-1,2022-08-01,mlb
2022-08-09,TOR,-1,2022-08-01,mlb
2022-08-09,WAS,1,2022-08-01,mlb
2022-08-10,ANA,1,2022-08-01,mlb
2022-08-10,ARI,-1,2022-08-01,mlb
2022-08-10,ATL,1,2022-08-01,mlb
2022-08-10,BOS,-1,2022-08-01,mlb
2022-08-10,CHA,-1,2022-08-01,mlb
2022-08-10,CHN,1,2022-08-01,mlb
2022-08-10,CIN,-1,2022-08-01,mlb
2022-08-10,CLE,1,2022-08-01,mlb
2022-08-10,COL,-1,2022-08-01,mlb
2022-08-10,DET,-1,2022-08-01,mlb
2022-08-10,HOU,-1,2022-08-01,mlb
2022-08-10,KCA,1,2022-08-01,mlb
2022-08-10,LAN,1,2022-08-01,mlb
2022-08-10,MIA,-1,2022-08-01,mlb
2022-08-10,MIL,1,2022-08-01,mlb
2022-08-10,MIN,-1,2022-08-01,mlb
2022-08-10,NYA,-1,2022-08-01,mlb
2022-08-10,NYN,1,2022-08-01,mlb
2022-08-10,OAK,-1,2022-08-01,mlb
2022-08-10,PHI,1,2022-08-01,mlb
2022-08-10,PIT,1,2022-08-01,mlb
2022-08-10,SDN,1,2022-08-01,mlb
2022-08-10,SEA,1,2022-08-01,mlb
2022-08-10,SFN,-1,2022-08-01,mlb
2022-08-10,SLN,1,2022-08-01,mlb
2022-08-10,TBA,-1,2022-08-01,mlb
2022-08-10,TEX,1,2022-08-01,mlb
2022-08-10,WAS,-1,2022-08-01,mlb
2022-08-11,ARI,1,2022-08-01,mlb
2022-08-11,BAL,-1,2022-08-01,mlb
2022-08-11,BOS,1,2022-08-01,mlb
2022-08-11,CHA,-1,2022-08-01,mlb
2022-08-11,CHN,1,2022-08-01,mlb
2022-08-11,CIN,-1,2022-08-01,mlb
2022-08-11,CLE,1,2022-08-01,mlb
2022-08-11,COL,1,2022-08-01,mlb
2022-08-11,DET,-1,2022-08-01,mlb
2022-08-11,HOU,1,2022-08-01,mlb
2022-08-11,KCA,1,2022-08-01,mlb
2022-08-11,MIA,1,2022-08-01,mlb
2022-08-11,PHI,-1,2022-08-01,mlb
2022-08-11,PIT,-1,2022-08-01,mlb
2022-08-11,SLN,-1,2022-08-01,mlb
2022-08-11,TEX,-1,2022-08-01,mlb
2022-08-12,ANA,-1,2022-08-01,mlb
2022-08-12,ARI,-1,2022-08-01,mlb
2022-08-12,ATL,1,2022-08-01,mlb
2022-08-12,BAL,1,2022-08-01,mlb
2022-08-12,BOS,1,2022-08-01,mlb
2022-08-12,CHA,1,2022-08-01,mlb
2022-08-12,CLE,1,2022-08-01,mlb
2022-08-12,COL,1,2022-08-01,mlb
2022-08-12,DET,-1,2022-08-01,mlb
2022-08-12,HOU,1,2022-08-01,mlb
2022-08-12,KCA,-1,2022-08-01,mlb
2022-08-12,LAN,1,2022-08-01,mlb
2022-08-12,MIA,-1,2022-08-01,mlb
2022-08-12,MIL,-1,2022-08-01,mlb
2022-08-12,MIN,1,2022-08-01,mlb
2022-08-12,NYA,-1,2022-08-01,mlb
2022-08-12,NYN,-1,2022-08-01,mlb
2022-08-12,OAK,-1,2022-08-01,mlb
2022-08-12,PHI,1,2022-08-01,mlb
2022-08-12,PIT,-1,2022-08-01,mlb
2022-08-12,SDN,1,2022-08-01,mlb
2022-08-12,SEA,1,2022-08-01,mlb
2022-08-12,SFN,1,2022-08-01,mlb
2022-08-12,SLN,1,2022-08-01,mlb
2022-08-12,TBA,-1,2022-08-01,mlb
2022-08-12,TEX,-1,2022-08-01,mlb
2022-08-12,TOR,-1,2022-08-01,mlb
2022-08-12,WAS,-1,2022-08-01,mlb
2022-08-13,ANA,1,2022-08-01,mlb
2022-08-13,ARI,1,2022-08-01,mlb
2022-08-13,ATL,1,2022-08-01,mlb
2022-08-13,ATL,1,2022-08-01,mlb
2022-08-13,BAL,-1,2022-08-01,mlb
2022-08-13,BOS,-1,2022-08-01,mlb
2022-08-13,CHA,1,2022-08-01,mlb
2022-08-13,CHN,1,2022-08-01,mlb
2022-08-13,CIN,-1,2022-08-01,mlb
2022-08-13,CLE,-1,2022-08-01,mlb
2022-08-13,COL,-1,2022-08-01,mlb
2022-08-13,DET,-1,2022-08-01,mlb
2022-08-13,HOU,1,2022-08-01,mlb
2022-08-13,KCA,-1,2022-08-01,mlb
2022-08-13,LAN,1,2022-08-01,mlb
2022-08-13,MIA,-1,2022-08-01,mlb
2022-08-13,MIA,-1,2022-08-01,mlb
2022-08-13,MIL,1,2022-08-01,mlb
2022-08-13,MIN,-1,2022-08-01,mlb
2022-08-13,NYA,1,2022-08-01,mlb
2022-08-13,NYN,1,2022-08-01,mlb
2022-08-13,OAK,-1,2022-08-01,mlb
2022-08-13,PHI,-1,2022-08-01,mlb
2022-08-13,PIT,-1,2022-08-01,mlb
2022-08-13,SDN,-1,2022-08-01,mlb
2022-08-13,SEA,-1,2022-08-01,mlb
2022-08-13,SFN,1,2022-08-01,mlb
2022-08-13,SLN,-1,2022-08-01,mlb
2022-08-13,TBA,1,2022-08-01,mlb
2022-08-13,TEX,1,2022-08-01,mlb
2022-08-13,TOR,1,2022-08-01,mlb
2022-08-13,WAS,1,2022-08-01,mlb
2022-08-14,ANA,1,2022-08-01,mlb
2022-08-14,ARI,1,2022-08-01,mlb
2022-08-14,ATL,1,2022-08-01,mlb
2022-08-14,BAL,-1,2022-08-01,mlb
2022-08-14,BOS,1,2022-08-01,mlb
2022-08-14,CHA,1,2022-08-01,mlb
2022-08-14,CHN,-1,2022-08-01,mlb
2022-08-14,CIN,1,2022-08-01,mlb
2022-08-14,CLE,1,2022-08-01,mlb
2022-08-14,COL,-1,2022-08-01,mlb
2022-08-14,DET,-1,2022-08-01,mlb
2022-08-14,HOU,1,2022-08-01,mlb
2022-08-14,KCA,1,2022-08-01,mlb
2022-08-14,LAN,-1,2022-08-01,mlb
2022-08-14,MIA,-1,2022-08-01,mlb
2022-08-14,MIL,-1,2022-08-01,mlb
2022-08-14,MIN,-1,2022-08-01,mlb
2022-08-14,NYA,-1,2022-08-01,mlb
2022-08-14,NYN,1,2022-08-01,mlb
2022-08-14,OAK,-1,2022-08-01,mlb
2022-08-14,PHI,-1,2022-08-01,mlb
2022-08-14,PIT,-1,2022-08-01,mlb
2022-08-14,SDN,1,2022-08-01,mlb
2022-08-14,SEA,-1,2022-08-01,mlb
2022-08-14,SFN,1,2022-08-01,mlb
2022-08-14,SLN,1,2022-08-01,mlb
2022-08-14,TBA,1,2022-08-01,mlb
2022-08-14,TEX,1,2022-08-01,mlb
2022-08-14,TOR,-1,2022-08-01,mlb
2022-08-14,WAS,-1,2022-08-01,mlb
2022-08-15,ANA,-1,2022-08-01,mlb
2022-08-15,ARI,-1,2022-08-01,mlb
2022-08-15,ATL,1,2022-08-01,mlb
2022-08-15,BAL,1,2022-08-01,mlb
2022-08-15,CHA,1,2022-08-01,mlb
2022-08-15,CHN,-1,2022-08-01,mlb
2022-08-15,CIN,-1,2022-08-01,mlb
2022-08-15,CLE,1,2022-08-01,mlb
2022-08-15,CLE,-1,2022-08-01,mlb
2022-08-15,DET,-1,2022-08-01,mlb
2022-08-15,DET,1,2022-08-01,mlb
2022-08-15,HOU,-1,2022-08-01,mlb
2022-08-15,KCA,-1,2022-08-01,mlb
2022-08-15,LAN,1,2022-08-01,mlb
2022-08-15,MIA,1,2022-08-01,mlb
2022-08-15,MIL,-1,2022-08-01,mlb
2022-08-15,MIN,1,2022-08-01,mlb
2022-08-15,NYA,-1,2022-08-01,mlb
2022-08-15,NYN,-1,2022-08-01,mlb
2022-08-15,OAK,-1,2022-08-01,mlb
2022-08-15,PHI,1,2022-08-01,mlb
2022-08-15,SDN,-1,2022-08-01,mlb
2022-08-15,SEA,1,2022-08-01,mlb
2022-08-15,SFN,1,2022-08-01,mlb
2022-08-15,TBA,1,2022-08-01,mlb
2022-08-15,TEX,1,2022-08-01,mlb
2022-08-15,TOR,-1,2022-08-01,mlb
2022-08-15,WAS,1,2022-08-01,mlb
2022-08-16,ANA,-1,2022-08-01,mlb
2022-08-16,ARI,-1,2022-08-01,mlb
2022-08-16,ATL,1,2022-08-01,mlb
2022-08-16,BAL,1,2022-08-01,mlb
2022-08-16,BOS,1,2022-08-01,mlb
2022-08-16,CHA,1,2022-08-01,mlb
2022-08-16,CHN,1,2022-08-01,mlb
2022-08-16,CIN,-1,2022-08-01,mlb
2022-08-16,CLE,-1,2022-08-01,mlb
2022-08-16,COL,-1,2022-08-01,mlb
2022-08-16,DET,1,2022-08-01,mlb
2022-08-16,HOU,-1,2022-08-01,mlb
2022-08-16,KCA,-1,2022-08-01,mlb
2022-08-16,LAN,-1,2022-08-01,mlb
2022-08-16,MIA,1,2022-08-01,mlb
2022-08-16,MIL,1,2022-08-01,mlb
2022-08-16,MIN,1,2022-08-01,mlb
2022-08-16,NYA,-1,2022-08-01,mlb
2022-08-16,NYN,-1,2022-08-01,mlb
2022-08-16,OAK,1,2022-08-01,mlb
2022-08-16,PHI,1,2022-08-01,mlb
2022-08-16,PIT,-1,2022-08-01,mlb
2022-08-16,SDN,-1,2022-08-01,mlb
2022-08-16,SEA,1,2022-08-01,mlb
2022-08-16,SFN,1,2022-08-01,mlb
2022-08-16,SLN,1,2022-08-01,mlb
2022-08-16,TBA,1,2022-08-01,mlb
2022-08-16,TEX,-1,2022-08-01,mlb
2022-08-16,TOR,-1,2022-08-01,mlb
2022-08-16,WAS,-1,2022-08-01,mlb
2022-08-17,ANA,-1,2022-08-01,mlb
2022-08-17,ARI,1,2022-08-01,mlb
2022-08-17,ATL,-1,2022-08-01,mlb
2022-08-17,BAL,-1,2022-08-01,mlb
2022-08-17,BOS,1,2022-08-01,mlb
2022-08-17,CHA,-1,2022-08-01,mlb
2022-08-17,CHN,1,2022-08-01,mlb
2022-08-17,CIN,1,2022-08-01,mlb
2022-08-17,CLE,1,2022-08-01,mlb
2022-08-17,COL,-1,2022-08-01,mlb
2022-08-17,DET,-1,2022-08-01,mlb
2022-08-17,HOU,1,2022-08-01,mlb
2022-08-17,KCA,-1,2022-08-01,mlb
2022-08-17,LAN,1,2022-08-01,mlb
2022-08-17,MIA,-1,2022-08-01,mlb
2022-08-17,MIL,-1,2022-08-01,mlb
2022-08-17,MIN,1,2022-08-01,mlb
2022-08-17,NYA,1,2022-08-01,mlb
2022-08-17,NYN,1,2022-08-01,mlb
2022-08-17,OAK,1,2022-08-01,mlb
2022-08-17,PHI,-1,2022-08-01,mlb
2022-08-17,PIT,-1,2022-08-01,mlb
2022-08-17,SDN,1,2022-08-01,mlb
2022-08-17,SEA,1,2022-08-01,mlb
2022-08-17,SFN,-1,2022-08-01,mlb
2022-08-17,SLN,1,2022-08-01,mlb
2022-08-17,TBA,-1,2022-08-01,mlb
2022-08-17,TEX,-1,2022-08-01,mlb
2022-08-17,TOR,1,2022-08-01,mlb
2022-08-17,WAS,-1,2022-08-01,mlb
2022-08-18,ARI,1,2022-08-01,mlb
2022-08-18,ATL,1,2022-08-01,mlb
2022-08-18,BAL,-1,2022-08-01,mlb
2022-08-18,BOS,-1,2022-08-01,mlb
2022-08-18,CHA,-1,2022-08-01,mlb
2022-08-18,CHN,1,2022-08-01,mlb
2022-08-18,COL,-1,2022-08-01,mlb
2022-08-18,HOU,1,2022-08-01,mlb
2022-08-18,KCA,-1,2022-08-01,mlb
2022-08-18,LAN,-1,2022-08-01,mlb
2022-08-18,MIL,1,2022-08-01,mlb
2022-08-18,NYA,-1,2022-08-01,mlb
2022-08-18,NYN,-1,2022-08-01,mlb
2022-08-18,OAK,-1,2022-08-01,mlb
2022-08-18,PIT,1,2022-08-01,mlb
2022-08-18,SDN,-1,2022-08-01,mlb
2022-08-18,SFN,-1,2022-08-01,mlb
2022-08-18,SLN,1,2022-08-01,mlb
2022-08-18,TBA,1,2022-08-01,mlb
2022-08-18,TEX,1,2022-08-01,mlb
2022-08-18,TOR,1,2022-08-01,mlb
2022-08-18,WAS,1,2022-08-01,mlb
2022-08-19,ANA,1,2022-08-01,mlb
2022-08-19,ARI,-1,2022-08-01,mlb
2022-08-19,ATL,1,2022-08-01,mlb
2022-08-19,BAL,1,2022-08-01,mlb
2022-08-19,BOS,-1,2022-08-01,mlb
2022-08-19,CHA,-1,2022-08-01,mlb
2022-08-19,CHN,1,2022-08-01,mlb
2022-08-19,CIN,-1,2022-08-01,mlb
2022-08-19,CLE,1,2022-08-01,mlb
2022-08-19,COL,1,2022-08-01,mlb
2022-08-19,DET,-1,2022-08-01,mlb
2022-08-19,HOU,-1,2022-08-01,mlb
2022-08-19,KCA,1,2022-08-01,mlb
2022-08-19,LAN,1,2022-08-01,mlb
2022-08-19,MIA,-1,2022-08-01,mlb
2022-08-19,MIL,-1,2022-08-01,mlb
2022-08-19,MIN,1,2022-08-01,mlb
2022-08-19,NYA,-1,2022-08-01,mlb
2022-08-19,NYN,1,2022-08-01,mlb
2022-08-19,OAK,-1,2022-08-01,mlb
2022-08-19,PHI,-1,2022-08-01,mlb
2022-08-19,PIT,1,2022-08-01,mlb
2022-08-19,SDN,-1,2022-08-01,mlb
2022-08-19,SEA,1,2022-08-01,mlb
2022-08-19,SFN,-1,2022-08-01,mlb
2022-08-19,SLN,1,2022-08-01,mlb
2022-08-19,TBA,-1,2022-08-01,mlb
2022-08-19,TEX,-1,2022-08-01,mlb
2022-08-19,TOR,1,2022-08-01,mlb
2022-08-19,WAS,1,2022-08-01,mlb
2022-08-20,ANA,-1,2022-08-01,mlb
2022-08-20,ARI,-1,2022-08-01,mlb
2022-08-20,ATL,1,2022-08-01,mlb
2022-08-20,BAL,-1,2022-08-01,mlb
2022-08-20,BOS,1,2022-08-01,mlb
2022-08-20,CHA,1,2022-08-01,mlb
2022-08-20,CHN,1,2022-08-01,mlb
2022-08-20,CIN,1,2022-08-01,mlb
2022-08-20,CLE,-1,2022-08-01,mlb
2022-08-20,COL,1,2022-08-01,mlb
2022-08-20,DET,1,2022-08-01,mlb
2022-08-20,HOU,-1,2022-08-01,mlb
2022-08-20,KCA,-1,2022-08-01,mlb
2022-08-20,LAN,1,2022-08-01,mlb
2022-08-20,MIA,-1,2022-08-01,mlb
2022-08-20,MIL,-1,2022-08-01,mlb
2022-08-20,MIN,-1,2022-08-01,mlb
2022-08-20,NYA,-1,2022-08-01,mlb
2022-08-20,NYN,1,2022-08-01,mlb
2022-08-20,NYN,-1,2022-08-01,mlb
2022-08-20,OAK,1,2022-08-01,mlb
2022-08-20,PHI,-1,2022-08-01,mlb
2022-08-20,PHI,1,2022-08-01,mlb
2022-08-20,PIT,-1,2022-08-01,mlb
2022-08-20,SDN,1,2022-08-01,mlb
2022-08-20,SEA,-1,2022-08-01,mlb
2022-08-20,SFN,-1,2022-08-01,mlb
2022-08-20,SLN,1,2022-08-01,mlb
2022-08-20,TBA,1,2022-08-01,mlb
2022-08-20,TEX,1,2022-08-01,mlb
2022-08-20,TOR,1,2022-08-01,mlb
2022-08-20,WAS,-1,2022-08-01,mlb
2022-08-21,ANA,-1,2022-08-01,mlb
2022-08-21,ARI,-1,2022-08-01,mlb
2022-08-21,ATL,-1,2022-08-01,mlb
2022-08-21,BAL,1,2022-08-01,mlb
2022-08-21,BOS,-1,2022-08-01,mlb
2022-08-21,CHN,-1,2022-08-01,mlb
2022-08-21,CIN,1,2022-08-01,mlb
2022-08-21,COL,-1,2022-08-01,mlb
2022-08-21,DET,1,2022-08-01,mlb
2022-08-21,HOU,1,2022-08-01,mlb
2022-08-21,KCA,-1,2022-08-01,mlb
2022-08-21,LAN,1,2022-08-01,mlb
2022-08-21,MIA,-1,2022-08-01,mlb
2022-08-21,MIL,1,2022-08-01,mlb
2022-08-21,MIN,-1,2022-08-01,mlb
2022-08-21,NYA,1,2022-08-01,mlb
2022-08-21,NYN,1,2022-08-01,mlb
2022-08-21,OAK,1,2022-08-01,mlb
2022-08-21,PHI,-1,2022-08-01,mlb
2022-08-21,PIT,-1,2022-08-01,mlb
2022-08-21,SDN,1,2022-08-01,mlb
2022-08-21,SEA,-1,2022-08-01,mlb
2022-08-21,SFN,1,2022-08-01,mlb
2022-08-21,SLN,1,2022-08-01,mlb
2022-08-21,TBA,1,2022-08-01,mlb
2022-08-21,TEX,1,2022-08-01,mlb
2022-08-21,TOR,-1,2022-08-01,mlb
2022-08-21,WAS,-1,2022-08-01,mlb
2022-08-22,ANA,-1,2022-08-01,mlb
2022-08-22,ATL,1,2022-08-01,mlb
2022-08-22,CHA,-1,2022-08-01,mlb
2022-08-22,CHN,-1,2022-08-01,mlb
2022-08-22,CIN,-1,2022-08-01,mlb
2022-08-22,KCA,1,2022-08-01,mlb
2022-08-22,LAN,-1,2022-08-01,mlb
2022-08-22,MIA,1,2022-08-01,mlb
2022-08-22,MIL,1,2022-08-01,mlb
2022-08-22,MIN,-1,2022-08-01,mlb
2022-08-22,NYA,1,2022-08-01,mlb
2022-08-22,NYN,-1,2022-08-01,mlb
2022-08-22,OAK,-1,2022-08-01,mlb
2022-08-22,PHI,1,2022-08-01,mlb
2022-08-22,PIT,-1,2022-08-01,mlb
2022-08-22,SLN,1,2022-08-01,mlb
2022-08-22,TBA,1,2022-08-01,mlb
2022-08-22,TEX,1,2022-08-01,mlb
2022-08-23,ANA,-1,2022-08-01,mlb
2022-08-23,ARI,1,2022-08-01,mlb
2022-08-23,ATL,1,2022-08-01,mlb
2022-08-23,BAL,1,2022-08-01,mlb
2022-08-23,BOS,-1,2022-08-01,mlb
2022-08-23,CHA,-1,2022-08-01,mlb
2022-08-23,CHN,1,2022-08-01,mlb
2022-08-23,CHN,-1,2022-08-01,mlb
2022-08-23,CIN,-1,2022-08-01,mlb
2022-08-23,CLE,1,2022-08-01,mlb
2022-08-23,COL,1,2022-08-01,mlb
2022-08-23,DET,-1,2022-08-01,mlb
2022-08-23,HOU,1,2022-08-01,mlb
2022-08-23,KCA,-1,2022-08-01,mlb
2022-08-23,LAN,1,2022-08-01,mlb
2022-08-23,MIA,1,2022-08-01,mlb
2022-08-23,MIL,-1,2022-08-01,mlb
2022-08-23,MIN,-1,2022-08-01,mlb
