date,team,index_score,month,league
2025-02-06,Minnesota Wild,1,2025-02-01,nhl
2025-02-06,New Jersey Devils,-1,2025-02-01,nhl
2025-02-06,Ottawa Senators,-1,2025-02-01,nhl
2025-02-06,Philadelphia Flyers,-1,2025-02-01,nhl
2025-02-06,San Jose Sharks,-1,2025-02-01,nhl
2025-02-06,Seattle Kraken,-1,2025-02-01,nhl
2025-02-06,St. Louis Blues,-1,2025-02-01,nhl
2025-02-06,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-06,Toronto Maple Leafs,1,2025-02-01,nhl
2025-02-06,Utah Hockey Club,1,2025-02-01,nhl
2025-02-06,Vancouver Canucks,1,2025-02-01,nhl
2025-02-06,Vegas Golden Knights,1,2025-02-01,nhl
2025-02-06,Washington Capitals,1,2025-02-01,nhl
2025-02-07,Chicago Blackhawks,1,2025-02-01,nhl
2025-02-07,Colorado Avalanche,1,2025-02-01,nhl
2025-02-07,Dallas Stars,-1,2025-02-01,nhl
2025-02-07,Edmonton Oilers,-1,2025-02-01,nhl
2025-02-07,Los Angeles Kings,1,2025-02-01,nhl
2025-02-07,Nashville Predators,-1,2025-02-01,nhl
2025-02-07,New York Islanders,-1,2025-02-01,nhl
2025-02-07,New York Rangers,-1,2025-02-01,nhl
2025-02-07,Pittsburgh Penguins,1,2025-02-01,nhl
2025-02-07,Winnipeg Jets,1,2025-02-01,nhl
2025-02-08,Anaheim Ducks,1,2025-02-01,nhl
2025-02-08,Boston Bruins,-1,2025-02-01,nhl
2025-02-08,Buffalo Sabres,-1,2025-02-01,nhl
2025-02-08,Calgary Flames,-1,2025-02-01,nhl
2025-02-08,Carolina Hurricanes,1,2025-02-01,nhl
2025-02-08,Chicago Blackhawks,-1,2025-02-01,nhl
2025-02-08,Columbus Blue Jackets,-1,2025-02-01,nhl
2025-02-08,Dallas Stars,1,2025-02-01,nhl
2025-02-08,Detroit Red Wings,-1,2025-02-01,nhl
2025-02-08,Florida Panthers,1,2025-02-01,nhl
2025-02-08,Los Angeles Kings,-1,2025-02-01,nhl
2025-02-08,Minnesota Wild,1,2025-02-01,nhl
2025-02-08,Montreal Canadiens,-1,2025-02-01,nhl
2025-02-08,Nashville Predators,1,2025-02-01,nhl
2025-02-08,New Jersey Devils,1,2025-02-01,nhl
2025-02-08,New York Islanders,-1,2025-02-01,nhl
2025-02-08,New York Rangers,1,2025-02-01,nhl
2025-02-08,Ottawa Senators,-1,2025-02-01,nhl
2025-02-08,Philadelphia Flyers,1,2025-02-01,nhl
2025-02-08,Pittsburgh Penguins,-1,2025-02-01,nhl
2025-02-08,San Jose Sharks,-1,2025-02-01,nhl
2025-02-08,Seattle Kraken,1,2025-02-01,nhl
2025-02-08,St. Louis Blues,1,2025-02-01,nhl
2025-02-08,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-08,Toronto Maple Leafs,-1,2025-02-01,nhl
2025-02-08,Utah Hockey Club,-1,2025-02-01,nhl
2025-02-08,Vancouver Canucks,1,2025-02-01,nhl
2025-02-08,Vegas Golden Knights,1,2025-02-01,nhl
2025-02-09,Montreal Canadiens,-1,2025-02-01,nhl
2025-02-09,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-09,Utah Hockey Club,1,2025-02-01,nhl
2025-02-09,Washington Capitals,-1,2025-02-01,nhl
2025-02-22,Anaheim Ducks,1,2025-02-01,nhl
2025-02-22,Boston Bruins,-1,2025-02-01,nhl
2025-02-22,Buffalo Sabres,1,2025-02-01,nhl
2025-02-22,Carolina Hurricanes,-1,2025-02-01,nhl
2025-02-22,Chicago Blackhawks,-1,2025-02-01,nhl
2025-02-22,Colorado Avalanche,-1,2025-02-01,nhl
2025-02-22,Columbus Blue Jackets,1,2025-02-01,nhl
2025-02-22,Dallas Stars,1,2025-02-01,nhl
2025-02-22,Detroit Red Wings,-1,2025-02-01,nhl
2025-02-22,Edmonton Oilers,-1,2025-02-01,nhl
2025-02-22,Florida Panthers,-1,2025-02-01,nhl
2025-02-22,Los Angeles Kings,1,2025-02-01,nhl
2025-02-22,Minnesota Wild,1,2025-02-01,nhl
2025-02-22,Montreal Canadiens,1,2025-02-01,nhl
2025-02-22,Nashville Predators,1,2025-02-01,nhl
2025-02-22,New Jersey Devils,-1,2025-02-01,nhl
2025-02-22,New York Rangers,-1,2025-02-01,nhl
2025-02-22,Ottawa Senators,-1,2025-02-01,nhl
2025-02-22,Philadelphia Flyers,1,2025-02-01,nhl
2025-02-22,Pittsburgh Penguins,-1,2025-02-01,nhl
2025-02-22,Seattle Kraken,1,2025-02-01,nhl
2025-02-22,St. Louis Blues,-1,2025-02-01,nhl
2025-02-22,Toronto Maple Leafs,1,2025-02-01,nhl
2025-02-22,Utah Hockey Club,-1,2025-02-01,nhl
2025-02-22,Vancouver Canucks,-1,2025-02-01,nhl
2025-02-22,Vegas Golden Knights,1,2025-02-01,nhl
2025-02-22,Washington Capitals,1,2025-02-01,nhl
2025-02-22,Winnipeg Jets,1,2025-02-01,nhl
2025-02-23,Anaheim Ducks,-1,2025-02-01,nhl
2025-02-23,Calgary Flames,1,2025-02-01,nhl
2025-02-23,Chicago Blackhawks,-1,2025-02-01,nhl
2025-02-23,Colorado Avalanche,-1,2025-02-01,nhl
2025-02-23,Dallas Stars,1,2025-02-01,nhl
2025-02-23,Detroit Red Wings,1,2025-02-01,nhl
2025-02-23,Edmonton Oilers,-1,2025-02-01,nhl
2025-02-23,Nashville Predators,-1,2025-02-01,nhl
2025-02-23,New Jersey Devils,1,2025-02-01,nhl
2025-02-23,New York Islanders,-1,2025-02-01,nhl
2025-02-23,New York Rangers,1,2025-02-01,nhl
2025-02-23,Pittsburgh Penguins,-1,2025-02-01,nhl
2025-02-23,San Jose Sharks,-1,2025-02-01,nhl
2025-02-23,Seattle Kraken,-1,2025-02-01,nhl
2025-02-23,St. Louis Blues,1,2025-02-01,nhl
2025-02-23,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-23,Toronto Maple Leafs,1,2025-02-01,nhl
2025-02-23,Utah Hockey Club,1,2025-02-01,nhl
2025-02-23,Vancouver Canucks,-1,2025-02-01,nhl
2025-02-23,Washington Capitals,1,2025-02-01,nhl
2025-02-24,Los Angeles Kings,1,2025-02-01,nhl
2025-02-24,San Jose Sharks,-1,2025-02-01,nhl
2025-02-24,Vegas Golden Knights,-1,2025-02-01,nhl
2025-02-24,Winnipeg Jets,1,2025-02-01,nhl
2025-02-25,Anaheim Ducks,-1,2025-02-01,nhl
2025-02-25,Boston Bruins,-1,2025-02-01,nhl
2025-02-25,Buffalo Sabres,1,2025-02-01,nhl
2025-02-25,Calgary Flames,1,2025-02-01,nhl
2025-02-25,Carolina Hurricanes,-1,2025-02-01,nhl
2025-02-25,Chicago Blackhawks,-1,2025-02-01,nhl
2025-02-25,Columbus Blue Jackets,1,2025-02-01,nhl
2025-02-25,Dallas Stars,-1,2025-02-01,nhl
2025-02-25,Detroit Red Wings,1,2025-02-01,nhl
2025-02-25,Edmonton Oilers,-1,2025-02-01,nhl
2025-02-25,Florida Panthers,1,2025-02-01,nhl
2025-02-25,Minnesota Wild,-1,2025-02-01,nhl
2025-02-25,Montreal Canadiens,1,2025-02-01,nhl
2025-02-25,Nashville Predators,-1,2025-02-01,nhl
2025-02-25,New York Islanders,-1,2025-02-01,nhl
2025-02-25,New York Rangers,1,2025-02-01,nhl
2025-02-25,Philadelphia Flyers,1,2025-02-01,nhl
2025-02-25,Pittsburgh Penguins,-1,2025-02-01,nhl
2025-02-25,Seattle Kraken,-1,2025-02-01,nhl
2025-02-25,St. Louis Blues,1,2025-02-01,nhl
2025-02-25,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-25,Toronto Maple Leafs,1,2025-02-01,nhl
2025-02-25,Utah Hockey Club,1,2025-02-01,nhl
2025-02-25,Washington Capitals,-1,2025-02-01,nhl
2025-02-26,Colorado Avalanche,1,2025-02-01,nhl
2025-02-26,Los Angeles Kings,-1,2025-02-01,nhl
2025-02-26,New Jersey Devils,-1,2025-02-01,nhl
2025-02-26,Ottawa Senators,-1,2025-02-01,nhl
2025-02-26,Vancouver Canucks,1,2025-02-01,nhl
2025-02-26,Winnipeg Jets,1,2025-02-01,nhl
2025-02-27,Anaheim Ducks,1,2025-02-01,nhl
2025-02-27,Boston Bruins,-1,2025-02-01,nhl
2025-02-27,Buffalo Sabres,-1,2025-02-01,nhl
2025-02-27,Calgary Flames,-1,2025-02-01,nhl
2025-02-27,Carolina Hurricanes,1,2025-02-01,nhl
2025-02-27,Chicago Blackhawks,-1,2025-02-01,nhl
2025-02-27,Columbus Blue Jackets,1,2025-02-01,nhl
2025-02-27,Detroit Red Wings,-1,2025-02-01,nhl
2025-02-27,Edmonton Oilers,-1,2025-02-01,nhl
2025-02-27,Florida Panthers,1,2025-02-01,nhl
2025-02-27,Minnesota Wild,-1,2025-02-01,nhl
2025-02-27,Montreal Canadiens,1,2025-02-01,nhl
2025-02-27,Nashville Predators,1,2025-02-01,nhl
2025-02-27,New York Islanders,1,2025-02-01,nhl
2025-02-27,Philadelphia Flyers,-1,2025-02-01,nhl
2025-02-27,Pittsburgh Penguins,1,2025-02-01,nhl
2025-02-27,San Jose Sharks,-1,2025-02-01,nhl
2025-02-27,St. Louis Blues,1,2025-02-01,nhl
2025-02-27,Tampa Bay Lightning,1,2025-02-01,nhl
2025-02-27,Utah Hockey Club,1,2025-02-01,nhl
2025-02-27,Vancouver Canucks,-1,2025-02-01,nhl
2025-02-27,Vegas Golden Knights,1,2025-02-01,nhl
2025-02-27,Washington Capitals,-1,2025-02-01,nhl
2025-02-27,Winnipeg Jets,-1,2025-02-01,nhl
2025-02-28,Colorado Avalanche,1,2025-02-01,nhl
2025-02-28,Dallas Stars,1,2025-02-01,nhl
2025-02-28,Los Angeles Kings,-1,2025-02-01,nhl
2025-02-28,Minnesota Wild,-1,2025-02-01,nhl
2025-02-28,New York Rangers,-1,2025-02-01,nhl
2025-02-28,Toronto Maple Leafs,1,2025-02-01,nhl
2025-03-01,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-01,Boston Bruins,1,2025-03-01,nhl
2025-03-01,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-01,Calgary Flames,-1,2025-03-01,nhl
2025-03-01,Carolina Hurricanes,-1,2025-03-01,nhl
2025-03-01,Chicago Blackhawks,1,2025-03-01,nhl
2025-03-01,Columbus Blue Jackets,1,2025-03-01,nhl
2025-03-01,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-01,Edmonton Oilers,1,2025-03-01,nhl
2025-03-01,Florida Panthers,1,2025-03-01,nhl
2025-03-01,Los Angeles Kings,-1,2025-03-01,nhl
2025-03-01,Montreal Canadiens,1,2025-03-01,nhl
2025-03-01,Nashville Predators,-1,2025-03-01,nhl
2025-03-01,New Jersey Devils,1,2025-03-01,nhl
2025-03-01,New York Islanders,1,2025-03-01,nhl
2025-03-01,Ottawa Senators,1,2025-03-01,nhl
2025-03-01,Philadelphia Flyers,1,2025-03-01,nhl
2025-03-01,Pittsburgh Penguins,-1,2025-03-01,nhl
2025-03-01,San Jose Sharks,-1,2025-03-01,nhl
2025-03-01,Seattle Kraken,1,2025-03-01,nhl
2025-03-01,St. Louis Blues,1,2025-03-01,nhl
2025-03-01,Tampa Bay Lightning,1,2025-03-01,nhl
2025-03-01,Utah Hockey Club,-1,2025-03-01,nhl
2025-03-01,Vancouver Canucks,-1,2025-03-01,nhl
2025-03-01,Washington Capitals,-1,2025-03-01,nhl
2025-03-01,Winnipeg Jets,-1,2025-03-01,nhl
2025-03-02,Boston Bruins,-1,2025-03-01,nhl
2025-03-02,Calgary Flames,-1,2025-03-01,nhl
2025-03-02,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-02,Dallas Stars,1,2025-03-01,nhl
2025-03-02,Minnesota Wild,1,2025-03-01,nhl
2025-03-02,Nashville Predators,-1,2025-03-01,nhl
2025-03-02,New Jersey Devils,-1,2025-03-01,nhl
2025-03-02,New York Rangers,1,2025-03-01,nhl
2025-03-02,Pittsburgh Penguins,-1,2025-03-01,nhl
2025-03-02,St. Louis Blues,-1,2025-03-01,nhl
2025-03-02,Toronto Maple Leafs,1,2025-03-01,nhl
2025-03-02,Vegas Golden Knights,1,2025-03-01,nhl
2025-03-03,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-03,Chicago Blackhawks,1,2025-03-01,nhl
2025-03-03,Florida Panthers,1,2025-03-01,nhl
2025-03-03,Los Angeles Kings,-1,2025-03-01,nhl
2025-03-03,Montreal Canadiens,1,2025-03-01,nhl
2025-03-03,New York Islanders,-1,2025-03-01,nhl
2025-03-03,New York Rangers,1,2025-03-01,nhl
2025-03-03,Ottawa Senators,-1,2025-03-01,nhl
2025-03-03,San Jose Sharks,1,2025-03-01,nhl
2025-03-03,Tampa Bay Lightning,-1,2025-03-01,nhl
2025-03-03,Toronto Maple Leafs,-1,2025-03-01,nhl
2025-03-03,Washington Capitals,1,2025-03-01,nhl
2025-03-04,Anaheim Ducks,1,2025-03-01,nhl
2025-03-04,Boston Bruins,-1,2025-03-01,nhl
2025-03-04,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-04,Calgary Flames,1,2025-03-01,nhl
2025-03-04,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-04,Colorado Avalanche,1,2025-03-01,nhl
2025-03-04,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-04,Dallas Stars,1,2025-03-01,nhl
2025-03-04,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-04,Edmonton Oilers,-1,2025-03-01,nhl
2025-03-04,Minnesota Wild,1,2025-03-01,nhl
2025-03-04,Nashville Predators,1,2025-03-01,nhl
2025-03-04,New Jersey Devils,-1,2025-03-01,nhl
2025-03-04,New York Islanders,1,2025-03-01,nhl
2025-03-04,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-04,Pittsburgh Penguins,-1,2025-03-01,nhl
2025-03-04,San Jose Sharks,1,2025-03-01,nhl
2025-03-04,Seattle Kraken,-1,2025-03-01,nhl
2025-03-04,Tampa Bay Lightning,1,2025-03-01,nhl
2025-03-04,Winnipeg Jets,-1,2025-03-01,nhl
2025-03-05,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-05,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-05,Los Angeles Kings,-1,2025-03-01,nhl
2025-03-05,New York Rangers,-1,2025-03-01,nhl
2025-03-05,Ottawa Senators,1,2025-03-01,nhl
2025-03-05,St. Louis Blues,1,2025-03-01,nhl
2025-03-05,Toronto Maple Leafs,-1,2025-03-01,nhl
2025-03-05,Vancouver Canucks,1,2025-03-01,nhl
2025-03-05,Vegas Golden Knights,1,2025-03-01,nhl
2025-03-05,Washington Capitals,1,2025-03-01,nhl
2025-03-06,Boston Bruins,-1,2025-03-01,nhl
2025-03-06,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-06,Calgary Flames,-1,2025-03-01,nhl
2025-03-06,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-06,Colorado Avalanche,1,2025-03-01,nhl
2025-03-06,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-06,Dallas Stars,1,2025-03-01,nhl
2025-03-06,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-06,Edmonton Oilers,1,2025-03-01,nhl
2025-03-06,Florida Panthers,1,2025-03-01,nhl
2025-03-06,Montreal Canadiens,-1,2025-03-01,nhl
2025-03-06,Nashville Predators,1,2025-03-01,nhl
2025-03-06,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-06,San Jose Sharks,-1,2025-03-01,nhl
2025-03-06,Seattle Kraken,-1,2025-03-01,nhl
2025-03-06,Tampa Bay Lightning,1,2025-03-01,nhl
2025-03-06,Utah Hockey Club,1,2025-03-01,nhl
2025-03-06,Winnipeg Jets,1,2025-03-01,nhl
2025-03-07,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-07,Chicago Blackhawks,1,2025-03-01,nhl
2025-03-07,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-07,Minnesota Wild,-1,2025-03-01,nhl
2025-03-07,New Jersey Devils,-1,2025-03-01,nhl
2025-03-07,Pittsburgh Penguins,-1,2025-03-01,nhl
2025-03-07,St. Louis Blues,1,2025-03-01,nhl
2025-03-07,Utah Hockey Club,-1,2025-03-01,nhl
2025-03-07,Vancouver Canucks,1,2025-03-01,nhl
2025-03-07,Vegas Golden Knights,1,2025-03-01,nhl
2025-03-07,Washington Capitals,1,2025-03-01,nhl
2025-03-07,Winnipeg Jets,1,2025-03-01,nhl
2025-03-08,Boston Bruins,1,2025-03-01,nhl
2025-03-08,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-08,Calgary Flames,1,2025-03-01,nhl
2025-03-08,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-08,Colorado Avalanche,1,2025-03-01,nhl
2025-03-08,Dallas Stars,-1,2025-03-01,nhl
2025-03-08,Edmonton Oilers,1,2025-03-01,nhl
2025-03-08,Florida Panthers,1,2025-03-01,nhl
2025-03-08,Los Angeles Kings,1,2025-03-01,nhl
2025-03-08,Montreal Canadiens,-1,2025-03-01,nhl
2025-03-08,Nashville Predators,1,2025-03-01,nhl
2025-03-08,New York Islanders,1,2025-03-01,nhl
2025-03-08,New York Rangers,-1,2025-03-01,nhl
2025-03-08,Ottawa Senators,1,2025-03-01,nhl
2025-03-08,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-08,San Jose Sharks,-1,2025-03-01,nhl
2025-03-08,Seattle Kraken,1,2025-03-01,nhl
2025-03-08,St. Louis Blues,-1,2025-03-01,nhl
2025-03-08,Tampa Bay Lightning,-1,2025-03-01,nhl
2025-03-08,Toronto Maple Leafs,-1,2025-03-01,nhl
2025-03-09,Anaheim Ducks,1,2025-03-01,nhl
2025-03-09,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-09,Columbus Blue Jackets,1,2025-03-01,nhl
2025-03-09,Dallas Stars,1,2025-03-01,nhl
2025-03-09,Los Angeles Kings,1,2025-03-01,nhl
2025-03-09,Minnesota Wild,-1,2025-03-01,nhl
2025-03-09,New Jersey Devils,1,2025-03-01,nhl
2025-03-09,New York Islanders,-1,2025-03-01,nhl
2025-03-09,New York Rangers,-1,2025-03-01,nhl
2025-03-09,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-09,Pittsburgh Penguins,1,2025-03-01,nhl
2025-03-09,Seattle Kraken,-1,2025-03-01,nhl
2025-03-09,Vancouver Canucks,-1,2025-03-01,nhl
2025-03-09,Vegas Golden Knights,-1,2025-03-01,nhl
2025-03-09,Washington Capitals,1,2025-03-01,nhl
2025-03-09,Winnipeg Jets,-1,2025-03-01,nhl
2025-03-10,Buffalo Sabres,1,2025-03-01,nhl
2025-03-10,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-10,Colorado Avalanche,1,2025-03-01,nhl
2025-03-10,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-10,Edmonton Oilers,-1,2025-03-01,nhl
2025-03-10,Ottawa Senators,1,2025-03-01,nhl
2025-03-10,Toronto Maple Leafs,1,2025-03-01,nhl
2025-03-10,Utah Hockey Club,-1,2025-03-01,nhl
2025-03-11,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-11,Boston Bruins,1,2025-03-01,nhl
2025-03-11,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-11,Colorado Avalanche,-1,2025-03-01,nhl
2025-03-11,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-11,Florida Panthers,-1,2025-03-01,nhl
2025-03-11,Los Angeles Kings,1,2025-03-01,nhl
2025-03-11,Minnesota Wild,1,2025-03-01,nhl
2025-03-11,Montreal Canadiens,1,2025-03-01,nhl
2025-03-11,Nashville Predators,1,2025-03-01,nhl
2025-03-11,New Jersey Devils,1,2025-03-01,nhl
2025-03-11,New York Islanders,-1,2025-03-01,nhl
2025-03-11,New York Rangers,-1,2025-03-01,nhl
2025-03-11,Ottawa Senators,1,2025-03-01,nhl
2025-03-11,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-11,Pittsburgh Penguins,1,2025-03-01,nhl
2025-03-11,San Jose Sharks,-1,2025-03-01,nhl
2025-03-11,Tampa Bay Lightning,-1,2025-03-01,nhl
2025-03-11,Vancouver Canucks,-1,2025-03-01,nhl
2025-03-11,Vegas Golden Knights,-1,2025-03-01,nhl
2025-03-11,Washington Capitals,1,2025-03-01,nhl
2025-03-11,Winnipeg Jets,1,2025-03-01,nhl
2025-03-12,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-12,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-12,Calgary Flames,-1,2025-03-01,nhl
2025-03-12,Detroit Red Wings,1,2025-03-01,nhl
2025-03-12,Montreal Canadiens,-1,2025-03-01,nhl
2025-03-12,Seattle Kraken,1,2025-03-01,nhl
2025-03-12,Utah Hockey Club,1,2025-03-01,nhl
2025-03-12,Vancouver Canucks,1,2025-03-01,nhl
2025-03-13,Boston Bruins,-1,2025-03-01,nhl
2025-03-13,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-13,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-13,Edmonton Oilers,-1,2025-03-01,nhl
2025-03-13,Florida Panthers,1,2025-03-01,nhl
2025-03-13,Los Angeles Kings,1,2025-03-01,nhl
2025-03-13,Minnesota Wild,-1,2025-03-01,nhl
2025-03-13,New Jersey Devils,1,2025-03-01,nhl
2025-03-13,New York Rangers,1,2025-03-01,nhl
2025-03-13,Ottawa Senators,1,2025-03-01,nhl
2025-03-13,Philadelphia Flyers,1,2025-03-01,nhl
2025-03-13,Pittsburgh Penguins,1,2025-03-01,nhl
2025-03-13,San Jose Sharks,1,2025-03-01,nhl
2025-03-13,St. Louis Blues,-1,2025-03-01,nhl
2025-03-13,Tampa Bay Lightning,-1,2025-03-01,nhl
2025-03-13,Toronto Maple Leafs,-1,2025-03-01,nhl
2025-03-13,Vegas Golden Knights,1,2025-03-01,nhl
2025-03-13,Washington Capitals,-1,2025-03-01,nhl
2025-03-14,Anaheim Ducks,1,2025-03-01,nhl
2025-03-14,Calgary Flames,-1,2025-03-01,nhl
2025-03-14,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-14,Colorado Avalanche,1,2025-03-01,nhl
2025-03-14,Dallas Stars,-1,2025-03-01,nhl
2025-03-14,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-14,Edmonton Oilers,1,2025-03-01,nhl
2025-03-14,Nashville Predators,-1,2025-03-01,nhl
2025-03-14,New York Islanders,-1,2025-03-01,nhl
2025-03-14,Seattle Kraken,1,2025-03-01,nhl
2025-03-14,Utah Hockey Club,-1,2025-03-01,nhl
2025-03-14,Winnipeg Jets,1,2025-03-01,nhl
2025-03-15,Boston Bruins,-1,2025-03-01,nhl
2025-03-15,Buffalo Sabres,1,2025-03-01,nhl
2025-03-15,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-15,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-15,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-15,Florida Panthers,-1,2025-03-01,nhl
2025-03-15,Los Angeles Kings,1,2025-03-01,nhl
2025-03-15,Minnesota Wild,-1,2025-03-01,nhl
2025-03-15,Montreal Canadiens,1,2025-03-01,nhl
2025-03-15,Nashville Predators,-1,2025-03-01,nhl
2025-03-15,New Jersey Devils,-1,2025-03-01,nhl
2025-03-15,New York Rangers,1,2025-03-01,nhl
2025-03-15,Ottawa Senators,1,2025-03-01,nhl
2025-03-15,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-15,Pittsburgh Penguins,1,2025-03-01,nhl
2025-03-15,San Jose Sharks,-1,2025-03-01,nhl
2025-03-15,St. Louis Blues,1,2025-03-01,nhl
2025-03-15,Tampa Bay Lightning,1,2025-03-01,nhl
2025-03-15,Toronto Maple Leafs,-1,2025-03-01,nhl
2025-03-15,Vancouver Canucks,1,2025-03-01,nhl
2025-03-15,Vegas Golden Knights,-1,2025-03-01,nhl
2025-03-15,Washington Capitals,1,2025-03-01,nhl
2025-03-16,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-16,Colorado Avalanche,1,2025-03-01,nhl
2025-03-16,Dallas Stars,-1,2025-03-01,nhl
2025-03-16,Detroit Red Wings,1,2025-03-01,nhl
2025-03-16,Edmonton Oilers,1,2025-03-01,nhl
2025-03-16,Florida Panthers,-1,2025-03-01,nhl
2025-03-16,New York Islanders,1,2025-03-01,nhl
2025-03-16,New York Rangers,-1,2025-03-01,nhl
2025-03-16,Seattle Kraken,-1,2025-03-01,nhl
2025-03-16,St. Louis Blues,1,2025-03-01,nhl
2025-03-16,Utah Hockey Club,1,2025-03-01,nhl
2025-03-16,Vancouver Canucks,-1,2025-03-01,nhl
2025-03-16,Vegas Golden Knights,-1,2025-03-01,nhl
2025-03-16,Winnipeg Jets,1,2025-03-01,nhl
2025-03-17,Boston Bruins,-1,2025-03-01,nhl
2025-03-17,Buffalo Sabres,1,2025-03-01,nhl
2025-03-17,Calgary Flames,-1,2025-03-01,nhl
2025-03-17,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-17,Los Angeles Kings,-1,2025-03-01,nhl
2025-03-17,Minnesota Wild,1,2025-03-01,nhl
2025-03-17,New Jersey Devils,1,2025-03-01,nhl
2025-03-17,Philadelphia Flyers,-1,2025-03-01,nhl
2025-03-17,Tampa Bay Lightning,1,2025-03-01,nhl
2025-03-17,Toronto Maple Leafs,1,2025-03-01,nhl
2025-03-18,Anaheim Ducks,-1,2025-03-01,nhl
2025-03-18,Calgary Flames,1,2025-03-01,nhl
2025-03-18,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-18,Dallas Stars,1,2025-03-01,nhl
2025-03-18,Detroit Red Wings,-1,2025-03-01,nhl
2025-03-18,Edmonton Oilers,1,2025-03-01,nhl
2025-03-18,Montreal Canadiens,1,2025-03-01,nhl
2025-03-18,Nashville Predators,-1,2025-03-01,nhl
2025-03-18,New York Islanders,1,2025-03-01,nhl
2025-03-18,New York Rangers,-1,2025-03-01,nhl
2025-03-18,Ottawa Senators,-1,2025-03-01,nhl
2025-03-18,Pittsburgh Penguins,-1,2025-03-01,nhl
2025-03-18,Seattle Kraken,1,2025-03-01,nhl
2025-03-18,St. Louis Blues,1,2025-03-01,nhl
2025-03-18,Utah Hockey Club,-1,2025-03-01,nhl
2025-03-18,Vancouver Canucks,1,2025-03-01,nhl
2025-03-18,Washington Capitals,1,2025-03-01,nhl
2025-03-18,Winnipeg Jets,-1,2025-03-01,nhl
2025-03-19,Colorado Avalanche,-1,2025-03-01,nhl
2025-03-19,Minnesota Wild,1,2025-03-01,nhl
2025-03-19,Seattle Kraken,-1,2025-03-01,nhl
2025-03-19,Toronto Maple Leafs,1,2025-03-01,nhl
2025-03-20,Anaheim Ducks,1,2025-03-01,nhl
2025-03-20,Boston Bruins,-1,2025-03-01,nhl
2025-03-20,Buffalo Sabres,-1,2025-03-01,nhl
2025-03-20,Calgary Flames,1,2025-03-01,nhl
2025-03-20,Carolina Hurricanes,1,2025-03-01,nhl
2025-03-20,Chicago Blackhawks,-1,2025-03-01,nhl
2025-03-20,Colorado Avalanche,1,2025-03-01,nhl
2025-03-20,Columbus Blue Jackets,-1,2025-03-01,nhl
2025-03-20,Dallas Stars,-1,2025-03-01,nhl
2025-03-20,Edmonton Oilers,-1,2025-03-01,nhl
2025-03-20,Florida Panthers,1,2025-03-01,nhl
2025-03-20,Los Angeles Kings,1,2025-03-01,nhl
2025-03-20,Montreal Canadiens,-1,2025-03-01,nhl
2025-03-20,Nashville Predators,-1,2025-03-01,nhl
2025-03-20,New Jersey Devils,-1,2025-03-01,nhl
